設問,選択肢1,選択肢2,選択肢3,選択肢4,選択肢5,正解番号,解説,分野,年度,難易度
[B8] 散乱X線除去用グリッドで正しいのはどれか。,管電圧が低いほど選択度は大きい。,露出倍数は一次X線透過率の逆数で示される。,管電圧が高いほどコントラスト改善度は大きい。,グリッド比は鉛はくの高さに対する鉛はくの間隔の比で表す。,グリッド密度は直線グリッド中心部の1 mm当たりの鉛はくの数で表す。,1,,診療画像検査学,第67回(2015),普通
[B9] デジタル乳房用X線装置の構成で正しいのはどれか。2つ選べ。,圧迫板はなくてもよい。,画素サイズは0.3 mmが主流である。,インバータ式X線装置が使用される。,付加フィルタにはタングステンが使用される。,タングステンターゲットはFPDで使用される。,"3,5",,診療画像検査学,第67回(2015),普通
[B10] マルチスライスCT装置の特徴はどれか。2つ選べ。,コーン角が狭い。,複数のDASを有する。,部分体積効果が増加する。,リングアーチファクトを生じやすい。,等方性ボクセルデータを得ることができる。,"2,5",,診療画像検査学,第67回(2015),普通
[B11] X線CT装置の日常点検項目に含まれないのはどれか。,ノイズ,空間分解能,時間分解能,低コントラスト分解能,エアキャリブレーション,3,,核医学検査技術学,第67回(2015),普通
[B12] MRIで高磁場装置ほど短縮または減少するのはどれか。,信号強度,化学シフト,縦緩和時間,T2*以外の横緩和時間,ラジオ波の組織内浸透距離,5,,核医学検査技術学,第67回(2015),普通
[B13] 超音波画像診断装置で正しいのはどれか。2つ選べ。,周波数が高いほど深部へ到達する。,音響レンズにはガラスが用いられる。,距離分解能は深さ方向の分解能である。,同一物質中の音速は周波数によらず一定である。,音響インピーダンスは物質の密度に影響を受けない。,"3,4",,核医学検査技術学,第67回(2015),普通
[B14] 直接撮影用X線装置の不変性試験項目（JIS Z 4752）で誤っているのはどれか。,幾何学的特性,受像面へのX線入力,低コントラスト解像度,X線像全域の光学的濃度,X線源装置からのX線出力,3,,核医学検査技術学,第67回(2015),普通
"[B15] 1.5T MRIの高速FLAIR法について、TRを10,000 ms、実効TEを100 msとした場合、TI〈inversion time〉［ms］の値として適切なのはどれか。",— 50,— 150,— 400,— 900,"2,500",5,,核医学検査技術学,第67回(2015),普通
[B16] SE法と比べた高速SE法の特徴で正しいのはどれか。,撮影時間の延長,脂肪の高信号化,磁化率効果の増大,比吸収率〈SAR〉の低下,軟部組織コントラストの向上,2,,核医学検査技術学,第67回(2015),普通
[B17] T1強調像で最も高信号を呈するのはどれか。,筋 — 肉,脂 — 肪,靱 — 帯,骨皮質,脳脊髄液,2,,核医学検査技術学,第67回(2015),普通
[B18] MR像を別に示す。矢印で示すアーチファクトの原因はどれか。【別冊No.1 図】,血 — 流,磁化率,外来電波,化学シフト,呼吸による腹壁の動き,1,,核医学検査技術学,第67回(2015),普通
[B19] ドップラー超音波検査で発生するアーチファクトはどれか。,折り返し,位相分散,化学シフト,クロストーク,トランケーション,1,,核医学検査技術学,第67回(2015),普通
[B20] 肝臓のMR像を別に示す。正しい組合せはどれか。【別冊No.2 図】,ア — 十二指腸,イ — 胆囊,ウ — 門脈,エ — 腹部大動脈,オ — 下大静脈,5,,核医学検査技術学,第67回(2015),普通
[B21] 頭部MRIのT1強調冠状断像とT2強調冠状断像を別に示す。病変があるのはどれか。【別冊No.3A・B 図】,下垂体,四丘体,松果体,錐 — 体,扁桃体,1,,放射線治療技術学,第67回(2015),普通
[B22] 頭部MR像を別に示す。矢印で示すのはどれか。【別冊No.4 図】,視 — 床,脳 — 梁,被 — 殻,尾状核,淡蒼球,4,,放射線治療技術学,第67回(2015),普通
[B23] 腹部超音波像を別に示す。正しいのはどれか。【別冊No.5 図】,胆 — 石,腹 — 水,胆嚢炎,肝内胆管拡張,胆嚢ポリープ,1,,放射線治療技術学,第67回(2015),普通
[B24] 頸部超音波像を別に示す。正しい組合せはどれか。【別冊No.6 図】,ア — 皮膚,イ — 気管,ウ — 甲状腺,エ — 総頸動脈,オ — 皮下脂肪,3,,放射線治療技術学,第67回(2015),普通
[B25] 心筋血流製剤はどれか。2つ選べ。,99mTc-HSA,99mTc-MIBI,99mTc-tetrofosmin,123I-BMIPP,123I-MIBG,"2,3",,放射線治療技術学,第67回(2015),普通
[B26] 心筋血流SPECTで現れるアーチファクトで正しいのはどれか。,乳房の吸収によるアーチファクトは下壁に発生する。,横隔膜の吸収によるアーチファクトは前壁に発生する。,アップワードクリープ現象は安静時より運動負荷時に発生する。,ストリークアーチファクトは検出器の回転軸に対し平行に発生する。,ストリークアーチファクトは高集積部の経時変化が小さいほど強くなる。,3,,放射線治療技術学,第67回(2015),普通
[B27] 18 F-FDG腫瘍PETでSUVを計算で求めるために必要なのはどれか。2つ選べ。,体 — 重,血糖値,血中の放射能量,投与薬剤の容量,投与薬剤の放射能量,"1,5",,放射線治療技術学,第67回(2015),普通
[B28] 核医学の画像処理と目的の組合せで正しいのはどれか。,Butterworthフィルタ — 吸収補正,Chang法 — 再構成,OS-EM法 — 再構成,triple energy window法 — 吸収補正,Wienerフィルタ — 散乱線補正,3,,放射線治療技術学,第67回(2015),普通
[B29] 心電図同期心筋SPECTの解析で得られないのはどれか。,心拍出量,心筋血流量,左室駆出率,左室拡張期容量,左室収縮期容量,2,,放射線治療技術学,第67回(2015),普通
[B30] 消化管の核医学検査について正しいのはどれか。,消化管出血シンチグラフィは99mTc標識赤血球が用いられる。,消化管出血シンチグラフィの検出感度は血管造影と同程度である。,蛋白漏出シンチグラフィは投与後3時間までの撮影で終了できる。,胃排泄シンチグラフィでは99mTcパーテクネテート溶液を経口投与する。,異所性胃粘膜シンチグラフィで陰性であればMeckel〈メッケル〉憩室は否定的である。,1,,放射線治療技術学,第67回(2015),普通
[B31] 尿細管上皮細胞に摂取され腎の静態イメージングに用いられるのはどれか。,99mTc-MAG3,99mTc-DMSA,99mTc-DTPA,123I-OIH,131I-OIH,2,,医用画像情報学,第67回(2015),普通
[B32] 右副腎腫瘍の患者に放射性医薬品を投与して得られた画像を別に示す。使用された放射性医薬品はどれか。【別冊No.7 図】,18F-FDG,67Ga-クエン酸,99mTc-MIBI,123I-MIBG,131I-アドステロール,4,,医用画像情報学,第67回(2015),普通
[B33] 18 F-FDG腫瘍PETで有用性が最も低い癌種はどれか。,頭頸部癌,食道癌,肺 — 癌,肝内胆管癌,腎 — 癌,5,,医用画像情報学,第67回(2015),普通
[B34] 甲状腺機能亢進症の131I内照射療法における甲状腺線量推定に必要でないのはどれか。,131I投与量,甲状腺重量,尿中131I排泄量,甲状腺131I摂取率,甲状腺131I有効半減期,3,,医用画像情報学,第67回(2015),普通
[B35] 国際対がん連合〈UICC〉によるTNM分類で正しいのはどれか。,上皮内癌は病期Ⅳである。,すべての悪性腫瘍に共通である。,pTNMは術後病理組織学的分類である。,rTNMは病理組織学的分化度分類である。,T1かT2の判断に疑いがあるときはT2とする。,3,,医用画像情報学,第67回(2015),普通
[B36] リニアックで誤っているのはどれか。,マイクロ波で加速する。,シンクロトロンの入射器に使用される。,加速周波数を高くするほど加速管の長さを短くできる。,定在波型では進行波型に比べ加速管の長さを短くできる。,大電力高周波の発生にはクライストロンよりマグネトロンが適している。,5,,診療画像検査学,第67回(2015),普通
[B37] RALSで用いられる線源はどれか。2つ選べ。,60Co,125I,137Cs,192Ir,198Au,"1,4",,診療画像検査学,第67回(2015),普通
[B38] 対向2門照射で前方（A）と後方（P）から、線量比A：P = 2：1で3 Gyを照射する場合、AとPのモニタ単位数〈MU〉で正しい組合せはどれか。ただし、照射法SAD法、線量評価点までの深さ8 cm、照射野サイズ10 cm # 10 cm、TMR（8，10 # 10）= 0.500、モニタ線量計1 cGy/MUに校正する。A P,500 — 250,400 — 200,300 — 150,200 — 100,100 — 50,2,,診療画像検査学,第67回(2015),普通
[B39] 子宮頸癌腔内照射で正しいのはどれか。,B点で処方線量を決める。,マンチェスター法が用いられる。,B点線量は直腸線量の指標である。,A点線量は骨盤壁線量の指標である。,子宮腔内にオボイドアプリケータを挿入する。,2,,診療画像検査学,第67回(2015),普通
[B40] 陽子線治療で誤っているのはどれか。,前立腺癌は陽子線治療の適応である。,照射野の拡大にワブラー散乱体法を用いる。,陽子線は水素原子核を加速したものである。,陽子線は停止直前に最大線量を組織に与える。,陽子線の生物学的効果はX線の約3倍である。,5,,基礎医学大要,第67回(2015),普通
[B41] 臓器全体が照射される場合、耐容線量が最も低いのはどれか。,肺,肝 — 臓,小 — 腸,脊 — 髄,脳 — 幹,1,,基礎医学大要,第67回(2015),普通
[B42] 全治療期間が最も短いのはどれか。,脳転移の定位手術的照射,上顎癌の根治的外部照射,下咽頭癌の術後照射,肺癌の根治的胸部照射,前立腺癌の根治的外部照射,1,,基礎医学大要,第67回(2015),普通
[B43] 放射線治療による正常組織の遅発性有害反応で誤っているのはどれか。,抗悪性腫瘍薬の併用で増強する。,発生しても変化は可逆的である。,照射後、数か月〜数年で発生する。,1回線量が大きいと発生しやすい。,照射体積が大きいと発生しやすい。,2,,基礎医学大要,第67回(2015),普通
[B44] 吸収線量の単位はどれか。,Bq,Ci,Gy,J,Sv,3,,基礎医学大要,第67回(2015),普通
[B45] 次式で表される画像処理法はどれか。ただし、g（x，y）は処理後の画像、（f x，y）は原画像、f（a x，y）は原画像の平滑化画像で係数hの変数とする。g（x，y）=（f x，y）+ h（f（a x，y））,多重解像度処理,ボケマスク処理,ガウシアンフィルタ処理,ダイナミックレンジ圧縮処理,モルフォロジカルフィルタ処理,4,,基礎医学大要,第67回(2015),普通
[B46] スパイク状ノイズの除去に効果的なのはどれか。,Sobelフィルタ,ハイパスフィルタ,メディアンフィルタ,ガウシアンフィルタ,ラプラシアンフィルタ,3,,基礎医学大要,第67回(2015),普通
[B47] 医療情報の電子媒体による保存における真正性の確保について正しいのはどれか。2つ選べ。,必要に応じて肉眼で確認できること。,作成の責任の所在を明確にすること。,情報の内容を直ちに書面に表示できること。,保存期間内は復元可能な状態にできること。,保存義務のある画像情報の消去ができないこと。,"2,5",,基礎医学大要,第67回(2015),普通
[B48] 医用モニタの品質管理で目視試験項目はどれか。,色 — 度,最大輝度,輝度均一性,幾何学的歪み,コントラスト応答,4,,基礎医学大要,第67回(2015),普通
[B49] 用語の説明で正しいのはどれか。2つ選べ。,DICOMは医用画像と通信の標準規格である。,SSLは情報を暗号化して送受信するプロトコルである。,CADはコンピュータによる自動確定診断システムである。,テレラジオロジーとは医用画像を外部保存することである。,HL7はRISからモダリティ装置へ患者基本情報を送る標準規格である。,"1,2",,基礎医学大要,第67回(2015),普通
[B50] 減数分裂を生じる細胞が存在するのはどれか。,大 — 脳,甲状腺,胸 — 腺,副 — 腎,精 — 巣,5,,基礎医学大要,第67回(2015),普通
[B51] 重層扁平上皮で覆われている臓器はどれか。,気管支,食 — 道,胃,結 — 腸,膀 — 胱,2,,基礎医学大要,第67回(2015),普通
[B52] 前縦隔に存在する構造物はどれか。,気 — 管,胸 — 管,胸 — 腺,反回神経,上行大動脈,3,,基礎医学大要,第67回(2015),普通
[B53] 嚥下時に食道以外への食物の移動を防止するのはどれか。2つ選べ。,舌,顎下腺,喉頭蓋,軟口蓋,口蓋扁桃,"3,4",,基礎医学大要,第67回(2015),普通
[B54] 止血に関与するのはどれか。,血小板,好酸球,好中球,赤血球,リンパ球,1,,基礎医学大要,第67回(2015),普通
[B55] 血液関門を有するのはどれか。2つ選べ。,腎 — 臓,大 — 脳,胎 — 盤,下垂体,松果体,"2,3",,放射線生物学,第67回(2015),普通
[B56] 声帯の動きを支配する神経はどれか。,顔面神経,三叉神経,舌咽神経,舌下神経,迷走神経,5,,放射線生物学,第67回(2015),普通
[B57] 音波の振動を伝える構造はどれか。2つ選べ。,外側半規管,蝸 — 牛,キヌタ骨,耳 — 管,耳 — 石,"2,3",,放射線生物学,第67回(2015),普通
[B58] 菌交代現象の要因となるのはどれか。2つ選べ。,輸 — 血,免疫力低下,動物飼育歴,予防接種歴,抗菌薬長期投与,"2,5",,放射線生物学,第67回(2015),普通
[B59] 胸部X線正面写真で木靴型の心陰影を示すのはどれか。,大動脈狭窄症,動脈管開存症,肺動脈狭窄症,心室中隔欠損症,Fallot〈ファロー〉四徴症,5,,放射線生物学,第67回(2015),普通
[B60] 緊急に除去する必要がある消化管異物はどれか。2つ選べ。,画 — 鋲,碁 — 石,硬 — 貨,パチンコ玉,ボタン電池,"1,5",,放射線物理学,第67回(2015),普通
[B61] 両葉の肝内胆管拡張を生じやすいのはどれか。,肝囊胞,膵尾部癌,総胆管結石,十二指腸潰瘍,胆囊腺筋腫症,3,,放射線物理学,第67回(2015),普通
[B62] 眼窩吹き抜け骨折が生じる頻度が高いのはどれか。2つ選べ。,鼻 — 腔,篩骨洞,上顎洞,前頭洞,蝶形骨洞,"2,3",,放射線物理学,第67回(2015),普通
[B63] 平成22年の我が国におけるがんの罹患と死亡とで正しいのはどれか。,およそ2人に1人はがんにより死亡する。,男性では肺癌の罹患者数が最も多い。,女性では乳癌の罹患者数が最も多い。,男性のがんによる死亡で最も多いのは胃癌である。,女性のがんによる死亡で最も多いのは子宮頸癌である。,3,,放射線物理学,第67回(2015),普通
[B64] 認知症の症状でないのはどれか。,妄 — 想,躁状態,記憶障害,行動異常,見当識障害,2,,放射線物理学,第67回(2015),普通
[B65] 造影剤によるアナフィラキシーショックで、まず行われる処置として適切でないのはどれか。,気道確保,生理食塩液輸液,高流量酸素投与,アドレナリン筋肉内注入,副腎皮質ステロイド静脈内注入,5,,医用工学,第67回(2015),普通
[B66] DNAの遺伝情報における不可逆的変化はどれか。,光修復,塩基損傷,突然変異,DNA鎖切断,ミスマッチ修復,3,,医用工学,第67回(2015),普通
[B67] 放射線を照射した際に最も遅れて減少するのはどれか。,赤血球,血小板,好酸球,好中球,リンパ球,1,,医用工学,第67回(2015),普通
[B68] 放射線による発癌で最も早期に発症するのはどれか。,乳 — 癌,骨肉腫,白血病,皮膚癌,甲状腺癌,3,,放射線計測学,第67回(2015),普通
[B69] 培養細胞へ等しい線量のc線を照射するとき、殺細胞効果が最も高いのはどれか。,分割照射を行う。,低線量率照射を行う。,照射時に42 ℃に加温する。,照射時に低酸素状態にする。,照射後に24時間の低栄養状態にする。,3,,放射線計測学,第67回(2015),普通
[B70] 放射線治療では長期の休止により総治療期間が延長すると、治療効果が低下する場合があることが知られている。この原因と考えられるのはどれか。,再酸素化,再低酸素化,加速再増殖,細胞周期の再分布,亜致死障害からの回復,3,,放射線計測学,第67回(2015),普通
[B71] 特殊相対性理論で正しいのはどれか。,真空中の光速は変化する。,ローレンツ変換により説明できる。,電磁波の波動性と粒子性を説明できる。,静止している粒子のエネルギーはゼロである。,速度の合成則はニュートン力学と同じである。,2,,放射線計測学,第67回(2015),普通
[B72] a崩壊で正しいのはどれか。,天然に存在する系列には2つの種類がある。,娘核とa粒子の質量の和は親核の質量に等しい。,クーロン障壁のエネルギーより小さくても生じる。,トンネル効果は量子力学で説明することができる。,放射されるa粒子の運動エネルギーは連続スペクトルとなる。,"3,4",,放射線計測学,第67回(2015),普通
[B73] X線と物質との相互作用で正しいのはどれか。,X線光子のエネルギーが低いほどレイリー散乱の寄与は小さい。,光電効果では運動量の保存則は成り立たない。,コンプトン電子の最大エネルギーは入射X線光子のエネルギーに等しい。,電子対生成は原子核の周りのクーロン場との相互作用により生じる。,光中性子が生じるしきい値エネルギーは元素に関係ない。,4,,診療画像機器学,第67回(2015),普通
[B74] 重荷電粒子と物質との相互作用で正しいのはどれか。,物質中で多方向に散乱される。,飛程は物質の密度に比例する。,物質中で停止直前に比電離が最小になる。,同一速度の陽子とa粒子の飛程は等しい。,放射阻止能は重荷電粒子の質量に比例する。,4,,診療画像機器学,第67回(2015),普通
[B75] 超音波の性質で正しいのはどれか。,波長が長いほど減衰しやすい。,周波数は音速と波長の積である。,音速は媒質と温度によって異なる。,音響インピーダンスは媒質の音速に反比例する。,媒質間の音響インピーダンスの差が大きい境界面で減衰されやすい。,3,,診療画像機器学,第67回(2015),普通
[B76] 電流と磁気で正しいのはどれか。,電流力は両電線間の距離に比例する。,円形コイルの中心の磁界はコイルの直径に比例する。,磁界中の導線に働く電磁力は流れる電流に反比例する。,ビオ・サバールの法則では流れる電流と直角方向の磁界が最大となる。,自己インダクタンスの誘導起電力は電流の変化量とその時間の積で求められる。実効値が10 Aで位相が正弦波電圧e = 100 sin ]~t［V］g r,4,,診療画像機器学,第67回(2015),普通
[B77] よりラジアン遅れてい6る正弦波電流の瞬時値を表す式はどれか。sin e ~t-o 10 r,2 — 6 sin e ~t + — o 10 — r,2 — 6,10 sin e ~t- — o r 6,10 2 sin e ~t + — o r 6,10 2 sin e ~t- — o r 6,5,,診療画像機器学,第67回(2015),普通
[B78] 生体の電気的特性で正しいのはどれか。,生体は強磁性体である。,細胞膜は導電体である。,生体の透磁率は4 r H/mである。,細胞内膜と細胞外膜は絶縁体である。,高周波電流は細胞内部を通過しやすい。,5,,診療画像機器学,第67回(2015),普通
[B79] 重荷電粒子線で誤っているのはどれか。,水中を直線的に進む。,放射損失は無視できる。,電離は飛程の終端部で急激に増大する。,衝突損失は運動エネルギーに比例する。,衝突損失は粒子の電荷の2乗に比例する。,4,,診療画像機器学,第67回(2015),普通
[B80] 放射線測定器の原理と関係する事項の組合せで正しいのはどれか。2つ選べ。,TLD — 紫外線,OSLD — 加熱,ガラス線量計 — 着色,半導体検出器 — 電離作用,フリッケ線量計 — 酸化現象,"4,5",,診療画像機器学,第67回(2015),普通
[B81] 放射性試料の計数率を測定した結果400 ! 10 cpmとなった。この測定時間［分］はどれか。ただし、測定値はポアソン分布に従うものとする。,0.25,0.5,1,2,4,5,,診療画像機器学,第67回(2015),普通
[B82] 標準測定法の線質変換係数について誤っているのはどれか。,電離箱の種類に依存する。,60Co c線に対して1である。,光子線では電子線に比べて大きい。,主に水/空気の質量衝突阻止能比に依存する。,光子線ではエネルギーが高くなると大きくなる。,5,,診療画像機器学,第67回(2015),普通
[B83] アルミニウム板によるX線の減弱曲線を図に示す。このX線の均等度はどれか。1透過率0.1 0 10 20 30アルミニウム厚［mm］,0.1,0.2,0.5,0.8,1.0,3,,X線撮影技術学,第67回(2015),普通
[B84] 被ばく線量の軽減に効果があるのはどれか。,照射野を狭くする。,グリッドを使用する。,通常よりも低い管電圧で撮影する。,被検者から検出器までの距離を長くする。,管電圧リプル百分率の大きいX線装置を使用する。,1,,X線撮影技術学,第67回(2015),普通
[B85] 腰椎斜位X線撮影で正しいのはどれか。,棘突起に対して軸位撮影となる。,背面を撮影台に対し60°にする。,X線中心は第1腰椎の高さとする。,上下関節突起間部の観察に適している。,肋骨突起が他の骨に重ならずに広く観察できる。,4,,X線撮影技術学,第67回(2015),普通
[B86] 2倍の拡大撮影時の半影が0.1 mmであった。同じシステムで、焦点-被写体間距離を変化させずに3倍の拡大撮影を行ったときの半影［mm］はどれか。,0.1,0.15,0.2 4. 0.25,0.3,,3,,X線撮影技術学,第67回(2015),普通
[B87] X線造影検査で陰性造影剤として空気を使用するのはどれか。,血 — 管,胆 — 囊,大 — 腸,瘻 — 孔,脊髄腔,3,,X線撮影技術学,第67回(2015),普通
[B88] X線CTで正しいのはどれか。,腹部CTの撮影時の基準点は胸骨上切痕である。,CTコロノグラフィでは大腸内部の色調観察が可能である。,肺野条件のウインドウレベルは縦隔条件より低く設定する。,部分体積効果の低減には厚いスライス厚の使用が効果的である。,CT用自動露出制御〈CT-AEC〉の使用により被ばく線量は増加する。,3,,X線撮影技術学,第67回(2015),普通
[B89] X線CTの頭蓋底部アーチファクトの低減で正しいのはどれか。2つ選べ。,管電流を下げる。,体動補正処理を行う。,線質硬化補正処理を行う。,薄いスライス厚を用いる。,心電図同期再構成を行う。,"3,4",,X線撮影技術学,第67回(2015),普通
[B90] 典型的な乳腺構成を呈するマンモグラフィ（別冊No. 8Ａ、Ｂ、Ｃ、Ｄ）を別に示す。乳腺構成で正しいのはどれか。ＡＢＣＤ,高濃度 — 脂肪性 — 乳腺散在不均一高濃度,高濃度 — 不均一高濃度 — 乳腺散在 — 脂肪性,脂肪性 — 高濃度 — 乳腺散在不均一高濃度,脂肪性 — 乳腺散在 — 不均一高濃度 — 高濃度,乳腺散在 — 不均一高濃度 — 高濃度 — 脂肪性,4,,X線撮影技術学,第67回(2015),普通
[B91] 右肘関節の正面X線写真を別に示す。正しい組合せはどれか。【別冊No.9 図】,ア — 尺骨,イ — 肘頭,ウ — 茎状突起,エ — 内側上顆,オ — 上腕骨小頭,2,,X線撮影技術学,第67回(2015),普通
[B92] IVRによる治療前の血管造影像と治療後の血管造影像を別に示す。施行されたIVRで正しいのはどれか。【別冊No.10A・B 図】,肝動脈注入療法〈TAI〉,肝動脈化学塞栓療法〈TACE〉,経皮的冠動脈形成術〈PTCA〉,経皮的肝膿瘍ドレナージ術〈PTAD〉,肝悪性腫瘍ラジオ波焼灼療法〈RFA〉,2,,X線撮影技術学,第67回(2015),普通
[B93] 注腸造影像を別に示す。認められる所見はどれか。【別冊No.11 図】,ニッシェ,ハウストラの消失,クローバー状変形,ドッグイアサイン,アップルコアサイン,5,,画像工学,第67回(2015),普通
[B94] 造影後の三次元胸部CTの正面像と背面像を別に示す。正しい組合せはどれか。2つ選べ。【別冊No.12A・B 図】,ア — 右心室,イ — 左心耳,ウ — 上大静脈,エ — 左心房,オ — 肺動脈,"4,5",,画像工学,第67回(2015),普通
[B95] スリット法で測定したCRシステムのプリサンプリングMTFを図に示す。考えられるのはどれか。1 MTF値0空間周波数［cycles/mm］,雑音が強く影響した。,周波数処理をオフにしなかった。,有効露光量変換を行わなかった。,イメージングプレートが劣化していた。,走査方向に対するスリットの配置が不適切であった。,5,,画像工学,第67回(2015),普通
[B96] 信号が含まれる画像100枚と雑音のみの画像100枚とをランダムな順番で観察し、信号の有無を2段階で評価した。求められるのはどれか。2つ選べ。,感 — 度,解像力,特異度,NEQ,ROC曲線,"1,3",,放射線安全管理学,第67回(2015),普通
[B97] X線画像系の性能評価用チャートの写真を別に示す。最も関連するのはどれか。【別冊No.13 図】,倍数露光,標準偏差,フーリエ変換,コルトマン補正,ジャックナイフ法,4,,放射線安全管理学,第67回(2015),普通
[B98] 国際放射線防護委員会〈ICRP〉2007年勧告において陽子線の放射線加重係数はどれか。,1,2,2.5,5,20,2,,放射線安全管理学,第67回(2015),普通
[B99] 診療放射線技師法で規定されているのはどれか。2つ選べ。,散瞳薬投与後の眼底撮影を行うことができる。,胃がんの検診は医師の立会なしで実施できる。,人体に挿入して放射線を照射することができる。,がんの治療目的に重イオン線を照射することができる。,照射録を作成し、照射を指示した医師の署名を受けなければならない。,"4,5",,放射線安全管理学,第67回(2015),普通
[B100] 雇入れの際に行う健康診断で電離放射線障害防止規則に規定されていないのはどれか。,赤血球数,皮膚の検査,白血球百分率,被ばく歴の有無,緑内障に関する眼の検査,5,,放射線安全管理学,第67回(2015),普通
[B101] 不均等被ばくを算出する式を示す。HEE = 0.08 Ha + 0.44 Hb + 0.45 Hc + 0.03 Hm正しいのはどれか。,HEEは等価線量である。,Haは線量計を胸部に装着した1 cm線量当量である。,Hbは線量計を頭頸部に装着した1 cm線量当量である。,Hcは線量計を腹部に装着した1 cm線量当量である。,Hmは線量計を手指に装着した1 cm線量当量である。,4,,放射線安全管理学,第67回(2015),普通
[B102] 国際放射線防護委員会〈ICRP〉2007年勧告において職業被ばくとみなされるのはどれか。,宇宙飛行士の宇宙線被ばく,胸部集団検診時の被検者の被ばく,PET研究のボランティアの被ばく,X線撮影時に患者を介助する家族の被ばく,旅行添乗員の航空機頻繁利用による被ばく,1,,放射線安全管理学,第67回(2015),普通
