設問,選択肢1,選択肢2,選択肢3,選択肢4,選択肢5,正解番号,解説,分野,年度,難易度
[B9] JISで規定されている医用X線装置の基本性能で正しいのはどれか。,非常停止スイッチは橙色で示さなければならない。,負荷質量は135 kgまで正常に動作しなければならない。,装置が3秒以上発する騒音は50 dB以下にしなければならない。,X線透視撮影台の圧迫筒の圧迫の強さは20 Nを超えてはならない。,患者に危害を加える恐れがある部分の操作はデッドマン形制御でなければならない。,5,,診療画像検査学,第75回(2023),普通
[B10] JISで規定されているIVR用X線装置の基本性能で正しいのはどれか。,透視中に衝突防止装置が作動した場合はX線照射を自動停止する。,透視中は基準空気カーマ率の平均値をmSv/minの単位で表示する。,装置を60秒以内に心肺蘇生法（CPR）が可能な配置にすることができる。,足踏みスイッチは床が深さ10 cmの食塩水で覆われた場合も操作が可能である。,100 mGy以上における積算基準空気カーマの誤差は表示値の± 35％以下である。,5,,診療画像検査学,第75回(2023),普通
[B11] SE法と比較したGRE法のMRIの特徴で正しいのはどれか。,横磁化が大きい。,出血の検出に劣る。,血流を画像化できない。,T2＊強調像が撮影可能である。,磁化率アーチファクトの影響が小さい。,4,,核医学検査技術学,第75回(2023),普通
[B12] CR装置で正しいのはどれか。,輝尽性蛍光体をX線検出器として用いる。,フェーディング現象により画質が向上する。,リアルタイムに画像を観察することができる。,記録消去用加熱で繰り返し使用することができる。,発光と励起光の波長は近い方が読み取り精度が高い。,1,,核医学検査技術学,第75回(2023),普通
[B13] 骨密度測定法と測定部位の組合せで正しいのはどれか。,DXA法 — 中手骨,MD法 — 頸椎,QCT法 — 踵骨,QUS法 — 腰椎,SXA法 — 橈骨,5,,核医学検査技術学,第75回(2023),普通
[B14] を別に示す。X線CT像左の正常画像に対して右の画像のアーチファクトで正しいのはどれか。【別冊No.1 図】,メタル,リング,カッピング,エリアシング,パーシャルボリューム,3,,核医学検査技術学,第75回(2023),普通
[B15] 頭部MR像を別に示す。撮影法で正しいのはどれか。【別冊No.2 図】,T1強調像,T2強調像,FLAIR像,拡散強調像,プロトン密度強調像,3,,核医学検査技術学,第75回(2023),普通
[B16] 頭部MRA像を別に示す。矢印で示すのはどれか。【別冊No.3 図】,脳底動脈,後大脳動脈,前交通動脈,前大脳動脈,中大脳動脈,4,,核医学検査技術学,第75回(2023),普通
[B17] 女性骨盤MRIのT2強調矢状断像を別に示す。矢印で示すのはどれか。【別冊No.4 図】,腟,子宮,恥骨,直腸,膀胱,4,,核医学検査技術学,第75回(2023),普通
[B18] 音響陰影を伴うのはどれか。2つ選べ。,腹水,腎結石,水腎症,肝内石灰化,肝単純性囊胞,"2,4",,核医学検査技術学,第75回(2023),普通
[B19] 腎臓の超音波像を別に示す。矢印で示すアーチファクトはどれか。【別冊No.5 図】,鏡面反射,側方陰影,多重反射,サイドローブ,後方エコーの増強,3,,核医学検査技術学,第75回(2023),普通
[B20] MRIの拡散強調像で誤っているのはどれか。,見かけの拡散係数が得られる。,拡散強調用傾斜磁場を印加する。,急性期脳梗塞の診断に有用である。,b値が大きいほど拡散が強調された画像となる。,水分子の動きが大きいほど信号強度は上昇する。,5,,核医学検査技術学,第75回(2023),普通
[B21] 健常成人の胸部MR像を別に示す。矢印で示すのはどれか。【別冊No.6 図】,右心房,左心室,左心房,肺動脈幹,上行大動脈,5,,放射線治療技術学,第75回(2023),普通
[B22] MR像を別に示す。この画像で認められるアーチファクトはどれか。【別冊No.7 図】,磁化率,折り返し,モーション,ケミカルシフト,マジックアングル,3,,放射線治療技術学,第75回(2023),普通
"[B23] 1.5 T MRIで高速スピンエコー法、TR 2,000 ms、TE 80 ms、加算回数2回、FOV 25 cm、マトリクスサイズ256 × 256の撮影を行った。ピクセルサイズ［mm］に最も近いのはどれか。",0.5,1,1.5,2,10,2,,放射線治療技術学,第75回(2023),普通
[B24] MRIにおいてSARの増大に関係するのはどれか。,エコー時間,視野サイズ,スライス数,スライス選択傾斜磁場,位相エンコード傾斜磁場,3,,放射線治療技術学,第75回(2023),普通
[B25] PET装置のデータ補正で正しいのはどれか。,3D収集では散乱線補正は必要ない。,外部線源法は近似的な減弱補正である。,定性測定では計数損失補正は行わない。,偶発同時計数補正にはシングル計数率を使用する方法がある。,検出器感度補正はPET検査前に撮影したCTデータを使用する。,4,,放射線治療技術学,第75回(2023),普通
[B26] 薬物動態解析と関係ないのはどれか。,速度定数,入力関数,時間放射能曲線,コンパートメントモデル,中央断面定理〈投影切断面定理〉,5,,放射線治療技術学,第75回(2023),普通
[B27] 副腎皮質シンチグラフィで、放射性医薬品を投与してから撮影開始までの時間として適切なのはどれか。,10分,30分,3時間,24時間,7日,5,,放射線治療技術学,第75回(2023),普通
[B28] 腎静態シンチグラフィで正しいのはどれか。,201TlClが用いられる。,レノグラム解析が機能評価に有用である。,放射性医薬品投与約3時間後に撮影する。,腎移植ドナーのスクリーニング検査として用いられる。,腎集積はハイドロキシアパタイトへの化学的吸着である。,3,,放射線治療技術学,第75回(2023),普通
[B29] 67 Ga−クエン酸ガリウムによる腫瘍シンチグラフィで正しいのはどれか。,腸管の描出が認められる。,放射性医薬品投与前約6時間絶食する。,放射性医薬品投与約6時間後に撮影する。,放射性医薬品投与約30分後に水負荷を行う。,成人の放射性医薬品の投与量は740 MBqである。,1,,放射線治療技術学,第75回(2023),普通
[B30] 早期Alzheimer〈アルツハイマー〉型認知症の脳血流SPECTで血流低下がみられやすい部位はどれか。,視床,基底核,後頭葉,前頭葉,後部帯状回,5,,放射線治療技術学,第75回(2023),普通
[B31] シンチレータを用いたガンマカメラで正しいのはどれか。,温度管理は不要である。,光電子増倍管の出力信号は経時的に変化しない。,平行多孔型コリメータは得られる像が拡大する。,シンチレータが厚くなると空間分解能は低下する。,99mTcのγ線とシンチレータの相互作用はコンプトン効果が主体である。,4,,医用画像情報学,第75回(2023),普通
[B32] SPECT収集で正しいのはどれか。,円軌道は近接軌道より空間分解能が高い。,マトリクスサイズは512 × 512以上を要する。,180度収集は360度収集より画像の歪みが少ない。,適切なサンプリング角度は検出器の回転半径により異なる。,エネルギー分解能の高い装置ではエネルギーウインドウを広く設定する。,4,,医用画像情報学,第75回(2023),普通
[B33] 核医学画像に対するフィルタ処理について正しいのはどれか。,Gaussianフィルタにより画像の輪郭が強調される。,Butterworthフィルタはハイパスフィルタの一種である。,周波数空間でのフィルタ処理は重畳積分により行われる。,rampフィルタにより逆投影法で生じるボケが除去される。,Wienerフィルタのパラメータには繰り返し数とサブセット数がある。,4,,医用画像情報学,第75回(2023),普通
[B34] 肺血流シンチグラフィで正しいのはどれか。,81mKrを用いる。,気管支動脈血流を評価できる。,肺血栓塞栓症の診断に有用である。,左右シャントの評価に有用である。,肺血流の絶対値を求めることができる。,3,,医用画像情報学,第75回(2023),普通
[B35] 腫瘍の致死線量を下げる方法はどれか。,過分割での照射,抗がん剤の併用,低線量率での照射,放射線防護剤の併用,強度変調放射線治療での照射,2,,医用画像情報学,第75回(2023),普通
[B36] 術中照射について正しいのはどれか。,遠隔転移を抑制する。,浮腫の発生を抑制する。,正常組織を照射野から外す。,腫瘍組織の酸素分圧を上昇させる。,腫瘍縮小を起こし手術を可能にする。,3,,診療画像検査学,第75回(2023),普通
[B37] 肺癌に対しアイソセンタに処方線量60 Gyを前後対向2門で照射したときの線量分布図を別に示す。矢印で示す点の線量［Gy］に最も近いのはどれか。【別冊No.8 図】,45,50,55,58,66,3,,診療画像検査学,第75回(2023),普通
[B38] 標準計測法12における線質変換係数で正しいのはどれか。,相対線量測定で用いる。,50が大きいほど増加する。,電離箱の感度変化を補正する。,"20,10が大きいほど増加する。",基準線質はユーザービームである。,3,,診療画像検査学,第75回(2023),普通
[B39] 直交2門照射図を別に示す。ターゲットに均一な線量を投与するための0°ビーム用ウェッジと90°ビーム用ウェッジの正しい組合せはどれか。0°ビーム用ウェッジ90°ビーム用ウェッジ。【別冊No.9 図】,— A — C,— A — D,— B — C,— B — D,— B — なし,3,,診療画像検査学,第75回(2023),普通
[B40] 皮膚疾患の放射線治療で正しいのはどれか。,ボーラスの使用は避ける。,照射部位の軟膏塗布は禁忌である。,皮膚転移の疼痛緩和に有効である。,ケロイドの照射は、術後1週以上経ってから行う。,全身に広がった皮膚原発性悪性リンパ腫では、X線の全身照射を行う。,3,,基礎医学大要,第75回(2023),普通
[B41] 小細胞肺癌の治療で正しいのはどれか。,限局期では化学療法併用の寡分割照射が推奨される。,大動脈浸潤がある場合は外科切除が第一選択である。,縦隔リンパ節転移がある場合は定位照射の適応である。,遠隔転移がある場合は根治的放射線療法が第一選択である。,限局期の初回治療で完全寛解が得られた場合には予防的全脳照射を行う。,5,,基礎医学大要,第75回(2023),普通
[B42] リニアックによる放射線治療で体表面に設置する補助器具はどれか。2つ選べ。,シェル,ボーラス,照射ツーブス,補償フィルタ,低融点合金不整形ブロック,"1,2",,基礎医学大要,第75回(2023),普通
[B43] 放射線治療における基準点線量処方で正しいのはどれか。,D95％処方が行われる。,PTV内の線量を代表する。,DVHの線量体積指標を用いる。,処方点はビーム軸外にも設定する。,PTV内線量不均一が大きい場合に有用である。,2,,基礎医学大要,第75回(2023),普通
[B44] 非密封放射性核種を用いた内用療法について正しいのはどれか。,γ線の生物学的効果を利用する。,甲状腺癌には125Iが用いられる。,悪性リンパ腫には89Srが用いられる。,甲状腺癌では、投与後3〜7か月目に全身撮影を行う。,特定の組織・臓器に特異的に取り込まれる放射性医薬品を投与する。,5,,基礎医学大要,第75回(2023),普通
[B45] 画像認識における人工知能技術と関係ないのはどれか。,機械学習,深層学習,ハフマン符号化,バックプロパゲーション,人工ニューラルネットワーク,3,,基礎医学大要,第75回(2023),普通
[B46] 図に示す回路を表す演算はどれか。,論理積演算,論理和演算,否定論理積演算,否定論理和演算,排他的論理和演算,2,,基礎医学大要,第75回(2023),普通
[B47] 16進数の2Aを2進数で表したのはどれか。,0010 1100,0010 1010,0010 1011,0011 1011,0011 1110,2,,基礎医学大要,第75回(2023),普通
[B48] DICOM規格について正しいのはどれか。,圧縮画像は扱えない。,通信プロトコルは規定されていない。,conformance statement（適合性宣言書）が装置に添付される。,DICOM画像ファイルでは先頭から画像データが書き込まれている。,DICOMはdose information and communications in medicineの略である。,3,,基礎医学大要,第75回(2023),普通
[B49] モニタの品質管理項目と使用するものの組合せで正しいのはどれか。,輝度比 — 色度計,最大輝度 — 照度計,輝度均一性 — 基準臨床画像,全般的画質評価 — TG18-QCテストパターン,コントラスト応答 — TG18-UNL80テストパターン,4,,基礎医学大要,第75回(2023),普通
[B50] 静脈血が流れる血管はどれか。,大動脈,肺動脈,冠状動脈,腹腔動脈,気管支動脈,2,,基礎医学大要,第75回(2023),普通
[B51] 最も頭側に位置するのはどれか。,鼻腔,篩骨洞,上顎洞,前頭洞,蝶形骨洞,4,,基礎医学大要,第75回(2023),普通
[B52] 胃壁の層構造で最も外側に位置するのはどれか。,漿膜,固有筋層,粘膜下層,粘膜筋板,粘膜上皮,1,,基礎医学大要,第75回(2023),普通
[B53] じん肺に分類されるのはどれか。,石綿肺,過敏性肺臓炎,サルコイドーシス,肺アスペルギルス症,肺クリプトコッカス症,1,,基礎医学大要,第75回(2023),普通
[B54] 細胞質内に存在する構造でないのはどれか。,核小体,小胞体,ゴルジ装置,リボゾーム,ミトコンドリア,1,,基礎医学大要,第75回(2023),普通
[B55] 右心房に開口するのはどれか。,奇静脈,肺静脈,下大静脈,右腕頭静脈,左鎖骨下静脈,3,,放射線生物学,第75回(2023),普通
[B56] 内耳の構造物はどれか。,鼓室,鼓膜,耳管,耳小骨,半規管,5,,放射線生物学,第75回(2023),普通
[B57] 左肺に認められない肺区域はどれか。,S6,S7,S8,S9,S10,2,,放射線生物学,第75回(2023),普通
[B58] 視覚器で光を受容する細胞があるのはどれか。,角 — 膜,虹 — 彩,網 — 膜,硝子体,毛様体,3,,放射線生物学,第75回(2023),普通
[B59] 虚血性心疾患はどれか。2つ選べ。,狭心症,心筋梗塞,肥大型心筋症,心室中隔欠損症,心サルコイドーシス,"1,2",,放射線生物学,第75回(2023),普通
[B60] アナフィラキシーショックに用いる第一選択薬はどれか。,NSAIDs,抗不整脈薬,ステロイド,アドレナリン,抗ヒスタミン薬,4,,放射線物理学,第75回(2023),普通
[B61] 成長ホルモンを産生するのはどれか。,膵臓,副腎,下垂体,甲状腺,松果体,3,,放射線物理学,第75回(2023),普通
[B62] 成人で骨髄穿刺を行う部位はどれか。,鎖骨,腸骨,肩甲骨,上腕骨,大腿骨,2,,放射線物理学,第75回(2023),普通
[B63] 上皮が皮膚と同じ組織型なのはどれか。,気管,小腸,食道,膀胱,卵管,3,,放射線物理学,第75回(2023),普通
[B64] 転移性脳腫瘍の原発巣で最も多いのはどれか。,腎癌,乳癌,肺癌,大腸癌,前立腺癌,3,,放射線物理学,第75回(2023),普通
[B65] 放射線発がんで潜伏期が最も短いのはどれか。,胃癌,乳癌,肺癌,大腸癌,白血病,5,,医用工学,第75回(2023),普通
[B66] 正常組織で最も放射線感受性が高いのはどれか。,筋肉,骨髄,神経,皮膚,卵巣,2,,医用工学,第75回(2023),普通
[B67] 細胞周期の中で最も放射線感受性の高い時期はどれか。,G0期,G1初期,S期後半,G2初期,M期,5,,医用工学,第75回(2023),普通
[B68] 高LET放射線について正しいのはどれか。,酸素効果比が高い。,細胞周期依存性が高い。,細胞の亜致死損傷からの回復が速い。,細胞の潜在的致死損傷からの回復が速い。,放射線感受性の低い腫瘍の治療に適する。,5,,放射線計測学,第75回(2023),普通
[B69] 生体内において主に直接作用によってDNAを損傷させる放射線はどれか。2つ選べ。,α線,β線,γ線,X線,中性子線,"1,5",,放射線計測学,第75回(2023),普通
[B70] 原子核の内部転換で正しいのはどれか。,原子番号が変化する。,最外殻の軌道電子が放出されやすい。,内部転換電子は線スペクトルである。,内部転換係数は核種に依存しない値である。,内部転換電子の放出に続いてニュートリノが放出される。,3,,放射線計測学,第75回(2023),普通
[B71] 電子エネルギーに対する水の質量阻止能の関係を図に示す。5 MeV電子が水1 cmを通過するときのエネルギー損失［MeV］に最も近いのはどれか。,0.1,0.5,1.0,2.0,4.0,4,,放射線計測学,第75回(2023),普通
[B72] 75 keVの光子がタングステンのK殻軌道電子との光電効果を起こしたとき放出された光電子のエネルギー［keV］に最も近いのはどれか。ただし、タングステンのK殻軌道電子の結合エネルギーは69.5 keVとする。,1.1,5.5,69.5,144.5,511.0,2,,放射線計測学,第75回(2023),普通
[B73] 超音波の伝播速度が遅い順に並んでいるのはどれか。遅い速い,空 — 気骨 — 脂肪筋肉,空 — 気脂肪 — 筋肉骨,空 — 気脂肪 — 骨 — 筋肉,脂 — 肪筋肉 — 骨 — 空気,脂 — 肪骨 — 空気筋肉,2,,診療画像機器学,第75回(2023),普通
[B74] 直接電離放射線はどれか。,γ — 線,δ — 線,中性子線,特性X線,消滅放射線,2,,診療画像機器学,第75回(2023),普通
[B75] 巻数＝20のコイルを流れる電流が0.1秒間に0.6 Aの割合で変化しているとき、コイルを貫く磁束が0.4秒間に1.2 mWbの割合で変化した。このコイルの自己インダクタンス［mH］はどれか。ただし、コイルの漏れ磁束は無視できるものとする。,3,5,10,20,60,3,,診療画像機器学,第75回(2023),普通
[B76] 二極真空管の回路図を示す。電池Eの起電力が200 V、抵抗Rが20 kΩのとき、陽極電流（プレート電流）は7.5 mAであった。図のA点を電位の基準にとり0とするとき、B点の電位［V］はどれか。,＋200,＋150,＋100,＋50,− 150,4,,診療画像機器学,第75回(2023),普通
[B77] 正弦波交流電源に40 Ωの抵抗、誘導リアクタンスが60 Ωのコイル、容量リアクタンスが30 Ωのコンデンサが直列に接続されている。回路全体のインピーダンス［Ω］はどれか。,— 50,— 98,130,"2,500","9,700",1,,診療画像機器学,第75回(2023),普通
[B78] 図の回路で電圧増幅度o/ iはどれか。,1,11,40,41,401,4,,診療画像機器学,第75回(2023),普通
[B79] サーベイメータを用いた放射線測定において、真の読み値の85％以上の値を得るには時定数の何倍の時間が必要か。,0.1,0.5,1,1.5,2,5,,診療画像機器学,第75回(2023),普通
[B80] 気体の電離を利用した検出器はどれか。2つ選べ。,電離箱,GM計数管,Fricke〈フリッケ〉線量計,シンチレーション検出器,Cherenkov〈チェレンコフ〉検出器,"1,2",,診療画像機器学,第75回(2023),普通
[B81] 放射線検出器とその関連項目の組合せで正しいのはどれか。,電離箱線量計 — 電子なだれ,半導体検出器 — 放射線損傷,蛍光ガラス線量計 — 加熱特性,熱ルミネセンス線量計 — 紫外線照射,シンチレーション式サーベイメータ — 同時計数回路,2,,診療画像機器学,第75回(2023),普通
[B82] 荷電粒子平衡で正しいのはどれか。,空洞理論と無関係である。,光子のエネルギーと無関係である。,光子線の減弱に適用する概念である。,過渡電子平衡では衝突カーマと吸収線量は等しい。,ビルドアップ領域とは荷電粒子平衡が成立するまでの深さである。,5,,診療画像機器学,第75回(2023),普通
[B83] 標準計測法12の光子線における水吸収線量計測の基準条件で正しいのはどれか。,校正深は線質に依存する。,平行平板形電離箱を使用する。,電離箱は半径変位法を用いて設置する。,固体ファントムの使用が認められている。,セットアップはSSD法またはSAD法による。,5,,X線撮影技術学,第75回(2023),普通
[B84] 腹部の造影画像を別に示す。検査法で正しいのはどれか。【別冊No.10 図】,DIC,DIP,ERCP,MRCP,PTC,3,,X線撮影技術学,第75回(2023),普通
[B85] 手のX線写真を別に示す。矢印で示す骨はどれか。【別冊No.11 図】,月状骨,舟状骨,有鉤骨,小菱形骨,大菱形骨,5,,X線撮影技術学,第75回(2023),普通
[B86] 胸部単純CT像を別に示す。カテーテルが挿入されている部位はどれか。【別冊No.12 図】,奇静脈,上大静脈,大動脈弓,上行大動脈,右鎖骨下動脈,2,,X線撮影技術学,第75回(2023),普通
[B87] 〈グースマン〉法における骨盤計測線の図を別に示す。Guthmann正しい組合せはどれか。【別冊No.13 図】,ａ — 解剖学的結合線,ｂ — 対角結合線,ｃ — 真結合線,ｄ — 骨盤下口結合線,ｅ — 骨盤峡部結合線,1,,X線撮影技術学,第75回(2023),普通
[B88] 足部のX線写真を別に示す。矢印で示すのはどれか。【別冊No.14 図】,距骨,脛骨,踵骨,舟状骨,立方骨,3,,X線撮影技術学,第75回(2023),普通
[B89] 腹部の血管造影写真を別に示す。矢印で示すのはどれか。【別冊No.15 図】,脾動脈,総肝動脈,左胃動脈,腹腔動脈,上腸間膜動脈,5,,X線撮影技術学,第75回(2023),普通
[B90] 診療放射線技師が行える業務で誤っているのはどれか。,放射線検査等に関する説明,造影剤の静脈路からの投与終了後の抜針及び止血,上部消化管検査のために鼻腔にカテーテルを挿入する行為,造影CT検査のために静脈路と造影剤注入装置を接続する行為,下部消化管検査のために肛門カテーテルから造影剤を注入する行為,3,,X線撮影技術学,第75回(2023),普通
[B91] 乳房X線撮影で正しいのはどれか。,入射線量は乳頭側ほど少ない。,乳房は照射野の中央に整位する。,圧迫圧は乳房の厚さに合わせて調節する。,照射野は乳房の大きさに合わせて調節する。,FPDを搭載した装置ではAEC機能は用いない。,1,,X線撮影技術学,第75回(2023),普通
[B92] X線CTで正しいのはどれか。,脂肪肝のCT値は脾臓のCT値より高い。,造影検査では検査前日から絶飲食とする。,CTコロノグラフィでは炭酸ガスを注入する。,脳梗塞巣は正常な脳実質より高いCT値を呈する。,肺野を観察するときのウインドウ幅は200 HU程度とする。,3,,X線撮影技術学,第75回(2023),普通
[B93] 腹部CT像を別に示す。正しい組合せはどれか。【別冊No.16 図】,ア — 門脈,イ — 下大静脈,ウ — 横行結腸,エ — 膵臓,オ — 副腎,1,,画像工学,第75回(2023),普通
[B94] 解像力チャートの像を別に示す。空間周波数［cycles/mm］に最も近いのはどれか。【別冊No.17 図】,0.3,0.6,1.2,1.6,3.2,2,,画像工学,第75回(2023),普通
[B95] 図のROC曲線で、雑音のみの確信度正規分布の標準偏差が信号ありの確信度正規分布の標準偏差より小さいときの曲線はどれか。,A,B,C,D,E,3,,画像工学,第75回(2023),普通
[B96] 放射線診療のリスク評価と対策の手法として誤っているのはどれか。,教育の実施,始末書の提出,手順書の作成,インシデントの報告,インシデントの原因分析,2,,放射線安全管理学,第75回(2023),普通
[B97] DRLで正しいのはどれか。,核医学検査には適用しない。,一度設定すれば以後改定する必要はない。,DRL値を超えて被ばくさせてはならない。,国際放射線防護委員会〈ICRP〉が設定するものである。,患者の医療被ばくにおける防護の最適化を目的とするものである。,5,,放射線安全管理学,第75回(2023),普通
[B98] 被ばくとその分類の組合せで正しいのはどれか。2つ選べ。,航空機の搭乗員の被ばく — 公衆被ばく,生物医学研究の志願者の被ばく — 医療被ばく,胸部集団検診の被検者の被ばく — 公衆被ばく,X線撮影時の患者介助者の被ばく — 医療被ばく,放射線業務従事者の胎児の被ばく — 職業被ばく,"2,4",,放射線安全管理学,第75回(2023),普通
[B99] 体幹部に放射線防護衣を着用して放射線業務に従事したとき、頭頸部と腹部につけた個人被ばく線量計の1 cm線量当量がそれぞれ5 mSvと1 mSvを示した。実効線量［mSv］はどれか。ただし、不均等被ばくの実効線量＝0.08 Ha＋0.44 Hb＋0.45 Hc＋0.03 Hmとする。,0.85,1.44,2.88,4.56,5.00,2,,放射線安全管理学,第75回(2023),普通
"[B100] 18 F−FDGからの線量を約1/1,000に遮へいするために必要な鉛厚［mm］はどれか。ただし、18Fに対する鉛の半価層は4 mmとする。",8,12,21,33,40,5,,放射線安全管理学,第75回(2023),普通
