設問,選択肢1,選択肢2,選択肢3,選択肢4,選択肢5,正解番号,解説,分野,年度,難易度
[B10] 心窩部横走査の超音波像を別に示す。矢印で示すのはどれか。【別冊No.4 図】,胃,膵臓,脾臓,肝左葉,左腎臓,2,,診療画像検査学,第78回(2026),普通
[B11] 放射化学分離で正しいのはどれか。,溶媒抽出法は溶解度積を利用した分離法である。,担体は対象とする放射性核種の同位体に限られる。,担体を加えてもラジオコロイドの生成は防げない。,無担体の放射性核種の比放射能はその核種によって決まる。,目的の放射性核種の沈殿を防ぐためにスカベンジャを加える。,4,,核医学検査技術学,第78回(2026),普通
[B12] OS-EM法で正しいのはどれか。,負の画素値を生じる。,各画素の最大値を求めることに等しい。,逐次近似の回数とともに雑音が減少する。,サブセット数が決まればイタレーション数は固定される。,FBP法と比べて高カウント領域からのストリークアーチファクトが少ない。,5,,核医学検査技術学,第78回(2026),普通
[B13] 脳血流SPECTのZスコアで正しいのはどれか。,SUVから算出される。,1以上を有意と評価する。,脳萎縮があると低くなる。,単位はmL/100 g/minである。,正常データベースが必要である。,5,,核医学検査技術学,第78回(2026),普通
[B14] PET装置で正しいのはどれか。,検出器を回転させてデータを収集する。,検出器リング径が小さくなると空間分解能が低下する。,体軸方向視野が長くなると散乱フラクションが低下する。,silicon photomultiplier〈SiPM〉は磁場の影響を受けやすいためPET/MRI装置には適さない。,小型化したシンチレータの数に対して光電子増倍管の数を減らすために検出器をブロック化する。,5,,核医学検査技術学,第78回(2026),普通
[B15] 診断のために全身像が必要なのはどれか。2つ選べ。,神経芽腫の123I−MIBG,異所性副甲状腺腫の99mTc−MIBI,右左シャント率算出の99mTc−MAA,Parkinson〈パーキンソン〉病の123I−イオフルパン,Cushing〈クッシング〉症候群の131I−アドステロール,"1,3",,核医学検査技術学,第78回(2026),普通
[B16] 認知症の核医学検査で正しいのはどれか。2つ選べ。,123I−IMPの投与量は740 MBqである。,123I−イオマゼニルは前頭側頭型認知症の診断に用いられる。,123I−MIBGの心臓の集積はLewy〈レビー〉小体型認知症で低下する。,早期のAlzheimer〈アルツハイマー〉型認知症では前頭葉の血流は保たれる。,123I−イオフルパンの線条体集積はAlzheimer〈アルツハイマー〉型認知症で低下する。,"3,4",,核医学検査技術学,第78回(2026),普通
[B17] 心臓核医学検査で正しいのはどれか。,99mTc−MIBIの集積機序は能動輸送である。,123I−BMIPPは心筋内でほとんどβ酸化される。,ジピリダモールは心筋酸素消費量を増加させる。,99mTc−テトロホスミンは再分布現象が認められる。,99mTc−ピロリン酸は心アミロイドーシス診断に用いられる。,5,,核医学検査技術学,第78回(2026),普通
[B18] 放射性医薬品と評価項目の組合せで正しいのはどれか。2つ選べ。,99mTcO4− — 唾液腺機能,99mTc−GSA — 胆汁の流れ,99mTc−HSA−D — 消化管出血,99mTc−PMT — 肝受容体,99mTc−スズコロイド — 異所性胃粘膜,"1,3",,核医学検査技術学,第78回(2026),普通
[B19] 放射性医薬品投与2時間後のシンチグラムを別に示す。投与部位はどれか。【別冊No.5 図】,経 — 口,静 — 脈,動 — 脈,皮 — 下,脳脊髄腔,4,,核医学検査技術学,第78回(2026),普通
[B20] 177 Lu−オキソドトレオチドによる核医学治療後の患者の退出基準で、体表面から1 mの点における1 cm線量当量率［μSv/h］で正しいのはどれか。,— 1,— 5,18,30,500,3,,核医学検査技術学,第78回(2026),普通
[B21] 高エネルギーX線に対する放射線感受性が最も低いのはどれか。,白血病,精上皮腫,悪性黒色腫,小細胞肺癌,悪性リンパ腫,3,,放射線治療技術学,第78回(2026),普通
[B22] 疾患と治療法の組合せで誤っているのはどれか。,前立腺癌 — 強度変調回転放射線治療,早期胃癌 — 重粒子線治療,早期肺癌 — 体幹部定位放射線治療,頭頸部癌 — 化学放射線療法131,甲状腺癌術後肺転移 — Iによる核医学治療,2,,放射線治療技術学,第78回(2026),普通
[B23] 我が国の2023年時点でがん死亡数が最も多い疾患はどれか。,乳癌,肺癌,肝臓癌,甲状腺癌,前立腺癌,2,,放射線治療技術学,第78回(2026),普通
[B24] 放射線治療用線量計に用いられる電位計のガイドラインでユーザーによる点検項目に含まれないのはどれか。,繰返し性,電荷漏れ,ゼロ点シフト,ゼロ点ドリフト,温度・圧力依存性,5,,放射線治療技術学,第78回(2026),普通
[B25] EPIDを用いたリニアックの品質管理項目に含まれないのはどれか。,照射野の確認,絶対線量校正,線量の平坦度・対称性,ガントリの回転中心精度,コリメータの回転中心精度,2,,放射線治療技術学,第78回(2026),普通
[B26] 最も半減期が短いのはどれか。,60Co,125I,137Cs,192Ir,198Au,5,,放射線治療技術学,第78回(2026),普通
[B27] 直線加速器で正しいのはどれか。2つ選べ。,マグネトロンは自励発振管である。,リッジフィルタが装着されている。,スキャッタリングフォイルはX線治療に用いられる。,炭素線治療装置の加速器の一部として用いられている。,進行波型加速管は定在波型加速管に比べて単位長さ当たりの加速効率が良い。,"1,4",,放射線治療技術学,第78回(2026),普通
[B28] 外部照射に用いる電子線の特徴で正しいのはどれか。,照射野が大きくなると最大線量深は深くなる。,エネルギーが低いほど放射損失の割合は増加する。,線量分布を変化させる場合はウェッジフィルタを用いる。,エネルギーが低いほどビルドアップ領域の線量勾配が急峻になる。,ガントリ照射口から射出されたスペクトルは線スペクトルである。,4,,放射線治療技術学,第78回(2026),普通
[B29] SAD一定のX線1門照射で得られた測定結果を表に示す。このときSAD一定の照射で照射野10 × 30 cm2、深さ5 cmの点に2 Gyを投与するためのMU値に最も近いのはどれか。ただし、モニタ線量計の校正は10 × 10 cm2で行い、水吸収線量校正定数は5 × 10-2 Gy/nCとする。等価照射野はA/P法によって求め、等価照射野に対する出力係数は最大線量深（max）で計算し、このときのTMRは0.95とする。各照射野サイズにおける真の計測値［nC/100 MU］深さ10 × 10 cm2 12 × 12 cm2 15 × 15 cm2 20 × 20 cm2 max 20.00 21.00 22.00 23.00,172,191,209,232,245,2,,放射線治療技術学,第78回(2026),普通
[B30] 高エネルギー光子線に対する固体ファントム使用で正しいのはどれか。,深さスケーリング係数の単位は［cm−1］である。,フルエンススケーリング係数の単位は［cm−2］である。,深さスケーリング係数は入射光子線のエネルギーに依存しない。,深さスケーリング係数を利用して水中と等価な深さに電離箱を設置する。,等価な深さの水中での指示値に変換するために、電離箱指示値をフルエンススケーリング係数で除する。,4,,放射線治療技術学,第78回(2026),普通
[B31] 画像に含まれる対象物のエッジを検出するフィルタで正しいのはどれか。,移動平均フィルタ,ソーベルフィルタ,ガウシアンフィルタ,メディアンフィルタ,バターワースフィルタ,2,,医用画像情報学,第78回(2026),普通
[B32] コンピュータネットワークに関係する用語と説明の組合せで正しいのはどれか。,DNS — 大量のデータを蓄積するための仕組み,FTP — ファイルの転送を行うためのプロトコル,HTTP — コンピュータの内蔵時計を標準時刻と同期するためのプロトコル,SMTP — 電子メールをサーバーから受信するためのプロトコル,TCP/IP — ドメイン名からIPアドレスを検索する仕組み,2,,医用画像情報学,第78回(2026),普通
[B33] 検像システムの確認項目で誤っているのはどれか。,画像の患者情報が正しいこと。,画像の濃淡が適正であること。,シリーズの順序が正しいこと。,検査同意書を取得していること。,検査オーダに対して撮影部位が正しいこと。,4,,医用画像情報学,第78回(2026),普通
[B34] 個人情報の取扱いで正しいのはどれか。2つ選べ。,患者の氏名は個人識別符号に含まれる。,患者の病歴情報は要配慮個人情報に含まれる。,画像に付帯して記録される患者の氏名は個人情報に含まれる。,患者に対して病状説明のために診療情報を用いるのは2次利用である。,取得した診療情報を病院職員の教育に用いるのは1次利用に該当する。,"2,3",,医用画像情報学,第78回(2026),普通
[B35] 放射線情報システムの機能に含まれないのはどれか。,照射録情報の管理,オンライン資格確認,検査実施情報の管理,検査予約状況の管理,検査機器との情報通信,2,,医用画像情報学,第78回(2026),普通
[B36] 検査時の本人確認で正しいのはどれか。,患者氏名と性別の組み合わせで確認した。,患者のリストバンドのバーコードで確認した。,患者の意識が無いためベッドの名札で確認した。,小児患者の付き添い者が提示した診察券で確認した。,診療放射線技師が患者氏名を読み上げ、患者が「はい」と答えた。,2,,診療画像検査学,第78回(2026),普通
[B37] AED使用時の注意事項で正しいのはどれか。,ペースメーカの直上に電極を貼る。,心拍が再開したら直ちに電極を剝がす。,汗などの水分を拭き取ってから電極を貼る。,解析や放電は患者の脈を触知しながら行う。,電極を貼る位置の胸毛を剃ってはならない。,3,,診療画像検査学,第78回(2026),普通
[B38] 施錠による管理が必要なテクネチウム注射液調製用キットで正しいのはどれか。,DMSA,MAA,MAG3,MIBI,PYP,4,,診療画像検査学,第78回(2026),普通
[B39] 核医学検査に携わる診療放射線技師の行為で誤っているのはどれか。,ガス状の放射性医薬品を吸入させる。,核医学検査のために静脈路を確保する。,核医学治療用の放射性医薬品を投与する。,放射性医薬品を注入するために装置を接続する。,放射性医薬品の投与が終了した後に抜針および止血を行う。,3,,診療画像検査学,第78回(2026),普通
[B40] 障害によって眼球運動に異常を生じるのはどれか。2つ選べ。,視神経,外転神経,滑車神経,顔面神経,三叉神経,"2,3",,基礎医学大要,第78回(2026),普通
[B41] 肝転移の原発腫瘍で最も頻度が高いのはどれか。,腎癌,膠芽腫,大腸癌,子宮体癌,前立腺癌,3,,基礎医学大要,第78回(2026),普通
[B42] 細菌による感染症はどれか。,破傷風,帯状疱疹,インフルエンザ,トキソプラズマ症,Creutzfeldt-Jakob〈クロイツフェルト・ヤコブ〉病,1,,基礎医学大要,第78回(2026),普通
[B43] 気道の分岐の順番で正しいのはどれか。,気管支→細気管支→呼吸細気管支→終末細気管支→肺胞,気管支→細気管支→終末細気管支→呼吸細気管支→肺胞,気管支→呼吸細気管支→細気管支→終末細気管支→肺胞,気管支→呼吸細気管支→終末細気管支→細気管支→肺胞,気管支→終末細気管支→細気管支→呼吸細気管支→肺胞,2,,基礎医学大要,第78回(2026),普通
[B44] 女性の更年期症状で最も頻度が低いのはどれか。,動悸,低血圧,抑うつ,易疲労感,顔のほてり,2,,基礎医学大要,第78回(2026),普通
[B45] 細胞分裂で染色体の複製が起こる時期はどれか。,G 1期,G 2前期,G 2中期,G 2後期,S期,5,,基礎医学大要,第78回(2026),普通
[B46] 胸管が流入するのはどれか。,門脈,奇静脈,上大静脈,下大静脈,左鎖骨下静脈,5,,基礎医学大要,第78回(2026),普通
[B47] 神経鞘腫が発生する頻度が最も高いのはどれか。,視神経,三叉神経,顔面神経,聴神経,副神経,4,,基礎医学大要,第78回(2026),普通
[B48] 細胞外液性造影剤を用いたMRI検査前に確認を要する血液検査項目で正しいのはどれか。,ALT,AST,BUN,eGFR,白血球数,4,,基礎医学大要,第78回(2026),普通
[B49] 肝硬変の合併症で誤っているのはどれか。,黄疸,腹水,血小板増多,食道静脈瘤,高アンモニア血症,3,,基礎医学大要,第78回(2026),普通
[B50] 吸気時の変化について誤っているのはどれか。,胸郭が拡大する。,横隔膜が収縮する。,外肋間筋が収縮する。,胸骨下角が拡大する。,胸腔内圧が陽圧となる。,5,,基礎医学大要,第78回(2026),普通
[B51] 咳嗽の反射中枢がある部位はどれか。,視床下部,中脳,橋,延髄,頸髄,4,,基礎医学大要,第78回(2026),普通
[B52] 経カテーテル動脈塞栓術の対象となるのはどれか。2つ選べ。,胸水,脳梗塞,脳動脈瘤,転移性脳腫瘍,骨盤骨折による出血,"3,5",,基礎医学大要,第78回(2026),普通
[B53] 脳脊髄液が存在するのはどれか。,板間層,硬膜外腔,硬膜下腔,軟膜下腔,くも膜下腔,5,,基礎医学大要,第78回(2026),普通
[B54] 集団を一定期間追跡調査する前向き観察研究はどれか。,横断研究,コホート研究,症例対照研究,生態学的研究,ランダム化比較試験,2,,基礎医学大要,第78回(2026),普通
[B55] 放射線の生体作用を強める効果がある物質はどれか。,システイン,アミホスチン,グルタチオン,システアミン,ミソニダゾール,5,,放射線生物学,第78回(2026),普通
[B56] α/βが低い組織の特徴で正しいのはどれか。,晩期障害を起こしやすい。,分裂の盛んな組織に多い。,線量率に対する感受性が低い。,放射線に対して早期反応を示す。,分割照射に対する反応性が小さい。,1,,放射線生物学,第78回(2026),普通
[B57] 内部被ばくが生じる検査はどれか。,PET/CT,造影MRI,乳房X線撮影,造影超音波検査,上部消化管造影検査,1,,放射線生物学,第78回(2026),普通
[B58] マウスの悪性腫瘍で放射線の遺伝的影響が疑われるのはどれか。,母親が妊娠初期に腹部CTを受けた。,自然放射線レベルの高い施設で飼育されていた。,母親が妊娠後期に頭部に高線量の被ばくをした。,母親の妊娠前に父親が全身に高線量の被ばくをした。,密封小線源を埋め込まれたマウスと同じケージで飼育されていた。,4,,放射線生物学,第78回(2026),普通
[B59] がんに対する温熱療法で正しいのはどれか。,30〜35 ℃の加温で熱凝固が起こる。,ヒートショック蛋白は温熱耐性を抑制する。,S期よりもM期にある細胞の感受性が高い。,低酸素細胞よりも酸素に富む細胞に効果的である。,放射線照射による亜致死損傷からの回復を抑制する。,5,,放射線生物学,第78回(2026),普通
[B60] 235 Uの核分裂生成物で収率が最も高いのはどれか。,14C,40K,137Cs,177Lu,226Ra,3,,放射線物理学,第78回(2026),普通
[B61] 放射平衡の説明で正しいのはどれか。,親核種の半減期が娘核種より短いときに成立する。,親核種と娘核種の原子番号が等しくなることである。,親核種と娘核種の壊変率の比が一定となる状態である。,親核種の壊変は停止し、娘核種のみが放射線を放出する。,親核種と娘核種のエネルギー状態が等しくなることである。,3,,放射線物理学,第78回(2026),普通
[B62] 光子の水に対する質量減弱係数（A）と質量エネルギー転移係数（B）のエネルギー依存性を図に示す。水中で1 MeV光子がコンプトン反跳電子に付与する平均エネルギー［MeV］に最も近いのはどれか。,0.24,0.31,0.43,0.52,0.67,3,,放射線物理学,第78回(2026),普通
[B63] 中性子で正しいのはどれか。,光電効果に伴い発生する。,静止質量は電子よりも小さい。,中性子源として241Amの自発核分裂を利用する。,熱中性子と物質の相互作用は捕獲反応が支配的である。,核分裂で発生する即発中性子の平均エネルギーは約10 keVである。,4,,放射線物理学,第78回(2026),普通
[B64] 核磁気共鳴で正しいのはどれか。,T1緩和時間はT2緩和時間よりも短い。,核スピンの励起にはマイクロ波を使用する。,Larmor〈ラーモア〉周波数は外部磁場の強さに比例する。,陽子と中性子の両方が偶数個の原子核が観測対象である。,外部磁場中におかれた水素原子の核スピンは4つのエネルギー準位に分かれる。,3,,放射線物理学,第78回(2026),普通
[B65] 図Aの単パルスviを図Bの回路に入力したとき、図Cの出力波形voが得られた。抵抗［kΩ］に最も近いのはどれか。,1,3,5,10,30,2,,医用工学,第78回(2026),普通
[B66] 半導体で正しいのはどれか。2つ選べ。,SiにAsを添加するとp型になる。,真性半導体のキャリアは正孔が主である。,n型半導体に添加する不純物はドナーである。,真性半導体は温度が高くなると抵抗率が低下する。,不純物半導体は真性半導体と比較して導電率が低い。,"3,4",,医用工学,第78回(2026),普通
[B67] 医用電気機器の漏れ電流の許容値（JIS T 0601-1）で、複数の患者接続部があるCF形装着部の単一故障状態における合計患者漏れ電流の許容値［μA］はどれか。,5,10,50,100,500,4,,医用工学,第78回(2026),普通
[B68] 1 cm線量当量率が値付けられている137Csの標準点線源（線源から1 m離れた基準点Pにおける線量率：60 μSv･h−1、不確かさ：2.4 μSv･h−1）を用いてサーベイメータを校正する。基準点Pにおけるサーベイメータの指示値の平均値が64 μSv･h−1、その不確かさは5.1 μSv･h−1であった。このサーベイメータの校正定数の合成された相対標準不確かさに最も近いのはどれか。ただし、散乱線およびバックグランドの影響は無視できるものとする。,0.01,0.05,0.09,0.13,0.17,3,,放射線計測学,第78回(2026),普通
[B69] 血管造影検査終了時に面積線量計の積算値が160 Gy･cm2を示した。X線ビームの患者皮膚入射面積の平均値が400 cm2の一定の面積として考えるとき、この検査における患者の入射皮膚吸収線量［Gy］に最も近いのはどれか。ただし、後方散乱係数を1.4、組織線量変換係数（空気に対する皮膚の質量エネルギー吸収係数の比）を1.06とし、検査テーブルの吸収補正と付加フィルタの吸収補正は考慮しない。,0.1,0.3,0.6,1.0,1.2,3,,放射線計測学,第78回(2026),普通
[B70] シンチレーション検出器で正しいのはどれか。2つ選べ。,気体シンチレータには希ガスが利用される。,液体シンチレータはγ線の測定に適している。,アントラセンはγ線のエネルギースペクトル測定に適している。,無機シンチレータの蛍光減衰時間は有機シンチレータより短い。,NaI（Tl）シンチレータのエネルギー分解能は高純度Ge半導体検出器より低い。,"1,5",,放射線計測学,第78回(2026),普通
[B71] 蛍光ガラス線量計で正しいのはどれか。,線量率の測定に適している。,ホウケイ酸ガラスを用いる。,光刺激ルミネセンスを利用する。,線量率依存性は電離箱より小さい。,フェーディングはTLDより大きい。,4,,放射線計測学,第78回(2026),普通
[B72] 各種放射線における水中での深部量百分率の模式図を示す。正しい組合せはどれか。,ア — 電子線,イ — 陽子線,ウ — X線,エ — 中性子線,オ — 炭素線,5,,放射線計測学,第78回(2026),普通
[B73] X線管での制動X線の発生で正しいのはどれか。,最短波長は管電圧に比例する。,発生効率は管電流に比例する。,X線強度は管電流の2乗に比例する。,X線管装置の発生効率は約10％である。,発生強度はターゲットの原子番号に比例する。,5,,診療画像機器学,第78回(2026),普通
[B74] インバータ式X線装置で誤っているのはどれか。,テトロード管で制御する。,管電圧は自己整流方式より高い精度で制御できる。,照射時間は自己整流方式より高い精度で制御できる。,管電圧の立ち上がり時間は三相12ピーク形X線装置より短い。,三相12ピーク形X線装置よりX線高電圧装置を小型化できる。,1,,診療画像機器学,第78回(2026),普通
[B75] CR装置で正しいのはどれか。,輝尽性蛍光体をX線検出器として用いる。,フェーディング現象によって画質が向上する。,リアルタイムに画像を観察することができる。,記録消去用加熱で繰り返し使用することができる。,輝尽発光と輝尽励起光の波長は近い方が読み取り精度が高い。,1,,診療画像機器学,第78回(2026),普通
[B76] 散乱線除去グリッドで誤っているのはどれか。,静止グリッドはX線ビームに対して動かさずに使用する。,集束グリッドは吸収はくの面の延長上のある距離で集まる。,平行グリッドは吸収はくの面が互いに平行で入射面に垂直である。,テーパグリッドは吸収はくの高さが実中心線に近づくにつれて減少する。,クロスグリッドは二つの直線グリッドの吸収はくの方向がある角度をもって一体に形成されている。,4,,診療画像機器学,第78回(2026),普通
[B77] 液晶ディスプレイを構成するのはどれか。,乳剤層,蛍光体層,誘電体層,光電変換層,偏光フィルタ,5,,診療画像機器学,第78回(2026),普通
[B78] X線透視撮影装置で正しいのはどれか。2つ選べ。,I. I.の方がFPDより画像歪が小さい。,パルス照射によって被ばくを低減できる。,イメージングプレートを用いた方式がある。,X線管装置とX線受像器が連動して移動する。,FPD方式ではX線を検出する変換層を用いない。,"2,4",,診療画像機器学,第78回(2026),普通
[B79] 歯科用X線装置で正しいのはどれか。,口内法撮影用X線装置は可動絞り装置がついている。,口内法撮影用X線装置のX線管は回転陽極管である。,歯科用コーンビームCT装置は視野サイズの変更ができない。,パノラマX線撮影装置は歯列弓に合わせた画像を取得できる。,歯科用コーンビームCT装置は全身用CT装置に比べ被ばく量が多い。,4,,診療画像機器学,第78回(2026),普通
[B80] マルチスライスCTで正しいのはどれか。,画像再構成法に90度線形補間法がある。,多列化した検出器からのデータ処理をする。,コーン角が大きくなるほど散乱線が減少する。,体軸方向のZ軸補間は実効スライス厚に影響しない。,リングアーチファクトはFeldkamp〈フェルドカンプ〉法で補正できる。,2,,診療画像機器学,第78回(2026),普通
[B81] 現在用いられているdual energy CTの収集方式で誤っているのはどれか。,ビーム分割方式,二層検出器方式,高速管電圧変調方式,translate rotate方式,dual source MDCT収集方式,4,,診療画像機器学,第78回(2026),普通
[B82] CT像の三次元画像処理で正しいのはどれか。,最大値投影法は最大ボクセル値を投影面に表示する。,仮想内視鏡は臓器外部に視点を置いた画像を表示する。,曲面任意多断面再構成法は任意の直線断面を抽出して表示する。,ボリュームレンダリング法は物体の表面だけを立体的に表示する。,表面表示法は閾値による表面情報だけでなく内部情報を含む画像を表示する。,1,,診療画像機器学,第78回(2026),普通
[B83] X線撮影で異なる構造物がX線の進行方向に重なってしまい1つの像として写る現象はどれか。,接線効果,重積効果,ヒール効果,部分容積効果,Groedel〈グレーデル〉効果,2,,X線撮影技術学,第78回(2026),普通
[B84] X線撮影において患者の被ばく低減に効果があるのはどれか。ただし、他の条件は一定とする。,mAs値を上げる。,管電圧を低くする。,グリッドを使用する。,付加フィルタを使用する。,X線管焦点から被検者までの距離を短くする。,4,,X線撮影技術学,第78回(2026),普通
[B85] 乳房CC方向撮影で正しいのはどれか。,圧迫圧は50 N程度とする。,管電圧は圧迫乳房厚に反比例する。,自動露出制御〈AEC〉は使用しない。,外側上部がブラインドエリアになりやすい。,乳房支持台の角度を被検者の大胸筋と平行に合わせる。,4,,X線撮影技術学,第78回(2026),普通
[B86] 立位胸部X線写真と比較して、仰臥位ポータブル胸部X線写真の特徴で正しいのはどれか。,胃泡が明瞭になる。,心陰影が縮小する。,肺尖部が広く描出される。,肺野への肩甲骨の重なりが減少する。,心陰影に重なる肺血管の描出が不良になる。,5,,X線撮影技術学,第78回(2026),普通
[B87] 頸椎斜位撮影で正しいのはどれか。,顎を引かせる。,撮影距離を50 cmにする。,非検側の肩を検出器面に密着させる。,検出器面に対して前額面を20 °にする。,中心X線は水平面から尾頭方向30 °で入射する。,3,,X線撮影技術学,第78回(2026),普通
[B88] 注腸造影検査で硫酸バリウム注入後に空気を注入する目的はどれか。,直腸の運動を促すため。,粘膜面を描出するため。,腸管内のpHを調整するため。,検査後の排便を促進するため。,硫酸バリウムを希釈するため。,2,,X線撮影技術学,第78回(2026),普通
[B89] 骨塩定量検査で大腿骨頸部を測定部位とするのはどれか。,定量的CT〈QCT〉法,定量的超音波〈QUS〉法,X線写真濃度測定〈RA〉法,単一エネルギーX線吸収測定〈SXA〉法,二重エネルギーX線吸収測定〈DXA〉法,5,,X線撮影技術学,第78回(2026),普通
[B90] 骨盤部のX線写真を別に示す。正しい組合せはどれか。【別冊No.6 図】,ア — 仙腸関節,イ — 閉鎖孔,ウ — 坐骨,エ — 大転子,オ — Jacoby〈ヤコビー〉線,2,,X線撮影技術学,第78回(2026),普通
[B91] 頸部造影CT（動脈相）像を別に示す。矢印で示すのはどれか。【別冊No.7 図】,外頸動脈,総頸動脈,椎骨動脈,内頸動脈,鎖骨下動脈,1,,X線撮影技術学,第78回(2026),普通
[B92] 胸部造影CT像を別に示す。正しい組合せはどれか。【別冊No.8 図】,ア — 上行大動脈,イ — 食道,ウ — 肺動脈,エ — 上大静脈,オ — 奇静脈,1,,X線撮影技術学,第78回(2026),普通
[B93] X線による画像形成〈イメージングチェーン〉でデジタルシステムに特有の影響因子はどれか。,電気雑音,AEC制御,幾何学的不鋭,グリッド露出係数,ビームハードニング,1,,画像工学,第78回(2026),普通
[B94] 乳房撮影の圧迫の効果のうち散乱X線の減少が画質に与える影響で正しいのはどれか。2つ選べ。,動きのボケ防止,雑音特性の向上,空間分解能の向上,幾何学的ボケの減少,コントラストの向上,"3,5",,画像工学,第78回(2026),普通
[B95] スリット法でCRシステムのプリサンプルドMTFを測定したところ、高空間周波数領域でMTFが上昇した。原因で考えられるのはどれか。,階調補正を行った。,有効露光量変換を行わなかった。,雑音による量子モトルが強く出た。,イメージングプレートが劣化していた。,金属スリット長軸を画素列と平行にした。,5,,画像工学,第78回(2026),普通
[B96] 4月1日を始期とする1年間のうち、7月、8月、9月の1 cm線量当量および70 μm線量当量がそれぞれ1.4 mSv、1.1 mSv、0.1 mSv、その他の月はすべて検出限界以下であった。個人線量当量の解釈で正しいのはどれか。,個人線量当量の記録は保存する必要がない。,妊娠可能な女子の3月間の実効線量限度を超える。,放射線業務従事者の年間の実効線量限度を超える。,検出限界以下の月は被ばくをしていないことを意味する。,6月に妊娠と診断された場合は腹部表面の等価線量限度を超える。,5,,放射線安全管理学,第78回(2026),普通
[B97] 内部被ばくの防護対策である3 D 2 Cの原則で誤っているのはどれか。,希釈,時間,分散,集中化,閉じ込め,2,,放射線安全管理学,第78回(2026),普通
[B98] 医療法上の装置等の種類とそれに該当するものの組合せで誤っているのはどれか。,エックス線装置 — X線CT装置,診療用放射性同位元素 — SPECT用放射性医薬品125,診療用放射線照射器具 — Iシード,診療用粒子線照射装置 — 陽子線照射装置,診療用高エネルギー放射線発生装置 — RALS,5,,放射線安全管理学,第78回(2026),普通
[B99] 我が国の診断参考レベルで正しいのはどれか。,線量限度の値である。,目的は最適化の推進である。,小児に対しては定められていない。,放射線治療の総線量が設定されている。,線量調査結果の50パーセンタイルで設定されている。,2,,放射線安全管理学,第78回(2026),普通
[B100] 0.45 Bq･cm−3の137Csと1.2 Bq･cm−3の89Srを含む放射性廃液を直ちに排水するための最小の希釈倍数はどれか。ただし、排水中の濃度限度を137Csは0.09 Bq･cm−3、89Srは0.3 Bq･cm−3とする。,2,3,5,6,9,5,,放射線安全管理学,第78回(2026),普通
