設問,選択肢1,選択肢2,選択肢3,選択肢4,選択肢5,正解番号,解説,分野,年度,難易度
[B8] 医療機関における医療機器安全管理責任者の配置を義務付けている法律はどれか。,医療法,製造物責任法,労働安全衛生法,診療放射線技師法,医薬品医療機器等法,1,,診療画像検査学,第76回(2024),普通
[B9] FPDで正しいのはどれか。2つ選べ。,空間分解能は画素サイズに依存する。,間接変換方式ではa-Seが用いられる。,直接変換方式では地磁気の影響を受ける。,オフセット補正は均一なX線を照射して行う。,ゲイン補正はX線変換層の感度のばらつきを補正する。,"1,5",,診療画像検査学,第76回(2024),普通
[B10] 医用画像表示用モニタの品質管理で用いられるTG18−QCパターンを図に示す。ビデオ特性要素はどれか。,ア,イ,ウ,エ,オ,2,,診療画像検査学,第76回(2024),普通
[B11] 同一患者で同日に施行した2回目のCTで、撮影条件の違いによって脾臓のCT値が異なっていた。原因で考えられるのはどれか。2つ選べ。,管電圧を下げた。,ヘリカルピッチを下げた。,X線管の回転速度を下げた。,自動露出機構の目標SDを下げた。,ビームハードニング補正を外した。,"1,5",,核医学検査技術学,第76回(2024),普通
[B12] 3T MRIで脳白質のT1緩和時間［s］に最も近いのはどれか。,1 × 10−3,1 × 10−2,1 × 10−1,1 × 100,1 × 10,4,,核医学検査技術学,第76回(2024),普通
[B13] 1.5T MRIと比較した3T MRIの特徴で正しいのはどれか。,SARは減少する。,SN比は減少する。,T1緩和時間は短縮する。,磁化率アーチファクトは増加する。,ケミカルシフトアーチファクトは減少する。,4,,核医学検査技術学,第76回(2024),普通
[B14] 超音波画像診断装置を使って血管内の血流波形を記録するのに適するのはどれか。2つ選べ。,組織ドプラ法,カラードプラ法,パルスドプラ法,パワードプラ法,連続波ドプラ法,"3,5",,核医学検査技術学,第76回(2024),普通
[B15] SE法TR 500 ms、TE 10 msの頭部MR像で最も高信号を呈するのはどれか。,基底核,側脳室,下垂体前葉,眼窩内脂肪,頭蓋骨皮質,4,,核医学検査技術学,第76回(2024),普通
[B16] MRIの高速SE法で数値を大きくすると撮影時間が短縮するのはどれか。,TE,TR,加算回数,位相エンコード数,エコートレイン数,5,,核医学検査技術学,第76回(2024),普通
[B17] 細胞外液性ガドリニウム造影剤で正しいのはどれか。,経口投与する。,鉄を含有している。,T1緩和時間短縮効果がある。,高齢者への投与は禁忌である。,肝細胞に特異的に取り込まれる。,3,,核医学検査技術学,第76回(2024),普通
[B18] 生体内の代謝情報を取得できるのはどれか。,MRA,FLAIR像,拡散強調像,MR hydrography,MR spectroscopy,5,,核医学検査技術学,第76回(2024),普通
[B19] 超音波像のアーチファクトはどれか。,リング,クロストーク,サイドローブ,サセプタビリティ,マジックアングル,3,,核医学検査技術学,第76回(2024),普通
[B20] 肝臓の超音波像を別に示す。矢印で示すアーチファクトはどれか。【別冊No.1 図】,音響陰影,鏡面反射,多重反射,レンズ効果,グレーティングローブ,2,,核医学検査技術学,第76回(2024),普通
[B21] 肩関節のMR像を別に示す。矢印で示す構造はどれか。【別冊No.2 図】,鎖骨,棘上筋,肩甲骨,小円筋,肩甲下筋,2,,放射線治療技術学,第76回(2024),普通
[B22] 頸部MR像を別に示す。正しい組合せはどれか。2つ選べ。【別冊No.3 図】,ア — 気管,イ — 甲状腺,ウ — 食道,エ — 総頸動脈,オ — 頸静脈,"2,4",,放射線治療技術学,第76回(2024),普通
[B23] 頭部MRIのT2強調像を別に示す。矢印で示すのはどれか。【別冊No.4 図】,橋,延髄,視床,小脳,中脳,1,,放射線治療技術学,第76回(2024),普通
[B24] 上腹部右肋間走査の超音波像を別に示す。矢印で示すのはどれか。【別冊No.5 図】,胆囊,門脈,肝動脈,下大静脈,右腎静脈,2,,放射線治療技術学,第76回(2024),普通
[B25] 標識キット方式による99mTc放射性医薬品の調整で標識温度を95〜99 ℃にする必要があるのはどれか。,99mTc−テトロホスミン,99mTc−ECD,99mTc−HMPAO,99mTc−MAA,99mTc−MIBI,5,,放射線治療技術学,第76回(2024),普通
[B26] シンチレーションカメラと比較してCdZnTe〈CZT〉半導体検出器を搭載した半導体カメラの特徴で正しいのはどれか。,水冷却を要する。,計数率特性に優れる。,検出器が大型になる。,エネルギー分解能が低い。,99mTcと123Iの2核種同時収集でのクロストークの影響が大きい。,2,,放射線治療技術学,第76回(2024),普通
[B27] ドーズキャリブレータで正しいのはどれか。,核種ごとの換算定数が設定されている。,放射能によらず測定時間は一定である。,電源投入直後より正確な測定値が得られる。,加圧ガス封入電離箱式は気圧の補正が測定ごとに必要である。,1気圧空気電離箱式では加圧ガス封入電離箱式と比べて検出感度が高い。,1,,放射線治療技術学,第76回(2024),普通
[B28] PETにおけるtime-of-flight〈TOF〉で正しいのはどれか。,空間分解能の向上に寄与する。,BGOシンチレータが適している。,逐次近似再構成の収束が遅くなる。,消滅γ線の発生位置を特定の範囲に絞り込む。,実効感度の増幅効果は被写体が小さいほど大きい。,4,,放射線治療技術学,第76回(2024),普通
[B29] SPECTデータ収集のサンプリング角度に関係するのはどれか。2つ選べ。,投与量,ピクセルサイズ,エネルギー分解能,検出器の回転直径,シンチレータの材質,"2,4",,放射線治療技術学,第76回(2024),普通
[B30] 123 I−イオフルパンの正常集積部位はどれか。2つ選べ。,海 — 馬,視 — 床,被 — 殻,淡蒼球,尾状核,"3,5",,放射線治療技術学,第76回(2024),普通
[B31] Na123Iシンチグラフィで甲状腺全体の集積が低下するのはどれか。,副甲状腺腺腫,亜急性甲状腺炎,Basedow〈バセドウ〉病,Plummer〈プランマー〉病,Cushing〈クッシング〉症候群,2,,医用画像情報学,第76回(2024),普通
[B32] 副腎腫瘍の診断に用いられる放射性医薬品はどれか。2つ選べ。,99mTc−ECD,99mTc−MAA,123I−BMIPP,123I−MIBG,131I−アドステロール,"4,5",,医用画像情報学,第76回(2024),普通
[B33] 骨シンチグラフィで正しいのはどれか。,ペースメーカは集積増加像をつくる。,小児では骨幹より骨幹端への集積が高い。,放射性医薬品投与1時間後から撮影する。,収集エネルギーピークを360 keVにする。,心臓サルコイドーシスの診断に有用である。,2,,医用画像情報学,第76回(2024),普通
[B34] 18 F−FDGの生理的集積部位でないのはどれか。,肺,肝 — 臓,小 — 脳,腎 — 臓,外眼筋,1,,医用画像情報学,第76回(2024),普通
[B35] 食道癌に対する放射線治療で正しいのはどれか。,急性期有害事象として嚥下時痛がある。,日本では腺癌の割合が50％以上である。,晩期有害事象として口腔乾燥が最も多い。,日本では食道癌Ⅰ期における化学放射線治療の5年生存率は約50％である。,放射線肺臓炎を避けるためには肺の最大線量を下げることが最も重要である。,1,,医用画像情報学,第76回(2024),普通
[B36] 放射線治療による有害事象で正しいのはどれか。,骨盤への放射線治療期間中に生じる下痢は不可逆性である。,放射線治療に伴う甲状腺機能低下に対しヨード制限を行う。,小児の膝へ照射した場合、有害事象として骨成長障害がある。,脳腫瘍に対する放射線治療の急性期有害事象として白内障がある。,子宮頸癌に対する術後放射線治療の急性期有害事象に仙骨不全骨折がある。,3,,診療画像検査学,第76回(2024),普通
[B37] リニアック装置の点検項目のうち強度変調放射線治療を実施する場合に、より厳しい基準が求められる項目はどれか。,出力不変性,MU値直線性,ガントリ回転中心,ビーム・プロファイル不変性,光照射野と放射線照射野の一致,2,,診療画像検査学,第76回(2024),普通
[B38] 標準計測法12の線量計の校正で国家標準とのトレーサビリティが必要なのはどれか。,線質変換係数,温度気圧補正係数,コバルト校正定数,水吸収線量校正定数,イオン再結合補正係数,4,,診療画像検査学,第76回(2024),普通
[B39] 粒子線治療のスキャニング法で正しいのはどれか。,電磁石でビームを走査する。,呼吸同期照射との併用はできない。,患者ごとのボーラス作成が必要である。,ブロードビーム法と比較してビーム利用効率が低い。,二重散乱体法とWobbler〈ワブラー〉散乱体法がある。,1,,診療画像検査学,第76回(2024),普通
[B40] 舌癌で正しいのはどれか。,好発部位は舌中央である。,腺癌の割合が80％以上である。,早期癌は小線源治療の適応である。,外部照射の有害事象で唾液腺障害は生じない。,解剖学的な位置により上舌癌、中舌癌、下舌癌に分けられる。,3,,基礎医学大要,第76回(2024),普通
[B41] 骨転移に対する放射線治療で正しいのはどれか。,単回照射を行うことはない。,定位放射線治療の適応がある。,神経障害性疼痛には無効である。,脊髄圧迫を伴う骨転移は禁忌である。,医療用麻薬で除痛効果がある症例は禁忌である。,2,,基礎医学大要,第76回(2024),普通
[B42] リニアックの相対線量測定で正しいのはどれか。,PDIは吸収線量百分率である。,PDDはSSDによって変化しない。,R50は電離量が50％になる深さである。,TMRは照射野サイズによって変化する。,PDDは照射野サイズによって変化しない。,4,,基礎医学大要,第76回(2024),普通
[B43] 10 MV X線を照射野15 cm × 15 cmで照射したとき組織中の深さ10 cmの点の線量率が2.0 Gy・min−1であった。［Gy・min−1］照射野10 cm × 10 cmの基準点の吸収線量率に最も近いのはどれか。ただし、照射野15 cm × 15 cmの出力係数は1.1、組織最大線量比は0.8、線源標的間距離は一定とする。,1.5,1.8,2.3,2.8,3.4,3,,基礎医学大要,第76回(2024),普通
[B44] Performance Status〈PS〉で正しいのはどれか。,癌の分化度に影響する。,癌の病期分類に影響する。,治療法の選択に影響する。,有害事象の評価基準に用いられる。,標的病変の治療効果判定に用いられる。,3,,基礎医学大要,第76回(2024),普通
[B45] 図Aに1次元フィルタ（−1，1，0）で重畳積分処理したものを図Bとする。使用したフィルタで正しいのはどれか。,微分フィルタ,平均フィルタ,加重平均フィルタ,メディアンフィルタ,アンシャープマスキングフィルタ,1,,基礎医学大要,第76回(2024),普通
[B46] 医療情報に関する記載で正しいのはどれか。,IHEは業務ワークフローを定めた標準規格である。,MWMは検査実施情報をRISに伝送する規格である。,SSLは画像データの外部保存用統合プロトコルである。,ICD−10はコード体系化された検査プロトコルである。,Radiation Dose Structured Report〈RDSR〉は線量情報を扱う構造化レポートである。,5,,基礎医学大要,第76回(2024),普通
[B47] 図は3 × 3の局所画像の画素値である。この局所画像に3 × 3のメディアンフィルタ処理をした結果はどれか。87 29 96 37 95 30 79 6 76,6,29,37,76,87,4,,基礎医学大要,第76回(2024),普通
[B48] 図の中でCR画像読み取り装置に用いられているlogアンプの電圧入出力特性を示しているのはどれか。ただし、Vinは入力電圧、Voutは出力電圧、グラフは横軸・縦軸ともリニアスケールとする。,a,b,c,d,e,4,,基礎医学大要,第76回(2024),普通
[B49] アナログ信号をデジタル化する際に用いるアンチエリアシングフィルタの効果で正しいのはどれか。,画像を鮮鋭化させる。,直流成分を減衰させる。,濃度分解能を向上させる。,標本化周波数以上の空間周波数成分を増加させる。,ナイキスト周波数以上の空間周波数成分を減衰させる。,5,,基礎医学大要,第76回(2024),普通
[B50] アポトーシスで正しいのはどれか。,壊死のことである。,群発的に発現する。,炎症反応が関与する。,細胞環境の悪化によって生じる。,プログラムされた細胞死である。,5,,基礎医学大要,第76回(2024),普通
[B51] 水腎症の原因で正しいのはどれか。2つ選べ。,陰囊水腫,尿管結石,慢性腎炎,神経因性膀胱,急性糸球体腎炎,"2,4",,基礎医学大要,第76回(2024),普通
[B52] 生活習慣病はどれか。,がん,1型糖尿病,肥大型心筋症,重症筋無力症,慢性関節リウマチ,1,,基礎医学大要,第76回(2024),普通
[B53] ファーター乳頭に開口するのはどれか。,総肝管,総胆管,胆囊管,左肝管,右肝管,2,,基礎医学大要,第76回(2024),普通
[B54] 異物や不要物の処理を担う細胞内小器官はどれか。,小胞体,ゴルジ体,リソソーム,リボソーム,ミトコンドリア,3,,基礎医学大要,第76回(2024),普通
[B55] 頸椎横突孔を通過する血管はどれか。,外頸動脈,総頸動脈,椎骨動脈,内頸動脈,脳底動脈,3,,放射線生物学,第76回(2024),普通
[B56] 鼓膜に接するのはどれか。,鋤骨,ツチ骨,有鉤骨,アブミ骨,キヌタ骨,2,,放射線生物学,第76回(2024),普通
[B57] Basedow〈バセドウ〉病で低下するのはどれか。,TSH,心拍数,FT（非結合型3 — T3）,FT（非結合型4 — T4）,抗TSH受容体抗体,1,,放射線生物学,第76回(2024),普通
[B58] 呼吸運動に寄与する筋肉はどれか。2つ選べ。,横隔膜,三角筋,梨状筋,肋間筋,内閉鎖筋,"1,4",,放射線生物学,第76回(2024),普通
[B59] ウイルスによる感染症はどれか。,結核,梅毒,淋病,帯状疱疹,性器クラミジア,4,,放射線生物学,第76回(2024),普通
[B60] 筋組織が横紋筋であるのはどれか。2つ選べ。,咬筋,子宮,小腸,心臓,動脈,"1,4",,放射線物理学,第76回(2024),普通
[B61] ネフロン〈腎単位〉の構造でないのはどれか。,腎杯,糸球体,遠位尿細管,近位尿細管,ボーマン囊,1,,放射線物理学,第76回(2024),普通
[B62] 空気感染するのはどれか。,AIDS,麻疹,破傷風,B型肝炎,流行性角結膜炎,2,,放射線物理学,第76回(2024),普通
[B63] 肺静脈が流入する場所はどれか。,右心室,右心房,左心室,左心房,上大静脈,4,,放射線物理学,第76回(2024),普通
[B64] 受精が起こるのはどこか。,腟,卵管,卵巣,子宮頸部,子宮内膜,2,,放射線物理学,第76回(2024),普通
[B65] 放射線による殺細胞効果で正しいのはどれか。,LETが高いほどRBEも高くなる。,低LET放射線では直線的な細胞生存率曲線を示す。,高LET放射線に対する放射線感受性は細胞周期に大きく依存する。,α/β値が小さい細胞では大きい細胞に比べて1回当たりの線量による影響が小さい。,高LET放射線では酸素存在下と無酸素下における細胞生存率曲線の差は低LET線に比べ小さい。,5,,医用工学,第76回(2024),普通
[B66] 全身被ばくで正しいのはどれか。,γ線6 Gyの被ばく後に生じる主な死因は腸管死である。,被ばくした直後に意識消失があった場合、致死的である。,X線を3 Gy被ばくした場合10分以内に重度の頭痛が生じる。,被ばく線量が高いほど腸管死が生じるまでの期間は短くなる。,中性子線3 Gyの被ばくであれば適切な治療介入によって回復可能である。,2,,医用工学,第76回(2024),普通
[B67] 確率的影響で正しいのはどれか。,しきい値を持つ。,発生時期は被ばく後1年以内である。,被ばくにより発がんのリスクが増加する。,線量の増加とともに障害の程度が大きくなる。,被ばく線量の増加に伴い発生確率は指数関数的に増加する。,3,,医用工学,第76回(2024),普通
[B68] X線の分割照射で正しいのはどれか。,SLD回復は誘導されない。,寡分割照射では1日2〜3回照射する。,総線量が同じであれば、分割回数を増やすと晩期の有害事象が増加する。,総線量と分割回数が同じであれば、全照射期間が長い方が細胞の生存率は高い。,骨転移緩和照射では、1回8 Gyの単回照射と比べて疼痛再発のリスクが上がる。,4,,放射線計測学,第76回(2024),普通
[B69] α/β値が1〜3 Gyとされるのはどれか。,筋肉,口腔粘膜,腸管上皮,リンパ球,小細胞肺癌,1,,放射線計測学,第76回(2024),普通
[B70] 基底状態にあるSr原子の最外殻の軌道電子配置はどれか。,4s2,4s24p4,5s2,5s25p2,6s1,3,,放射線計測学,第76回(2024),普通
[B71] 60 keV光子の水中における全相互作用数に対するコンプトン効果の寄与の割合［％］に最も近いのはどれか。,25,40,55,70,85,5,,放射線計測学,第76回(2024),普通
[B72] 中性子の性質で正しいのはどれか。,自由空間中ではβ＋壊変する。,静止質量は陽子と電子の静止質量の和よりも大きい。,熱中性子の室温でのエネルギーの最確値は0.25 eVである。,熱中性子の捕獲反応断面積は中性子の運動エネルギーに反比例する。,速中性子が重陽子と弾性散乱したとき失う運動エネルギーの最大値は散乱前の運動エネルギーに等しい。,2,,放射線計測学,第76回(2024),普通
[B73] X線の発生で正しいのはどれか。2つ選べ。,特性X線のエネルギーは管電圧に比例する。,制動X線の全強度は管電圧を2倍にすると4倍になる。,Kα線のエネルギーはモリブデンよりタングステンの方が大きい。,ターゲットの原子番号が大きくなるほど制動X線の最大エネルギーは大きくなる。,K特性X線は、ターゲットへの入射電子エネルギーがK殻軌道電子の結合エネルギーより小さいときに生じる。,"2,3",,診療画像機器学,第76回(2024),普通
[B74] 核融合反応D＋T → 4He＋nによる核反応の値［MeV］に最も近いのはどれか。ただし、それぞれの粒子の静止質量をDは2.014 Da、Tは3.016 Da、4Heは4.002 Da、nは1.009 Daとし統一原子質量単位1 Da＝930 MeVとする。,−18,−5,0,5,18,5,,診療画像機器学,第76回(2024),普通
[B75] 変圧器の電圧及び負荷電流が一定で周波数が低下したときの鉄損と銅損との変化の組合せで正しいのはどれか。鉄損銅損,減少する — 変わらない,増加する — 変わらない,増加する — 減少する,変わらない — 減少する,変わらない — 増加する,2,,診療画像機器学,第76回(2024),普通
[B76] 図に示すブリッジの検流計Gの振れが0になったときの抵抗［Ω］はどれか。,0.3,0.5,2.0,3.0,8.3,4,,診療画像機器学,第76回(2024),普通
[B77] 図に示す平行平板コンデンサの静電容量［pF］はどれか。ただし、極板間の誘電率εは5.0 × 10−11 F･m−1とする。,0.1,0.2,0.5,1.0,5.0,3,,診療画像機器学,第76回(2024),普通
[B78] 正弦波交流の実効値 eと平均値aとの比（e：a）はどれか。,π：1,π：2,π：3,π：2,π：2 2,5,,診療画像機器学,第76回(2024),普通
[B79] 物理量と単位の組合せで正しいのはどれか。2つ選べ。,カーマ — J･kg,吸収線量 — C･kg−1,照射線量 — J･kg−1,質量阻止能 — J･m2･kg−1,線減弱係数 — m−1,"4,5",,診療画像機器学,第76回(2024),普通
[B80] 比例計数管で誤っているのはどれか。,PRガスを用いる。,光電子増倍管を用いる。,電子なだれを利用する。,BF3ガスを封入すると熱中性子を検出できる。,印加電圧の変化による計数率特性からα線とβ線を弁別できる。,2,,診療画像機器学,第76回(2024),普通
[B81] 潮解性を示す放射線検出器はどれか。,GM計数管,比例計数管,半導体検出器,蛍光ガラス線量計,NaI（Tl）シンチレーション検出器,5,,診療画像機器学,第76回(2024),普通
[B82] 蛍光現象を利用した個人被ばく線量計でSnやAlのフィルタを組合せて使用する目的はどれか。,α線とβ線を弁別する。,LET依存性を補正する。,フェーディングを補正する。,エネルギー依存性を補正する。,中性子線に対する感度を高くする。,4,,診療画像機器学,第76回(2024),普通
[B83] 半価層を求める式はどれか。ただし、線減弱係数をμとする。,ln（2）・μ−2,ln（0.5）・μ−1,ln（0.5）・μ−2,−ln（0.5）・μ,−ln（0.5）・μ−1,5,,X線撮影技術学,第76回(2024),普通
[B84] 検査と造影剤の体内への注入経路の組合せで適切でないのはどれか。,CAG — 経動脈,DIP — 経静脈,HSG — 経腟,UCG — 経尿道,ERCP — 経皮経肝,5,,X線撮影技術学,第76回(2024),普通
[B85] 上部消化管造影写真を別に示す。正しいのはどれか。【別冊No.6 図】,腹臥位の画像である。,立位で撮影している。,噴門部が明瞭に描出されている。,胃体中部後壁の描出を目的としている。,胃角部の小弯線がU字に描出されている。,4,,X線撮影技術学,第76回(2024),普通
[B86] WHOのガイドラインで手指衛生の5つのタイミングに該当するのはどれか。,食事休憩の後,電子カルテ端末に触る前,X線CT装置の始業点検の前,X線CT装置の操作卓に触った後,寝台から起き上がる患者を介助した後,5,,X線撮影技術学,第76回(2024),普通
[B87] 頭部撮影基準線を別に示す。正しい組合せはどれか。【別冊No.7 図】,ア — ドイツ水平線,イ — 眼窩耳孔線,ウ — 耳垂直線,エ — 頷角耳孔線,オ — 前鼻棘耳孔線,2,,X線撮影技術学,第76回(2024),普通
[B88] IVRにおける術者の水晶体被ばく低減へ向けた取組みで正しいのはどれか。,拡大透視を使用する。,透視のパルスレートを高くする。,不均等被ばくとして線量管理する。,オーバーテーブルチューブ方式を採用する。,患者に可能な限り近づいて手技を実施する。,3,,X線撮影技術学,第76回(2024),普通
[B89] 油性ヨード造影剤を用いてもよいのはどれか。,血管造影,大腸造影,子宮卵管造影,上部消化管造影,排泄性尿路造影,3,,X線撮影技術学,第76回(2024),普通
[B90] 頭部単純CT像を別に示す。確認できるのはどれか。【別冊No.8 図】,メタルアーチファクト,リングアーチファクト,ストリークアーチファクト,ダークバンドアーチファクト,ステアステップアーチファクト,4,,X線撮影技術学,第76回(2024),普通
[B91] X線CTで正しいのはどれか。,検査前日から絶飲食とする。,正常な肝臓のCT値は脂肪より高い。,ダイナミックCTでは造影剤は使用しない。,急性期脳梗塞の描出能はMRIより優れている。,肺を観察するときのウインドウ幅は500 HU程度とする。,2,,X線撮影技術学,第76回(2024),普通
[B92] 胸部X線写真を別に示す。正しい組合せはどれか。【別冊No.9 図】,ア — 喉頭,イ — 大動脈弓,ウ — 肋骨横隔膜角,エ — 上大静脈,オ — 肩甲骨,2,,X線撮影技術学,第76回(2024),普通
[B93] 右肘関節の正面X線写真を別に示す。正しい組合せはどれか。【別冊No.10 図】,ア — 上腕骨小頭,イ — 肘頭,ウ — 尺骨,エ — 茎状突起,オ — 内側上顆,2,,画像工学,第76回(2024),普通
[B94] 撮影線量に依存する画像雑音はどれか。,熱雑音,回路雑音,磁気雑音,量子雑音,量子化雑音,4,,画像工学,第76回(2024),普通
[B95] ROC曲線を図に示す。感度90％のときの特異度はどれか。,10％,30％,70％,82％,98％,3,,画像工学,第76回(2024),普通
[B96] 国際放射線防護委員会〈ICRP〉による放射線防護体系の考え方で正しいのはどれか。,医療被ばくには線量限度が適用される。,線量拘束値は正当化のプロセスで考慮される。,線量限度は線量拘束値より低い値に設定される。,防護の最適化では経済的・社会的要因を考慮しなければならない。,放射線被ばくを伴う状況では防護の最適化を最初に考慮しなければならない。,4,,放射線安全管理学,第76回(2024),普通
[B97] 国際放射線防護委員会〈ICRP〉2007年勧告における組織加重係数で正しいのはどれか。,肝臓 — 0.08,骨髄 — 0.12,乳房 — 0.08,甲状腺 — 0.12,生殖腺 — 0.12,2,,放射線安全管理学,第76回(2024),普通
[B98] 放射線測定器と使用用途の組合せで正しいのはどれか。,3He比例計数管 — X線診療室の漏洩線量測定,蛍光ガラス線量計 — 個人の内部被ばく線量測定,熱ルミネセンス線量計 — 環境の空間線量率測定,電離箱式サーベイメータ — 管理区域床面の表面汚染測定,光刺激ルミネセンス線量計 — 個人の外部被ばく線量測定,5,,放射線安全管理学,第76回(2024),普通
[B99] 液体状99mTcおよび201Tlの3月間の最大使用予定数量がそれぞれ600 GBqと30 GBqである施設において、3月間の総排気量を2 × 106 m3としたとき最大排気濃度限度比の和で正しいのはどれか。ただし、液体状99mTcおよび201Tlの排気中濃度限度をそれぞれ6 × 10−3 Bq･cm−3と3 × 10−3 Bq･cm−3、飛散率を0.001、HEPAフィルタの透過率を0.01とする。,1.5 × 10−7,3.0 × 10−6,3.2 × 10−6,5.0 × 10−5,5.5 × 10−4,5,,放射線安全管理学,第76回(2024),普通
[B100] 非密封放射性同位元素の取扱いで正しいのはどれか。2つ選べ。,ゴム手袋を着用する。,専用の作業衣を着用する。,個人被ばく線量計は作業衣の外側に装着する。,安全キャビネットの扉はできるだけ大きく開ける。,ポリエチレンろ紙をポリエチレン面を上にして作業台に敷く。,"1,2",,放射線安全管理学,第76回(2024),普通
