設問,選択肢1,選択肢2,選択肢3,選択肢4,選択肢5,正解番号,解説,分野,年度,難易度
[B11] MRIのパルスシーケンスで正しいのはどれか。,高速SE法ではT2＊効果が強調される。,SE法の信号はマジックアングルで最大となる。,GRE法でスポイラグラディエントを加えるとT2＊強調像が得られる。,GRE法の信号強度が最大となるフリップ角をErnst〈エルンスト〉角という。,EPI法での化学シフトアーチファクトは位相方向よりも周波数方向に強くみられる。,4,,核医学検査技術学,第71回(2019),普通
[B12] MRIにおいて、ある物質のT1、T2、T2＊の値の関係として正しいのはどれか。,T1＞T2＞T2＊,T1＞T2＊＞T2,T2＞T1＞T2＊,T2＞T2＊＞T1,T2＊＞T2＞T1,1,,核医学検査技術学,第71回(2019),普通
[B13] 腹部の体外式超音波検査で用いられる周波数［MHz］に最も近いのはどれか。,0.5,5,12,20,30,2,,核医学検査技術学,第71回(2019),普通
[B14] 心エコー検査用のセクタ型プローブについて正しいのはどれか。,機械走査を用いている。,BモードとMモードの同時施行はできない。,狭いエコーウィンドウからの観察に適している。,体表近くよりも深部の方が空間分解能が向上する。,BモードとDoppler〈ドプラ〉法の同時施行はできない。,3,,核医学検査技術学,第71回(2019),普通
[B15] 超音波検査について正しいのはどれか。,立位では行わない。,探触子による圧迫は禁忌である。,臥位に加え側臥位や半坐位でも行う。,骨盤部検査では直前に排尿させてから行う。,エコーゼリーは使用前によく攪拌してから用いる。,3,,核医学検査技術学,第71回(2019),普通
[B16] 心エコーの胸骨左縁左室長軸断層像で描出されにくいのはどれか。,左心房,右心室,僧帽弁,上大静脈,心室中隔,4,,核医学検査技術学,第71回(2019),普通
[B17] 無散瞳眼底写真撮影装置で正しいのはどれか。,観察光は白色光である。,撮影画角は75度である。,照明光はリング状である。,被検眼に最も近いレンズは接眼レンズである。,レッドフリー画像は白内障の診断に用いられる。,3,,核医学検査技術学,第71回(2019),普通
[B18] MRI造影剤について正しいのはどれか。,致死的副作用はない。,細胞外液性造影剤はT2緩和時間を短縮しない。,SPIOはT2強調像もしくはT2＊強調像で評価する。,MRCPでは消化管造影剤は陽性造影剤として用いられる。,Gd-EOB-DTPAは投与後15分前後から肝細胞に移行する。,3,,核医学検査技術学,第71回(2019),普通
[B19] 膝のMRI検査前の準備として適切なのはどれか。,患者の両手は腹部で組んだ状態とする。,膝用コイルのケーブルが長い場合はループ状に配置する。,膝以外の場所に湿布薬を貼っている場合は剝がさずに検査する。,両側の太腿が直接接触しそうな場合は間にクッションをはさむ。,条件付きMRI対応ペースメーカを植え込んでいる場合は制限なく検査を行ってもよい。,4,,核医学検査技術学,第71回(2019),普通
[B20] 3T MRI装置における脂肪と水の共鳴周波数差［Hz］に最も近いのはどれか。ただし、1Hの磁気回転比は42.6 MHz･T−1とする。,36.5,49.7,149,224,447,5,,核医学検査技術学,第71回(2019),普通
[B21] SE法によってTR 400 ms、TE 10 msで撮影された頭部MR像について正しいのはどれか。,脂肪は低信号で描出される。,脳梗塞は高信号で描出される。,脳脊髄液は高信号で描出される。,脳下垂体後葉は高信号で描出される。,灰白質は白質よりも高信号で描出される。,4,,放射線治療技術学,第71回(2019),普通
[B22] 拡散強調像について正しいのはどれか。2つ選べ。,真の拡散係数が得られる。,脂肪抑制法が併用される。,組織のT2値の影響を受ける。,急性期脳梗塞は低信号に描出される。,撮影には一般的にSE法が用いられる。,"2,3",,放射線治療技術学,第71回(2019),普通
[B23] 腰椎MRIの矢状断像で呼吸性アーチファクトを軽減する方法として正しいのはどれか。,TEを長くする。,フリップ角を大きくする。,位相エンコード方向を頭尾方向にする。,腰椎にサチュレーションパルスを付加する。,MT〈magnetization transfer〉パルスを付加する。,3,,放射線治療技術学,第71回(2019),普通
[B24] ファンクショナルMRIで正しいのはどれか。,造影剤を使用する。,データ取得にSE法を用いる。,脳実質の動きを画像化している。,データ処理に最大値投影法を用いる。,運動野を描出するためには指先の運動を行う。99m,5,,放射線治療技術学,第71回(2019),普通
[B25] Tc-MIBIを用いた副甲状腺シンチグラフィで正しいのはどれか。,心臓が描出される。,甲状腺ブロックを行う。,正常の副甲状腺が描出される。,デキサメタゾン抑制試験が有用である。,甲状腺描出は早期像よりも後期像が強い。201,1,,放射線治療技術学,第71回(2019),普通
[B26] Tl-塩化タリウムを用いた心筋シンチグラフィで正しいのはどれか。,投与量は740 MBqである。,心筋梗塞部位が高集積となる。,心筋脂肪酸代謝評価が行える。,心/縦隔比評価が心不全評価に有用である。,運動負荷検査では軽度負荷から徐々に負荷を増す。,5,,放射線治療技術学,第71回(2019),普通
[B27] 核医学検査と使用される放射性医薬品の組合せで正しいのはどれか。99m,唾液腺シンチグラフィ — Tc-フチン酸99m,肝胆道シンチグラフィ — Tc-ECD 99m,肝受容体シンチグラフィ — Tc-GSA 99m,消化管出血シンチグラフィ — Tc-PYP 99m,異所性胃粘膜シンチグラフィ — Tc-PMT,3,,放射線治療技術学,第71回(2019),普通
[B28] 腎動態シンチグラフィで正しいのはどれか。,移植腎の評価に適さない。,検査前に食事制限を行う。,負荷検査ではアセタゾラミドを使用する。,放射性医薬品投与後約30分で撮影を開始する。,99mTc-MAG3は有効腎血漿流量〈ERPF〉の算出に適する。,5,,放射線治療技術学,第71回(2019),普通
[B29] センチネルリンパ節シンチグラフィの適応となるのはどれか。,肺癌,悪性黒色腫,転移性肝癌,悪性リンパ腫,転移性骨腫瘍,2,,放射線治療技術学,第71回(2019),普通
[B30] 骨シンチグラフィで正しいのはどれか。,膀胱は描出されないことが多い。,疲労骨折の検出感度は単純X線検査より高い。,放射性医薬品投与後約30分で撮影を開始する。,溶骨性骨転移では造骨性骨転移より高集積になりやすい。,人工股関節に緩みがある場合は先端部が低集積になりやすい。,2,,放射線治療技術学,第71回(2019),普通
[B31] 健常成人で67Ga-クエン酸ガリウム投与72時間後像で描出される頻度が最も低いのはどれか。,涙腺,肝臓,膵臓,脾臓,唾液腺,3,,医用画像情報学,第71回(2019),普通
[B32] SPECTがPETより優れている点はどれか。2つ選べ。,定量性が高い。,空間分解能が高い。,減弱補正が容易である。,2核種同時収集が可能である。,検査室の遮へいが容易である。,"4,5",,医用画像情報学,第71回(2019),普通
[B33] PETで誤っているのはどれか。,68Ge-68Gaは減弱補正用の外部線源として用いられる。,陽電子の飛程が長い方が得られる画像の空間分解能は高い。,数え落としがないとすると真の同時計数は放射能濃度に比例する。,同時計数には真の同時計数、偶発同時計数および散乱同時計数がある。,多数の結晶に複数の光電子増倍管を配列したブロック検出器が最も用いられている。,2,,医用画像情報学,第71回(2019),普通
[B34] 分化型甲状腺癌の遠隔転移巣に選択性が高いのはどれか。,18F-FDG,67Ga-クエン酸ガリウム,99mTc-PMT,131I-ヨウ化ナトリウム,201Tl-塩化タリウム,4,,医用画像情報学,第71回(2019),普通
[B35] 転移性脳腫瘍の原発巣で最も多いのはどれか。,胃癌,肺癌,子宮癌,大腸癌,前立腺癌,2,,医用画像情報学,第71回(2019),普通
[B36] 標準計測法12に基づく光子線の電離箱線量計を用いた基準条件における水吸収線量評価について正しいのはどれか。ただし、温度・気圧は標準条件とする。,SSDが長くなると、過大評価となる。,気圧を高く読み間違えると、過大評価となる。,温度を高く読み間違えると、過大評価となる。,電離箱を深い位置に誤設置した場合、過大評価となる。,Farmer〈ファーマ〉形電離箱の実効中心をアイソセンタに誤設置した場合、過大評価となる。,3,,診療画像検査学,第71回(2019),普通
[B37] 対向2門照射法で標的に200 cGy照射した場合のMU値に最も近いのはどれか。ただし、ビームウエイトは均等とし、組織最大線量比0.872、出力係数1.017、モニタ校正値1.01 cGy･MU−1とする。,85,89,112,114,115,3,,診療画像検査学,第71回(2019),普通
[B38] 標準計測法12に基づく電子線におけるフィールド電離箱の相互校正で正しいのはどれか。2つ選べ。,リファレンス電離箱は平行平板形電離箱である。,Pwallの不確かさが60Co γ線校正より低減できる。,"相互校正した電離箱の線質変換係数にはkQ,Qintを用いる。",外部モニタ電離箱は、校正深dcの設置が推奨されている。,相互校正の基準線質はR50＞10 g･cm−2が推奨されている。,"2,4",,診療画像検査学,第71回(2019),普通
[B39] 強度変調放射線治療〈IMRT〉で誤っているのはどれか。,回転照射で使用できる。,金属フィルタを用いる場合もある。,マルチリーフコリメータが使用される。,フォワードプランにより計画を立案する。,内側にくびれた凹形の線量分布が作成できる。,4,,診療画像検査学,第71回(2019),普通
[B40] 治療計画用CT装置で不要なのはどれか。,平板寝台,レーザーポインタ,DICOM規格対応,広いガントリ開口径,ガントリのチルト機構,5,,基礎医学大要,第71回(2019),普通
[B41] 小線源治療の対象となるのはどれか。2つ選べ。,喉頭癌,卵巣癌,子宮頸癌,前立腺癌,悪性リンパ腫,"3,4",,基礎医学大要,第71回(2019),普通
[B42] 放射線治療において電子線を用いた1門照射を行うのはどれか。,下垂体腺腫,甲状腺眼症,真性ケロイド,聴神経腫瘍,脳動静脈奇形,3,,基礎医学大要,第71回(2019),普通
[B43] 上咽頭癌の放射線治療計画における計画標的体積〈PTV〉1実線3と耳下腺1点線3の線量体積ヒストグラムを図に示す。PTVのD95％［Gy］と耳下腺のV24Gyの組合せで正しいのはどれか。PTV D95％耳下腺V24Gy,— 67 — 10％,— 67 — 19％,— 70 — 19％,— 98 — 10％,— 98 — 19％,1,,基礎医学大要,第71回(2019),普通
[B44] 放射線治療において早期有害事象の発生頻度と照射体積の関係が最も強い臓器はどれか。,肺,骨,心臓,腎臓,皮膚,1,,基礎医学大要,第71回(2019),普通
[B45] Fourier〈フーリエ〉変換で正しいのはどれか。,偶関数のFourier変換は虚数になる。,Fourier変換で得られる周波数成分には虚部と実部がある。,画像のパワースペクトルを逆Fourier変換すると元の画像になる。,畳み込み積分のFourier変換はそれぞれのFourier変換の和に等しい。,Fourier変換で得られるスペクトルの絶対値をパワースペクトルという。,2,,基礎医学大要,第71回(2019),普通
[B46] CADについて誤っているのはどれか。,病変検出率と偽陽性率は反比例する。,マンモグラフィの微小石灰化検出に使用される。,テンプレートマッチングは画像認識で利用される。,人工ニューラルネットワークは脳の情報処理を模擬する。,畳み込みニューラルネットワークはディープラーニングに利用される。,1,,基礎医学大要,第71回(2019),普通
[B47] 医用画像表示システムの規格1JIS T 62563-13で規定されている性能評価項目で誤っているのはどれか。,色度,ノイズ,輝度応答,視野角特性,輝度不均一性,2,,基礎医学大要,第71回(2019),普通
[B48] PACSについて正しいのはどれか。2つ選べ。,動画像の保管はできない。,カラー画像の保管はできない。,過去画像との比較が容易である。,画像の保管期間は1年間である。,複数の電子カルテ端末で同時に画像を参照することができる。,"3,5",,基礎医学大要,第71回(2019),普通
[B49] IHEのPDIに準拠したCD等の可搬型媒体による他医療機関からの診療画像情報の提供について正しいのはどれか。,匿名化を行う。,DICOM画像を使用する。,画像表示ソフトを添付しなければならない。,CDであればコンピュータウイルスによる感染はない。,送付された病院は自院のPACSに画像を保存する義務がある。,2,,基礎医学大要,第71回(2019),普通
[B50] 胸部を走行する神経はどれか。2つ選べ。,顔面神経,三叉神経,舌下神経,反回神経,迷走神経,"4,5",,基礎医学大要,第71回(2019),普通
[B51] 急性期の膿瘍内部に主に観察されるのはどれか。,好酸球,好中球,形質細胞,好塩基球,リンパ球,2,,基礎医学大要,第71回(2019),普通
[B52] 原因がウイルスでないのはどれか。,梅毒,風疹,麻疹,C型肝炎,帯状疱疹,1,,基礎医学大要,第71回(2019),普通
[B53] 癌とそれに関連する腫瘍マーカーの組合せで正しいのはどれか。,大腸癌 — AFP,卵巣癌 — PSA,子宮体癌 — SCC,前立腺癌 — CEA,肝細胞癌 — PIVKA-Ⅱ,5,,基礎医学大要,第71回(2019),普通
[B54] 膝関節痛の原因とならないのはどれか。,腱板断裂,半月板損傷,変形性膝関節症,前十字靱帯損傷,内側側副靱帯損傷,1,,基礎医学大要,第71回(2019),普通
[B55] 血液生化学検査で筋疾患のスクリーニングに用いられるのはどれか。,ビタミンD,カルシトニン,副甲状腺ホルモン,クレアチンキナーゼ,アルカリフォスファターゼ,4,,放射線生物学,第71回(2019),普通
[B56] 前縦隔に発生する頻度が高いのはどれか。2つ選べ。,胸腺腫,奇形腫,中皮腫,神経鞘腫,サルコイドーシス,"1,2",,放射線生物学,第71回(2019),普通
[B57] 先天性心疾患で最も発生頻度が高いのはどれか。,動脈管開存症,心室中隔欠損症,心房中隔欠損症,肺動脈弁狭窄症,Fallot〈ファロー〉四徴症,2,,放射線生物学,第71回(2019),普通
[B58] 欠乏すると赤血球産生が低下するのはどれか。2つ選べ。,鉄,亜鉛,ヨウ素,ビタミンK,ビタミンB12,"1,5",,放射線生物学,第71回(2019),普通
[B59] 下垂体の異常によって起こるのはどれか。2つ選べ。,尿崩症,先端巨大症,Down〈ダウン〉症候群,Basedow〈バセドウ〉病,Parkinson〈パーキンソン〉病,"1,2",,放射線生物学,第71回(2019),普通
[B60] 移植した場合に拒絶反応を生じる可能性が最も低いのはどれか。,角膜,肺,心臓,肝臓,腎臓,1,,放射線物理学,第71回(2019),普通
[B61] 一次救命処置における胸骨圧迫について正しいのはどれか。,剣状突起部を圧迫する。,1分間に60〜70回の圧迫を行う。,AED使用開始後は胸骨圧迫は不要である。,成人の場合、胸骨が5〜 — cm沈む程度圧迫する。,2〜3分ごとに10秒以上中断して脈拍の有無を確認する。,4,,放射線物理学,第71回(2019),普通
[B62] 疫学について正しいのはどれか。,疾患の治療を目的とする。,横断研究では長期間の追跡調査を行う。,研究対象となる疾患は感染症のみである。,患者個人でなく、人間集団を観察対象とする。,介入研究の代表的な手法としてコホート研究がある。,4,,放射線物理学,第71回(2019),普通
[B63] 平成28年の人口動態統計において、我が国の男性のがん死亡が最も多いのはどれか。,肺がん,胃がん,肝がん,大腸がん,前立腺がん,1,,放射線物理学,第71回(2019),普通
[B64] 総務省統計局の人口推計1平成30年3月確定値3における我が国の65歳以上の人口の割合に最も近いのはどれか。,8％,18％,28％,38％,48％,3,,放射線物理学,第71回(2019),普通
[B65] 放射線照射による個体への影響について正しいのはどれか。,半致死線量は線量率に依存しない。,半致死線量は個体によらず一定である。,早期の粘膜炎発生にはしきい値がある。,染色体異常の発生率は線量に依存しない。,白血病の発生率は年齢によらず一定である。,3,,医用工学,第71回(2019),普通
[B66] 分裂増殖している細胞集団にX線を2Gy照射した後、最も早期にみられる現象はどれか。,分裂死,再増殖,再酸素化,分裂遅延,細胞周期の再分布,4,,医用工学,第71回(2019),普通
[B67] X線治療におけるα/β値が最も小さいのはどれか。,粘膜,皮膚,脊髄,骨髄,卵巣,3,,医用工学,第71回(2019),普通
[B68] LETが最も高いのはどれか。,α線,γ線,X線,電子線,陽子線,1,,放射線計測学,第71回(2019),普通
[B69] RBE〈生物学的効果比〉について正しいのはどれか。,管電圧250 kVのX線が基準となる。,線量率には影響されない。,LETが小さいほど大きい値を示す。,分割回数には影響されない。,陽子線の値はX線のほぼ3倍である。,1,,放射線計測学,第71回(2019),普通
[B70] 放射線治療に用いられる重荷電粒子と物質の相互作用について誤っているのはどれか。,放射損失は衝突損失よりも小さい。,物質の原子核と破砕反応を起こす。,物質の軌道電子との相互作用が主である。,飛程終端でBragg〈ブラッグ〉ピークを持つ。,質量衝突阻止能は重荷電粒子の電荷に反比例する。,5,,放射線計測学,第71回(2019),普通
[B71] 原子核から直接放出されるのはどれか。2つ選べ。,α線,γ線,特性X線,内部転換電子,Auger〈オージェ〉電子,"1,2",,放射線計測学,第71回(2019),普通
[B72] 超音波の性質について正しいのはどれか。,音速は媒質の密度に依存する。,媒質中の音速は周波数に比例する。,周波数が高いほど指向性は低くなる。,波長が短いほど媒質中の減衰は小さい。,境界面における音響インピーダンスの変化が大きいほど反射は小さい。,1,,放射線計測学,第71回(2019),普通
[B73] ある物質の光子エネルギーに対する質量減弱係数の関係を図に示す。この物質はどれか。,Al,Cu,I,Mo,Pb,3,,診療画像機器学,第71回(2019),普通
[B74] 水の1.1倍の線減弱係数を持つ組織のHounsfield値〈CT値〉はどれか。,安100,安10,— 1,— 10,100,5,,診療画像機器学,第71回(2019),普通
[B75] 図Aの回路のa安b間に正弦波交流電圧を加えたときの合成インピーダンスの周波数特性を図Bに示す。抵抗R［kΩ］、誘導リアクタンスL［mH］及び静電容量C［μF］に最も近い値の組合せはどれか。R L C,0.2 0.25 25,0.2 — 25 0.25,0.25 0.2 — 25,0.25 — 25 0.2,25 — 0.25 0.2,2,,診療画像機器学,第71回(2019),普通
[B76] 図の回路で、スイッチSを閉じてから4.6 ms後の回路電流Iが1mAであった。コンデンサの静電容量C［μF］はどれか。ただし、loge10＝2.3とする。,0.1,0.2,0.4,1,2,5,,診療画像機器学,第71回(2019),普通
[B77] 半導体で誤っているのはどれか。,絶対零度ではキャリアは存在しない。,真性半導体では自由電子と正孔の数は等しい。,pn接合が生成されると電位障壁が形成される。,真性半導体に微量のヒ素を混入するとp形半導体となる。,n形半導体のFermi〈フェルミ〉準位は禁制帯中の伝導帯に近い位置となる。,4,,診療画像機器学,第71回(2019),普通
[B78] 図Aの回路に図Bの電圧viを入力するとき、出力電圧voはどれか。,ア,イ,ウ,エ,オ,1,,診療画像機器学,第71回(2019),普通
[B79] 光子線の線量計測で誤っているのはどれか。,吸収線量は電子平衡状態で測定する。,電子平衡状態では吸収線量と衝突カーマは等しい。,吸収線量には二次電子から発生する制動放射線も寄与する。,電子平衡状態では物質の吸収線量は質量エネルギー吸収係数に比例する。,カーマには荷電粒子の初期運動エネルギーに制動放射線として放出されるエネルギーが含まれる。,3,,診療画像機器学,第71回(2019),普通
[B80] サーベイメータを用いた放射性同位元素による表面汚染の直接測定法について、正しいのはどれか。2つ選べ。,あらかじめ自然計数率を求めておく。,測定器を測定面に接触させて計測する。,汚染が発見された場合、その場所で測定器を保持して測定する。,正確な測定を必要とする場合、時定数に等しい待ち時間をおいて測定を行う。,表面汚染密度は自然計数率を引いた計数率に、機器効率、線源効率および有効窓面積を乗じたものである。,"1,3",,診療画像機器学,第71回(2019),普通
[B81] NaI1Tl3シンチレータに2.2 MeVのγ線を入射させた場合に観察されるエネルギースペクトルにおいて、エネルギーの高いものから順に並べたのはどれか。ただし、Compton〈コンプトン〉端をａ、全エネルギー吸収ピークをｂ、ダブルエスケープピークをｃ、シングルエスケープピークをｄとする。,ａｃｂｄ,ｂａｄｃ,ｂｄｃａ,ｃｄａｂ,ｄａｂｃ,2,,診療画像機器学,第71回(2019),普通
[B82] γ線のエネルギースペクトル測定に適しているのはどれか。,BF3計数管,熱蛍光線量計,高純度Ge半導体検出器,表面障壁型Si半導体検出器,液体シンチレーション検出器,3,,診療画像機器学,第71回(2019),普通
[B83] 電子線の線質指標R50の決定方法で正しいのはどれか。,深部量百分率曲線より読み取る。,電離箱の基準点は実効中心である。,照射野サイズは5cm ×5cmである。,固体ファントムはR50＞4g･cm−2で使用できる。,Farmer〈ファーマ〉形電離箱はR50＜4g･cm−2で使用できる。,2,,X線撮影技術学,第71回(2019),普通
[B84] X線撮影の体位を別に示す。観察部位で正しいのはどれか。【別冊No.1 図】,橈骨頭,尺骨肘頭,尺骨神経溝,上腕骨滑車,上腕骨肘頭窩,3,,X線撮影技術学,第71回(2019),普通
[B85] 右乳腺に腫瘤が触知される患者の乳房X線写真を別に示す。病変が存在する乳腺の領域はどれか。【別冊No.2 図】,A領域,B領域,C領域,D領域,E領域,4,,X線撮影技術学,第71回(2019),普通
[B86] 手技後に撮影されたX線写真を別に示す。施行された手技として正しいのはどれか。【別冊No.3 図】,心筋焼灼術,肝動脈塞栓術,下大静脈フィルタ留置術,経カテーテル大動脈弁留置術,腹部大動脈瘤ステントグラフト内挿術,3,,X線撮影技術学,第71回(2019),普通
[B87] 造影後の三次元腹部CT像を別に示す。S状結腸を栄養する血管はどれか。【別冊No.4 図】,ア,イ,ウ,エ,オ,3,,X線撮影技術学,第71回(2019),普通
[B88] 通常の立位胸部X線写真と比較して、仰臥位ポータブル胸部X線写真の特徴で正しいのはどれか。,心陰影は縮小する。,胃泡が明瞭となる。,側面撮影の画質は向上する。,肩甲骨の肺野との重なりが減少する。,心陰影に重なる肺血管の描出が不良である。,5,,X線撮影技術学,第71回(2019),普通
[B89] X線CTで患者被ばく量低減のために有用なのはどれか。ただし、他の撮影条件は同じとする。,管電圧を上げる。,管電流を上げる。,自動露出機構を使用する。,ヘリカルピッチを下げる。,補償フィルタを使用しない。,3,,X線撮影技術学,第71回(2019),普通
[B90] ヨード造影剤の総量100 mLを2mL/秒の速度で静脈投与して造影CTを行った場合に、検査を受けた患者に最も高頻度にみられるのはどれか。,嘔吐,熱感,腎不全,じん麻疹,ショック,2,,X線撮影技術学,第71回(2019),普通
[B91] 顔面X線写真の側面像を別に示す。アが示す部分はどれか。【別冊No.5 図】,鼻腔,上顎洞,前頭洞,上咽頭腔,蝶形骨洞,5,,X線撮影技術学,第71回(2019),普通
[B92] 子宮卵管造影検査で正しいのはどれか。2つ選べ。,逆行性に造影剤を注入する。,X線透視撮影装置を使用する。,40 kV程度の管電圧で撮影する。,骨盤計測を目的とした検査である。,ヨード造影剤約30 mLを注入する。,"1,2",,X線撮影技術学,第71回(2019),普通
[B93] 肺条件の胸部CT像を別に示す。描出されていないのはどれか。【別冊No.6 図】,右上葉,右中葉,右下葉,左上葉,左下葉,1,,画像工学,第71回(2019),普通
[B94] 刺激安反応行列を図に示す。陽性的中率はどれか。A,A＋B A,A＋C A,A＋D A,A＋B＋C A,A＋B＋C＋D,2,,画像工学,第71回(2019),普通
[B95] DQEで正しいのはどれか。,面積の次元を持つ。,X線光子の利用効率を表す。,NEQと入射光子数との積である。,出力画像のSN比の2乗に対応する。,同一の値であれば解像特性は等しい。,2,,画像工学,第71回(2019),普通
[B96] 放射線防護に用いられる実用量はどれか。,カーマ,吸収線量,等価線量,個人線量当量,預託実効線量,4,,放射線安全管理学,第71回(2019),普通
[B97] 法令に規定された診療放射線技師の業務はどれか。2つ選べ。,造影剤の調剤,照射録の作成,MRI検査の実施,散瞳薬を投与した者の眼底撮影の実施,患者の居宅における百万電子ボルト以上のエックス線照射,"2,3",,放射線安全管理学,第71回(2019),普通
[B98] 医療法施行規則の規定で出入口が1か所に限定される放射線設備はどれか。,廃棄施設,放射線治療病室,エックス線診療室,診療用放射線照射装置使用室,放射性同位元素装備診療機器使用室,4,,放射線安全管理学,第71回(2019),普通
[B99] 乳房だけにX線が2.0 mGy均等に当たった場合の実効線量［mSv］はどれか。ただし、放射線加重係数と組織加重係数は国際放射線防護委員会〈ICRP〉2007年勧告の値とする。,0.10,0.16,0.24,0.32,0.48,3,,放射線安全管理学,第71回(2019),普通
[B100] 体外計測法による内部被ばくの評価で正しいのはどれか。,残留関数が使用される。,体表面汚染を分離できる。,バイオアッセイ法と呼ばれる。,排泄物中の放射能量が使用される。,主な計測対象はα線放出核種である。,1,,放射線安全管理学,第71回(2019),普通
