設問,選択肢1,選択肢2,選択肢3,選択肢4,選択肢5,正解番号,解説,分野,年度,難易度
[B21] 機能と部位の組合せで誤っているのはどれか。,運動 — 中心後回,記憶 — 海馬,言語 — Broca野,視覚 — 鳥距溝,聴覚 — 横側頭回,1,,臨床生理学,第69回(2023),普通
[B22] 脳波を別に示す。所見はどれか。【別冊No.4 図】,三相波,多棘徐波複合,3 Hz棘徐波複合,周期性同期性放電,ヒプスアリスミア,3,,臨床生理学,第69回(2023),普通
[B23] 神経伝導検査で評価できる神経線維はどれか。,Aα線維,Aγ線維,Aδ線維,B線維,C線維,1,,臨床生理学,第69回(2023),普通
[B24] 超音波検査で深度に応じて受信の感度を変える機能はどれか。,γ補正,ゲイン,フォーカシング,ダイナミックレンジ,STC〈sensitivity time control〉,5,,臨床生理学,第69回(2023),普通
[B25] 心エコーの傍胸骨左室長軸像を別に示す。最も考えられるのはどれか。【別冊No.5 図】,拡張型心筋症,拘束型心筋症,肥大型心筋症,高血圧性心疾患,心アミロイドーシス,3,,臨床生理学,第69回(2023),普通
[B26] 右上腹部超音波像を別に示す。最も考えられるのはどれか。【別冊No.6 図】,肝囊胞,肝膿瘍,肝血管腫,肝細胞癌,転移性肝癌,1,,臨床生理学,第69回(2023),普通
[B27] 医療用MRI検査で使用するのはどれか。2つ選べ。,微小気泡,テクネチウム,硫酸バリウム,ガドリニウム製剤,超常磁性酸化鉄製剤〈SPIO〉,"4,5",,臨床生理学,第69回(2023),普通
[B28] 熱画像検査〈サーモグラフィ〉で高温相を示すことが多い病態はどれか。,動脈瘤,皮膚潰瘍,リンパ浮腫,Raynaud現象,閉塞性動脈硬化症,1,,臨床生理学,第69回(2023),普通
[B29] ステロイド骨格を持つのはどれか。,アドレナリン,アルドステロン,インスリン,オキシトシン,ガストリン,2,,臨床化学,第69回(2023),普通
[B30] BNPについて誤っているのはどれか。,血清で測定する。,心室で合成される。,腎不全で増加する。,環状構造部分を持つ。,Na＋再吸収を抑制する。,1,,臨床化学,第69回(2023),普通
[B31] 尿酸について誤っているのはどれか。,還元力がある。,基準範囲に性差がある。,尿塩酸は組織に沈着する。,ヘモグロビンの最終代謝産物である。,血中の飽和溶解濃度は7 mg/dL程度である。,3,,臨床化学,第69回(2023),普通
[B32] 非抱合ビリルビンについて正しいのはどれか。,腸肝循環する。,尿中に排泄される。,ジアゾ試薬と直接反応する。,血中でアルブミンと結合する。,グロブリンと結合しδビリルビンが生成される。,4,,臨床化学,第69回(2023),普通
[B33] 酵素反応で過酸化水素を発生しないのはどれか。,グルコースオキシダーゼ,サルコシンオキシダーゼ,アシルCoAオキシダーゼ,グリセロールオキシダーゼ,アスコルビン酸オキシダーゼ,5,,臨床化学,第69回(2023),普通
[B34] カルシウムについて正しいのはどれか。2つ選べ。,EDTA加血漿では高値となる。,生理活性があるのはイオン型である。,アシドーシスではイオン型の割合が増加する。,血清中ではトランスフェリンと結合している。,細胞内液に最も多く含まれる陽イオンである。,"2,3",,臨床化学,第69回(2023),普通
[B35] ポルフィリン環を含むのはどれか。2つ選べ。,ヘム,ビタミンB12,アラキドン酸,クレアチニン,ヒドロキシ酪酸,"1,2",,臨床化学,第69回(2023),普通
[B36] Michaelis-Mentenの式に従う酵素反応で、反応速度がVmaxの75％となる基質濃度はKm値の何倍か。ただし、Vmaxは最大反応速度、KmはMichaelis定数とする。,0.5,1,2,3,5,4,,臨床化学,第69回(2023),普通
[B37] 鉄代謝で正しいのはどれか。,血清鉄は朝低い。,食事による摂取では小腸で吸収される。,血清ではセルロプラスミンと結合している。,ヘモグロビンと結合しているのは3価の鉄である。,鉄欠乏性貧血では不飽和鉄結合能〈UIBC〉が低下する。,2,,臨床化学,第69回(2023),普通
[B38] コレステロールの含有率が最も高いのはどれか。,HDL,IDL,LDL,VLDL,カイロミクロン,3,,臨床化学,第69回(2023),普通
[B39] 血清中の半減期が最も短いのはどれか。,IgM,アルブミン,トランスフェリン,トランスサイレチン,レチノール結合蛋白,5,,臨床化学,第69回(2023),普通
[B40] 血中（1或3）-β-D-グルカンが高値となるのはどれか。,ムコール症,溶連菌感染症,アスペルギルス症,リケッチア感染症,新型コロナウイルス感染症,3,,臨床化学,第69回(2023),普通
[B41] 肝臓の解毒機能の評価に用いられるのはどれか。2つ選べ。,ICG試験,血清ALT,血中アンモニア,プロトロンビン時間,血清コリンエステラーゼ,"1,3",,臨床化学,第69回(2023),普通
[B42] 下垂体後葉から分泌されるのはどれか。,成長ホルモン,バソプレシン,プロラクチン,ゴナドトロピン,甲状腺刺激ホルモン,2,,臨床化学,第69回(2023),普通
[B43] 生化学自動分析装置の終点分析法における2ポイント法で、影響を回避できるのはどれか。,検体の色調,校正のずれ,第2試薬の着色,光源ランプの劣化,第1試薬の分注量不足,1,,臨床化学,第69回(2023),普通
[B44] 濃度を窒素量として表示するのはどれか。2つ選べ。,尿酸,尿素,アンモニア,ビリルビン,クレアチニン,"2,3",,臨床化学,第69回(2023),普通
[B45] 粘膜筋板を有する臓器はどれか。,唾液腺,咽頭,食道,膵臓,胆囊,3,,病理組織細胞学,第69回(2023),普通
[B46] Bethesdaシステムの判定で陰性はどれか。,ASC-US,HSIL,LSIL,NILM,SCC,4,,病理組織細胞学,第69回(2023),普通
[B47] 親水性封入剤を使用する染色法はどれか。,orcein染色,PTAH染色,Bodian染色,oil red O染色,Ziehl-Neelsen染色,4,,病理組織細胞学,第69回(2023),普通
[B48] 透過型電子顕微鏡写真を別に示す。矢印で示す細胞小器官はどれか。【別冊No.7 図】,ゴルジ体,粗面小胞体,滑面小胞体,リソソーム,ミトコンドリア,5,,病理組織細胞学,第69回(2023),普通
[B49] 門脈圧亢進症で起こりにくいのはどれか。,脾腫,食道静脈瘤,下大静脈のうっ血,直腸静脈からの出血,腹壁皮下静脈の怒張,3,,病理組織細胞学,第69回(2023),普通
[B50] ヘモジデリンを染色する方法はどれか。,Kossa反応,Nissl染色,Grocott染色,Grimelius染色,Berlin blue染色,5,,病理組織細胞学,第69回(2023),普通
[B51] Papanicolaou染色と比較したGiemsa染色の特徴として正しいのはどれか。,核小体が赤染する。,細胞が大きく見える。,細胞が剝がれやすい。,95％エタノールで固定する。,角化細胞を染め分けられる。,2,,病理組織細胞学,第69回(2023),普通
[B52] パラフィン包埋による標本作製時の工程で切り出しを行うのはいつか。,固定前,固定後,脱水後,脱脂後,パラフィン包埋後,2,,病理組織細胞学,第69回(2023),普通
[B53] 特定の遺伝子配列を検出するのはどれか。,FISH法,DOPA反応,Feulgen反応,direct fast scarlet染色,methyl green-pyronin染色,1,,病理組織細胞学,第69回(2023),普通
[B54] 細胞診検査材料で乾燥固定しないのはどれか。,髄液,腹水,気管支洗浄液,子宮頸部擦過検体,生検スタンプ検体,4,,病理組織細胞学,第69回(2023),普通
[B55] 心臓の内腔を展開した肉眼写真を別に示す。枠内の名称はどれか。【別冊No.8 図】,右心房,左心房,三尖弁,大動脈弁,肺動脈弁,4,,病理組織細胞学,第69回(2023),普通
[B56] 病理解剖において、剖検医の直接指示のもとで行う臨床検査技師の役割として適切でないのはどれか。,血液の採取,臓器の取り出し,開頭,縫合,遺族への説明,5,,病理組織細胞学,第69回(2023),普通
[B57] 銀液を加温しないのはどれか。,PAM染色,Grocott染色,渡辺の鍍銀法,Grimelius染色,Masson-Fontana染色,3,,病理組織細胞学,第69回(2023),普通
[B58] 腫瘍と免疫組織化学的マーカーの組合せで正しいのはどれか。,肺癌 — エストロゲン受容体〈ER〉,乳癌 — CD117（c-kit）,消化管間質腫瘍 — PSA,大腸癌 — CEA,B細胞リンパ腫 — AFP,4,,病理組織細胞学,第69回(2023),普通
[B59] PT正常、APTT延長のときに考えられるのはどれか。2つ選べ。,血友病A,重度肝障害,第Ⅴ因子欠乏症,ビタミンK欠乏症,抗リン脂質抗体症候群,"1,5",,臨床血液学,第69回(2023),普通
[B60] 末梢血検査で赤血球数300万/μL、ヘモグロビン6.0 g/dL、ヘマトクリット22.5％であった。診断に最も有用な血液検査項目はどれか。,フェリチン,ビタミンB12,ハプトグロビン,エリスロポエチン,セルロプラスミン,1,,臨床血液学,第69回(2023),普通
[B61] 32歳の男性。アフリカ系アメリカ人。貧血の精査で採血した末梢血のMay-Giemsa染色標本を別に示す。この疾患について誤っているのはどれか。【別冊No.9 図】,遺伝性疾患である。,赤血球は高酸素状態で変形する。,マラリア感染に対して耐性がある。,変形した赤血球は柔軟性が低下する。,赤血球にヘモグロビンSが含まれる。,2,,臨床血液学,第69回(2023),普通
[B62] 放射線の影響を最も受けにくいのはどれか。,単球,好酸球,好中球,赤血球,リンパ球,4,,臨床血液学,第69回(2023),普通
[B63] 染色体異常とそれに伴う融合遺伝子との組合せで正しいのはどれか。,t（8；21）（q22；q22） — CBFB-MYH11,t（9；11）（p21.3；q23.3） — PML-RARA,t（9；22）（q34；q11.2） — BCR-ABL1,t（15；17）（q22；q12） — KMT2A-MLLT3〈MLL-AF9〉,inv（16）（p13.1q22） — RUNX1-RUNX1T1,3,,臨床血液学,第69回(2023),普通
[B64] 67歳の男性。汎血球減少症の精査のため骨髄検査を行った。骨髄穿刺液のMay-Giemsa染色標本及び鉄染色標本（別冊No. 10Ｃ）を別に示す。最も考えられるのはどれか。,癌の骨髄転移,多発性骨髄腫,巨赤芽球性貧血,再生不良性貧血,骨髄異形成症候群,5,,臨床血液学,第69回(2023),普通
[B65] 79歳の女性。貧血と腰椎の溶骨性病変を指摘されて受診した。血清と尿の免疫固定法による蛋白電気泳動の結果を別に示す。考えられるのはどれか。【別冊No.11A 図】,骨肉腫,骨髄線維症,多発性骨髄腫,大顆粒リンパ球性白血病,原発性マクログロブリン血症,3,,臨床血液学,第69回(2023),普通
[B66] 末梢血のMay-Giemsa染色標本を別に示す。最も考えられるのはどれか。【別冊No.12 図】,血小板無力症,von Willebrand病,Bernard-Soulier症候群,Wiskott-Aldrich症候群,Schönlein-Henoch紫斑病,3,,臨床血液学,第69回(2023),普通
[B67] MCVが正常である患者の赤血球の大きさを測定し、健常人と比較した成績を別に示す。考えられるのはどれか。【別冊No.13 図】,腎性貧血,サラセミア,鉄欠乏性貧血,再生不良性貧血,遺伝性球状赤血球症,5,,臨床血液学,第69回(2023),普通
[B68] 薬剤感受性検査でスキップ現象が認められたため再検査を行った。初回と再検査の微量液体希釈法の結果を別に示す。最小発育阻止濃度〈MIC値〉［μg/mL］はどれか。【別冊No.14 図】,0.5,1,4,8,＞8,4,,臨床微生物学,第69回(2023),普通
[B69] 初尿を用いて検索を行うのはどれか。,Candida albicans,Escherichia coli,Neisseria gonorrhoeae,Pseudomonas aeruginosa,Streptococcus agalactiae,3,,臨床微生物学,第69回(2023),普通
[B70] ブドウ糖発酵菌はどれか。2つ選べ。,Aeromonas hydrophila,Burkholderia cepacia,Pseudomonas aeruginosa,Stenotrophomonas maltophilia,Yersinia pestis,"1,5",,臨床微生物学,第69回(2023),普通
[B71] subsp. serovar Typhiについて正しいのはどれか。2つ選べ。,乳糖を分解する。,インドールテストが陰性である。,リジン脱炭酸試験が陽性である。,オキシダーゼテストが陽性である。,TSI寒天培地でブドウ糖からのガスを産生する。,"2,3",,臨床微生物学,第69回(2023),普通
[B72] 肺炎が疑われた患者の喀痰のGram染色標本を別に示す。分離菌はブドウ糖を発酵し、オキシダーゼ試験と運動性は陰性であった。考えられるのはどれか。【別冊No.15 図】,Acinetobacter baumannii,Klebsiella pneumoniae,Mycoplasma pneumoniae,Pseudomonas aeruginosa,Streptococcus pneumoniae,2,,臨床微生物学,第69回(2023),普通
[B73] 真菌について正しいのはどれか。,Aspergillus fumigatus は大分生子を形成する。,Candida glabrata は仮性菌糸を形成する。,Cryptococcus neoformans は厚膜胞子を形成する。,Exophiala dermatitidis は黒色コロニーを形成する。,Mucor 属は菌糸に隔壁を形成する。,4,,臨床微生物学,第69回(2023),普通
[B74] 検査が有用でないのはどれか。,結核を疑う患者の喀痰抗酸菌培養検査,感染性心内膜炎を疑う患者の血液培養検査,尿路感染症を疑う患者の尿中レジオネラ抗原検査,クリプトコックス髄膜炎を疑う患者の髄液中グルクロノキシロマンナン抗原検査,抗菌薬関連下痢症を疑う患者の糞便中Clostridioides difficileトキシン抗原検査,3,,臨床微生物学,第69回(2023),普通
[B75] 蛋白合成阻害薬はどれか。2つ選べ。,アミカシン,ダプトマイシン,バンコマイシン,ミノサイクリン,シプロフロキサシン,"1,4",,臨床微生物学,第69回(2023),普通
[B76] Mycobacterium属について正しいのはどれか。,M. leprae は小川培地で発育する。,M. avium は硝酸塩還元試験陽性である。,M. marinum の至適発育温度は37℃である。,M. fortuitum は培養7日目には肉眼的に観察できる。,M. tuberculosis と M. bovis は市販の結核菌検出用PCR試薬で鑑別できる。,4,,臨床微生物学,第69回(2023),普通
[B77] 選択分離培地と目的菌の組合せで正しいのはどれか。2つ選べ。,BBE寒天培地 — Neisseria meningitidis,CCFA寒天培地 — Bacteroides fragilis,CIN寒天培地 — Yersinia enterocolitica,NAC寒天培地 — Pseudomonas aeruginosa,Thayer-Martin寒天培地 — Clostridioides difficile,"3,4",,臨床微生物学,第69回(2023),普通
[B78] 消毒用エタノールに対して抵抗性を示すのはどれか。,B型肝炎ウイルス,インフルエンザウイルス,ノロウイルス,ヒト免疫不全ウイルス,ヘルペスウイルス,3,,臨床微生物学,第69回(2023),普通
[B79] 抗原抗体反応で正しいのはどれか。,温度に影響されない。,非可逆的反応である。,非特異反応は起こらない。,地帯現象により偽陽性となる。,酸性にすると抗体は解離しやすくなる。,5,,臨床免疫学,第69回(2023),普通
[B80] RPRカードテストについて正しいのはどれか。,地帯現象は起こらない。,生物学的偽陽性は起こらない。,被検血清は不活化しなくてよい。,梅毒トレポネーマに特異的な抗体を検出する。,1分間に120回転の速さで5分間水平回転する。,3,,臨床免疫学,第69回(2023),普通
[B81] フローサイトメトリで誤っているのはどれか。,蛍光標識抗体を使用する。,細胞質内抗原を測定できる。,蛍光強度は細胞数を反映する。,リンパ球表面マーカーを解析できる。,測定器の光源はレーザー光を使用する。,3,,臨床免疫学,第69回(2023),普通
[B82] 自然免疫に関与するのはどれか。2つ選べ。,B細胞,T細胞,好中球,肥満細胞,マクロファージ,"3,4",,臨床免疫学,第69回(2023),普通
[B83] 自己免疫性膵炎で上昇するのはどれか。,IgA1,IgA2,IgD,IgG2,IgG4,5,,臨床免疫学,第69回(2023),普通
[B84] HLAについて正しいのはどれか。,HLAクラスⅠは高度な多型性を示す。,HLAは第6染色体長腕上に存在する。,HLAクラスⅡは血小板に発現している。,HLAクラスⅠにDR、DQ領域が含まれる。,HLAクラスⅠは体液性免疫と細胞性免疫の両方を誘導する。,1,,臨床免疫学,第69回(2023),普通
[B85] 不規則抗体同定検査の結果を以下に示す（＋＝陽性、0＝陰性、Sal＝生理食塩液法、IAT＝間接抗グロブリン試験）。〔細胞1：D＋C＋c＋E＋e＋／Jka＋Jkb0 Fya＋Fyb0 M0 N＋／Sal0 IAT＋｜細胞2：D＋C0c＋E＋e0／Jka0 Jkb＋Fya＋Fyb＋M＋N＋／Sal＋IAT＋｜細胞3：D＋C0c＋E0e＋／Jka0 Jkb＋Fya0 Fyb＋M＋N0／Sal＋IAT0｜細胞4：D0C＋c0E0e＋／Jka＋Jkb＋Fya0 Fyb＋M0 N＋／Sal0 IAT0｜細胞5：D0C0c＋E0e＋／Jka＋Jkb0 Fya＋Fyb0 M0 N＋／Sal0 IAT0｜細胞6：D0C0c＋E＋e＋／Jka0 Jkb＋Fya＋Fyb＋M0 N＋／Sal0 IAT＋｜自己：Sal0 IAT0〕可能性の高い抗体はどれか。2つ選べ。,抗c,抗C,抗E,抗Fyb,抗M,"3,5",,臨床免疫学,第69回(2023),普通
[B86] 多特異性抗グロブリン試薬に含まれるのはどれか。2つ選べ。,抗C3,抗C4,抗IgD,抗IgE,抗IgG,"1,5",,臨床免疫学,第69回(2023),普通
[B87] 同一患者の試験管法とカラム凝集法の反応像を別に示す。凝集反応の判定として正しいのはどれか。【別冊No.16 図】,0,1＋,2＋,4＋,部分凝集,5,,臨床免疫学,第69回(2023),普通
[B88] 末梢血幹細胞の採取時期の指標となるのはどれか。,血小板数,好中球数,赤血球数,CD34陽性細胞数,CD3陽性リンパ球数,4,,臨床免疫学,第69回(2023),普通
[B89] 間接抗グロブリン試験で使用される反応増強剤はどれか。2つ選べ。,フィシン,パパイン,低イオン強度溶液〈LISS〉,ジチオスレイトール〈DTT〉,ポリエチレングリコール溶液〈PEG〉,"3,5",,臨床免疫学,第69回(2023),普通
[B90] 法律とそれに規定されている内容の組合せで正しいのはどれか。,児童福祉法 — 母子健康手帳,老人福祉法 — ケアハウス,精神保健福祉法 — 療育手帳,身体障害者福祉法 — 福祉事務所,知的障害者福祉法 — 地域包括支援センター,2,,公衆衛生学,第69回(2023),普通
[B91] 女性労働者の産前産後休暇を規定しているのはどれか。,母子保健法,労働基準法,労働安全衛生法,育児・介護休業法,男女雇用機会均等法,2,,公衆衛生学,第69回(2023),普通
[B92] 医療計画に含まれないのはどれか。,保健所の設置,在宅医療の確保,基準病床数の設定,二次医療圏の設定,地域医療支援病院の整備,1,,公衆衛生学,第69回(2023),普通
[B93] 健康診断と根拠法の組合せで正しいのはどれか。,特定健康診査 — 労働安全衛生法,特殊健康診断 — 高齢者医療確保法,乳幼児健康診査 — 母子保健法,妊産婦健康診査 — 母体保護法,給食従業員の検便 — 学校保健安全法,3,,公衆衛生学,第69回(2023),普通
[B94] ある疾患の罹患率を調べるために行うのはどれか。,横断研究,介入研究,コホート研究,症例集積研究,症例対照研究,3,,公衆衛生学,第69回(2023),普通
[B95] 正しいのはどれか。2つ選べ。,濡れたガラス製の測容器は乾熱滅菌器で乾燥させる。,定量の溶液の作成は物質の溶解を測容器の中で行う。,メスフラスコの検定公差はメスシリンダーより大きい。,測容器は20 ℃で表示容積になるように製造されている。,オストワルドピペットは粘性の大きい試料の採取に適する。,"4,5",,医用工学概論,第69回(2023),普通
[B96] DNAシークエンサーの原理（Sanger法）について誤っているのはどれか。,塩基欠失を検出できる。,ダイターミネーター法が用いられる。,ddNTPとdNTPを混ぜてPCRを行う。,電気泳動ではDNA断片が短いほど早く流れる。,ddNTPがDNA合成反応に取り込まれてもDNA伸長は継続する。,5,,医用工学概論,第69回(2023),普通
[B97] 電子レンジと同じ2.4 GHzの電波を使用しているのはどれか。2つ選べ。,Bluetooth,GPS,HDMI,USB,Wi-Fi,"1,5",,医用工学概論,第69回(2023),普通
[B98] 判断を表すフローチャート記号はどれか。,角丸四角（端子）,長方形（処理）,五角形,ひし形,円柱,4,,医用工学概論,第69回(2023),普通
[B99] 遠心分離機において、回転数を1/2にすると遠心力は何倍になるか。,1/4,1/2,1,2,4,1,,医用工学概論,第69回(2023),普通
"[B100] 1,000種類の検査項目をコード化する場合、最小限必要な記憶容量［bit］はどれか。",6,7,8,9,10,5,,医用工学概論,第69回(2023),普通
