設問,選択肢1,選択肢2,選択肢3,選択肢4,選択肢5,正解番号,解説,分野,年度,難易度
[B24] 針筋電図で神経原性変化の所見はどれか。,Waning現象,Waxing現象,安静時の急降下爆撃音,針電極刺入時活動の延長,随意弱収縮時の高振幅長持続電位,5,,臨床生理学,第63回(2017),普通
[B25] 前頸部横走査による甲状腺の超音波像を別に示す。矢印で示すのはどれか。【別冊No.4 図】,音響陰影,外側陰影,後方エコー増強,コメットエコー,ミラーイメージ,4,,臨床生理学,第63回(2017),普通
[B26] 超音波検査における観察部位と用いる探触子の組合せで適切なのはどれか。,心臓 — コンベックス型,乳腺 — セクタ型,頸動脈 — リニア型,前立腺 — アーク型,下肢静脈 — ラジアル型,3,,臨床生理学,第63回(2017),普通
[B27] 心窩部縦走査による上腹部の超音波像を別に示す。番号と臓器・組織の組合せで誤っているのはどれか。【別冊No.5 図】,① — 皮下脂肪,② — 肝臓,③ — 膵臓,④ — 胃,⑤ — 下大静脈,5,,臨床生理学,第63回(2017),普通
[B28] 疾患と超音波所見の組合せで誤っているのはどれか。,肝硬変 — モザイクパターン,急性膵炎 — 液体貯留,急性胆囊炎 — 胆囊壁肥厚,腎囊胞 — 内部無エコー,大腸癌 — pseudokidney sign〈偽腎徴候〉,1,,臨床生理学,第63回(2017),普通
[B29] ATP産生に関与しないのはどれか。,解糖系,β酸化,尿素回路,電子伝達系,クエン酸回路,3,,臨床化学,第63回(2017),普通
[B30] アラニンとの等電点の差が最も小さいのはどれか。,リジン,ロイシン,アルギニン,グルタミン酸,アスパラギン酸,2,,臨床化学,第63回(2017),普通
[B31] ビタミンとその欠乏症との組合せで正しいのはどれか。,ビタミンA — 皮膚炎,ビタミンB1 — ペラグラ,ビタミンB12 — 夜盲症,ビタミンC — 脚気,ビタミンD — 骨粗鬆症,5,,臨床化学,第63回(2017),普通
[B32] 脱水時にみられるのはどれか。2つ選べ。,血圧上昇,尿量減少,レニン分泌低下,アルドステロン分泌亢進,バソプレッシン分泌低下,"2,4",,臨床化学,第63回(2017),普通
[B33] 血清鉄100 μg/dL、不飽和鉄結合能150 μg/dLにおけるトランスフェリンの飽和度L％Nはどれか。,20,33,40,60,67,3,,臨床化学,第63回(2017),普通
[B34] 糖尿病型であるかどうかの判定に用いないのはどれか。,HbA1c,随時血糖値,空腹時血糖値,グリコアルブミン,75 g経口グルコース負荷試験2時間値,4,,臨床化学,第63回(2017),普通
[B35] LDL受容体のリガンドはどれか。2つ選べ。,アポA1,アポA2,アポB100,アポC2,アポE,"3,5",,臨床化学,第63回(2017),普通
[B36] リポ蛋白分析法として用いないのはどれか。,沈殿法,HPLC法,電気泳動法,超遠心分離法,ガスクロマトグラフィ,5,,臨床化学,第63回(2017),普通
[B37] 蛋白質の生合成で誤っているのはどれか。,転写は核内で行われる。,翻訳はリボソームで行われる。,プロモーター領域に転写因子が結合する。,アミノアシル-tRNAの生合成にはATPが必要である。,転写にはRNA依存性DNAポリメラーゼが必要である。,5,,臨床化学,第63回(2017),普通
[B38] 骨格筋のエネルギー源はどれか。,グリシン,アルギニン,クレアチン,クレアチニン,クレアチンリン酸,5,,臨床化学,第63回(2017),普通
[B39] 間接ビリルビンで正しいのはどれか。,親水性である。,グルクロン酸とエステル結合している。,直接ビリルビンと比べて光で分解されにくい。,ジアゾ試薬との反応に反応促進剤を必要とする。,HPLC法によってβビリルビンとして検出される。,4,,臨床化学,第63回(2017),普通
[B40] 血清0.2 mLを使用し、10分間の酵素反応を行ったところ、50 nmolの基質量が変化した。国際単位LU/LNとして正しいのはどれか。,5,25,50,250,500,2,,臨床化学,第63回(2017),普通
[B41] 血清コリンエステラーゼのフルオライド阻害率測定に用いられるのはどれか。,NaF,エゼリン,ジブカイン,パラチオン,サクシニルコリン,1,,臨床化学,第63回(2017),普通
[B42] 4℃の血清保存で不安定なアイソザイムはどれか。,LD5,ALP2,c-AST,CK-MM,唾液腺型アミラーゼ,1,,臨床化学,第63回(2017),普通
[B43] 脂溶性ホルモンはどれか。2つ選べ。,インスリン,コルチゾール,サイロキシン,成長ホルモン,プロラクチン,"2,3",,臨床化学,第63回(2017),普通
[B44] 下垂体後葉ホルモンはどれか。2つ選べ。,オキシトシン,プロラクチン,成長ホルモン,バソプレッシン,ヒト絨毛性ゴナドトロピン,"1,4",,臨床化学,第63回(2017),普通
[B45] H-E染色標本を別に示す。臓器または組織はどれか。【別冊No.6 図】,下垂体,硬膜,小脳,大脳,末梢神経,3,,病理組織細胞学,第63回(2017),普通
[B46] 銅の代謝異常はどれか。,Wilson病,Addison病,アミロイドーシス,ヘモクロマトーシス,フェニルケトン尿症,1,,病理組織細胞学,第63回(2017),普通
[B47] 肺腫瘍のH-E染色標本を別に示す。組織型はどれか。【別冊No.7 図】,腺癌,小細胞癌,軟骨肉腫,扁平上皮癌,悪性リンパ腫,4,,病理組織細胞学,第63回(2017),普通
[B48] パンチ生検を行うのはどれか。,肝臓,腎臓,皮膚,前立腺,リンパ節,3,,病理組織細胞学,第63回(2017),普通
[B49] 親水性0水溶性2包埋剤はどれか。2つ選べ。,ゼラチン,パラフィン,セロイジン,エポキシ樹脂,カーボワックス,"1,5",,病理組織細胞学,第63回(2017),普通
[B50] クリオスタットに用いられるミクロトームはどれか。,ユング〈Jung〉型,ミノー〈Minot〉型,シャンツェ〈Schanze〉型,ザルトリウス〈Sartorius〉型,テトランダー〈Tetrander〉型,2,,病理組織細胞学,第63回(2017),普通
[B51] Masson trichrome染色が診断に適さないのはどれか。,肝硬変,間質性肺炎,糸球体腎炎,神経内分泌腫瘍,陳旧性心筋梗塞,4,,病理組織細胞学,第63回(2017),普通
[B52] 渡辺の鍍銀法の染色標本を別に示す。臓器はどれか。【別冊No.8 図】,肺,肝臓,腎臓,大腸,リンパ節,2,,病理組織細胞学,第63回(2017),普通
[B53] 皮膚のH-E染色標本を別に示す。組織内の褐色色素を証明する染色法はどれか。【別冊No.9 図】,PTAH染色,Grimelius染色,Congo red染色,Berlin blue染色,Masson-Fontana染色,5,,病理組織細胞学,第63回(2017),普通
[B54] 胃癌摘出時の郭清リンパ節標本を別に示す。染色法はどれか。【別冊No.10 図】,PAS反応,Berlin blue染色,Alcian blue染色,mucicarmine染色,toluidine blue染色,3,,病理組織細胞学,第63回(2017),普通
[B55] Giemsa染色で正しいのはどれか。,細胞は大きくみえる。,細胞が剝離しやすい。,水溶性封入剤を用いる。,95％エタノール湿固定を行う。,角化細胞は黄橙色に染色される。,1,,病理組織細胞学,第63回(2017),普通
[B56] 気管支擦過細胞診のPapanicolaou染色標本を別に示す。組織型はどれか。【別冊No.11 図】,腺癌,小細胞癌,扁平上皮癌,悪性リンパ腫,カルチノイド,2,,病理組織細胞学,第63回(2017),普通
[B57] 病理解剖で正しいのはどれか。,不慮の事故死の原因を調べる。,遺体の引き取り人がいない場合は施行できない。,剖検医の指示下では臨床検査技師が開頭できる。,病院内であれば所轄保健所の許可なく実施できる。,犯罪が疑われる所見を認めた場合は行政解剖に移される。,3,,病理組織細胞学,第63回(2017),普通
[B58] 毒物及び劇物取締法で劇物に指定されているのはどれか。2つ選べ。,塩酸,アセトン,エタノール,ホルマリン,フェロシアン化カリウム,"1,4",,病理組織細胞学,第63回(2017),普通
[B59] 活性化部分トロンボプラスチン時間〈APTT〉に関与するのはどれか。2つ選べ。,プロトロンビン,組織因子,第Ⅶ因子,第Ⅻ因子,第因子,"1,4",,臨床血液学,第63回(2017),普通
[B60] 健常成人における検査値でみられないのはどれか。,赤血球数 450万/μL,ヘモグロビン濃度 14 g/dL,ヘマトクリット 42％,網赤血球数 15万/μL,血小板数 20万/μL,4,,臨床血液学,第63回(2017),普通
[B61] 血小板無力症でみられるのはどれか。2つ選べ。,APTT延長,血小板数減少,出血時間延長,ADP凝集能低下,リストセチン凝集能低下,"3,4",,臨床血液学,第63回(2017),普通
[B62] von Willebrand病で正しいのはどれか。2つ選べ。,FDPが上昇する。,APTTが延長する。,血小板数が増加する。,出血時間が延長する。,X染色体性劣性遺伝疾患である。,"2,4",,臨床血液学,第63回(2017),普通
[B63] 末梢血のWright-Giemsa染色標本を別に示す。考えられるのはどれか。【別冊No.12 図】,赤芽球癆,サラセミア,鉄芽球性貧血,再生不良性貧血,細血管障害性溶血性貧血,5,,臨床血液学,第63回(2017),普通
[B64] 検査所見と疾患の組合せで正しいのはどれか。,好塩基球増加 — 慢性骨髄性白血病,好酸球増加 — Cushing症候群,好中球増加 — ウイルス感染症,単球増加 — 伝染性単核症,リンパ球増加 — 敗血症,1,,臨床血液学,第63回(2017),普通
[B65] PML-RARA融合遺伝子がみられるのはどれか。,急性赤白血病,急性単球性白血病,急性巨核芽球性白血病,急性骨髄単球性白血病,急性前骨髄球性白血病,5,,臨床血液学,第63回(2017),普通
[B66] 慢性骨髄性白血病に特徴的な所見はどれか。,PAS染色陽性,環状鉄芽球増加,ペルオキシダーゼ染色陰性,非特異的エステラーゼ染色陽性,好中球アルカリホスファターゼ活性低下,5,,臨床血液学,第63回(2017),普通
[B67] リンパ球で正しいのはどれか。2つ選べ。,B細胞は骨髄で産生される。,NK細胞は免疫グロブリンを産生する。,成熟T細胞はトロンボポエチンを産生する。,成熟B細胞は細胞表面に補体レセプターを持つ。,健常成人の末梢血ではT細胞よりもB細胞が多い。,"1,4",,臨床血液学,第63回(2017),普通
[B68] グラム陽性菌とグラム陰性菌に共通する細胞壁の構成成分はどれか。,タイコ酸,リン脂質,リポ多糖体,ペプチドグリカン,(1或3)-β-D-グルカン,4,,臨床微生物学,第63回(2017),普通
[B69] DNAウイルスはどれか。,風疹ウイルス,デングウイルス,エボラウイルス,A型肝炎ウイルス,B型肝炎ウイルス,5,,臨床微生物学,第63回(2017),普通
[B70] 発育に二酸化炭素が必須な細菌はどれか。,Bordetella pertussis,Haemophilus influenzae,Legionella pneumophila,Neisseria gonorrhoeae,Pseudomonas aeruginosa,4,,臨床微生物学,第63回(2017),普通
[B71] プラスミドで正しいのはどれか。2つ選べ。,RNAである。,一本鎖である。,細胞質内に存在する。,ウイルスの構成成分である。,抗菌薬耐性の情報を伝達する。,"3,5",,臨床微生物学,第63回(2017),普通
[B72] 細菌と毒素の組合せで正しいのはどれか。2つ選べ。,Clostridium botulinum — エンテロトキシン,Shigella dysenteriae — 耐熱性溶血毒,Staphylococcus aureus — 皮膚剝脱毒素,Streptococcus pyogenes — 発赤毒素,Vibrio parahaemolyticus — ベロ毒素,"3,4",,臨床微生物学,第63回(2017),普通
[B73] 感染症の予防及び感染症の患者に対する医療に関する法律〈感染症法〉で三類感染症はどれか。,結核,ペスト,ジフテリア,重症急性呼吸器症候群,腸管出血性大腸菌感染症,5,,臨床微生物学,第63回(2017),普通
[B74] 膿性痰のGram染色標本を別に示す。推定される菌の鑑別性状で正しいのはどれか。【別冊No.13 図】,CAMPテスト陽性,胆汁溶解テスト陽性,Lancefieldの分類C群,馬尿酸加水分解テスト陽性,バシトラシン感受性テスト感性,2,,臨床微生物学,第63回(2017),普通
[B75] Bacillus anthracisで正しいのはどれか。,鞭毛を有する。,端在性芽胞を有する。,β-ラクタマーゼを産生する。,レシチナーゼテスト陽性である。,ヒツジ血液寒天培地でβ溶血を示す。,4,,臨床微生物学,第63回(2017),普通
[B76] 髄液の墨汁標本を別に示す。推定される菌種の特徴で正しいのはどれか。【別冊No.14 図】,二形性を示す。,発芽管を形成する。,仮性菌糸を形成する。,厚膜胞子を形成する。,ウレアーゼを産生する。,5,,臨床微生物学,第63回(2017),普通
[B77] ワクチン接種で予防可能な髄膜炎の原因菌はどれか。2つ選べ。,Escherichia coli,Haemophilus influenzae,Neisseria meningitidis,Streptococcus agalactiae,Streptococcus pneumoniae,"2,3,5",採点上、選択肢2・3・5のうち2つを選べば正答（複数の組合せを正答とする）。,臨床微生物学,第63回(2017),普通
[B78] イムノクロマト法による抗原検査が行われているのはどれか。2つ選べ。,RSウイルス,EBウイルス,麻疹ウイルス,ムンプスウイルス,インフルエンザウイルス,"1,5",,臨床微生物学,第63回(2017),普通
[B79] 細胞傷害性T細胞のT細胞レセプターで正しいのはどれか。,遺伝子の再構成は起きない。,MHCクラスⅡ拘束性を持つ。,CD4分子と共同して機能する。,抗原提示細胞からの刺激を受ける。,α鎖、β鎖、γ鎖およびδ鎖からなる四量体である。,4,,臨床免疫学,第63回(2017),普通
[B80] 免疫グロブリンで正しいのはどれか。,IgAは胎盤通過性がある。,IgDはT細胞に存在する。,IgEは肥満細胞に結合する。,IgGは補体活性化能がない。,IgMは分泌成分と結合している。,3,,臨床免疫学,第63回(2017),普通
[B81] 地帯現象がみられるのはどれか。2つ選べ。,蛍光抗体法,免疫比ろう法,酵素免疫測定法,化学発光免疫測定法,ラテックス凝集比濁法,"2,5",,臨床免疫学,第63回(2017),普通
[B82] B型肝炎ウイルスワクチンの効果を判定する検査はどれか。,HBc抗体,HBe抗原,HBe抗体,HBs抗原,HBs抗体,5,,臨床免疫学,第63回(2017),普通
[B83] 肝細胞癌の腫瘍マーカーはどれか。2つ選べ。,PSA,CEA,AFP,CA19-9,PIVKA-Ⅱ,"3,5",,臨床免疫学,第63回(2017),普通
[B84] ヒト免疫不全ウイルス〈HIV〉の標的分子はどれか。,CD1,CD4,CD8,CD20,CD34,2,,臨床免疫学,第63回(2017),普通
[B85] 橋本病でみられる自己抗体はどれか。,抗CCP抗体,抗基底膜抗体,抗リン脂質抗体,抗ミトコンドリア抗体,抗サイログロブリン抗体,5,,臨床免疫学,第63回(2017),普通
[B86] 血清補体価0CH502の測定で用いられる反応はどれか。,中和反応,沈降反応,溶解反応,赤血球凝集抑制反応,ラテックス凝集反応,3,,臨床免疫学,第63回(2017),普通
[B87] タイプ・アンド・スクリーンで正しいのはどれか。,術前に検査は行わず検体のみ採取しておく。,患者の血液型検査だけを術前に済ませておく。,患者の血液型と不規則抗体の検査を術前に済ませておく。,患者に使用予定の在庫血液との交差適合試験を術前に済ませておく。,すべての在庫血液との交差適合試験を術前に済ませておく。,3,,臨床免疫学,第63回(2017),普通
[B88] カラム法による血液型検査の結果を別に示す。判定として正しいのはどれか。【別冊No.15 図】,オモテ検査AB型、ウラ検査AB型、Rh陽性,オモテ検査AB型、ウラ検査O型、Rh陰性,オモテ検査O型、ウラ検査AB型、Rh陰性,オモテ検査O型、ウラ検査O型、Rh陰性,オモテ検査O型、ウラ検査O型、Rh陽性,3,,臨床免疫学,第63回(2017),普通
[B89] 貯血式自己血輸血で正しいのはどれか。,同種免疫を防止できる。,緊急手術時で適応となる。,取り違え輸血を防止できる。,保管管理体制が不要である。,家族血を代用することができる。,1,,臨床免疫学,第63回(2017),普通
[B90] 昭和25年01950年2から平成26年02014年2までの65年間の我が国の人口動態統計で、粗死亡率でみた死因の第1位となった年次の回数が最も多いのはどれか。,悪性新生物,心疾患,全結核,脳血管疾患,肺炎,1,,公衆衛生学,第63回(2017),普通
[B91] 患者調査で正しいのはどれか。,5年に1回実施される。,世帯を対象として調査する。,年齢別の有訴者率が分かる。,傷病別の平均在院日数が分かる。,医療費についての調査が含まれる。,4,,公衆衛生学,第63回(2017),普通
[B92] 微小粒子物質PM2.5で誤っているのはどれか。,たばこの煙に含まれる。,環境基準値が設定されている。,浮遊粒子状物質〈SPM〉である。,肺の奥深くまで入り込みやすい。,粒子の重量は2.5 mg以下と規定される。,5,,公衆衛生学,第63回(2017),普通
[B93] 特定健康診査・特定保健指導で正しいのはどれか。2つ選べ。,都道府県が実施する。,65歳以上を対象とする。,健康増進法が根拠法である。,目的にメタボリックシンドローム対策がある。,喫煙歴は保健指導対象者を選定する項目である。,"4,5",,公衆衛生学,第63回(2017),普通
[B94] 世界保健機関〈WHO〉の活動はどれか。,識字率を向上させる。,難民の帰還支援を行う。,世界食糧援助計画を実施する。,国際疾病分類〈ICD〉を作成する。,労働者の健康保護について勧告する。,4,,公衆衛生学,第63回(2017),普通
[B95] 入力電圧を50倍に増幅する増幅器Aと200倍に増幅する増幅器Bがある。増幅器AとBを直列に接続したときの全体の増幅度LdBNはどれか。,40,60,80,100,120,3,,医用工学概論,第63回(2017),普通
[午後96] 図の回路の入力（A、B）と出力（Y）の組合せで正しいのはどれか。2つ選べ。,A=0、B=0 — Y=0,A=1、B=0 — Y=0,A=0、B=1 — Y=1,A=1、B=1 — Y=0,A=1、B=1 — Y=1,"3,4",,医用工学概論,第63回(2017),普通
[B97] 図に示す医用機器関連図記号の説明はどれか。,高電圧,等電位化,保護接地,B形装着部,クラスⅡ機器,2,,医用工学概論,第63回(2017),普通
[B98] 複数のハードディスクを組み合わせて信頼性を高めるのはどれか。,IEEE1394,RAID,RS-232C,SSD,USB,2,,医用工学概論,第63回(2017),普通
[B99] DNAの増幅に用いられるのはどれか。,サーマルサイクラー,フローサイトメータ,キャピラリ電気泳動装置,高速液体クロマトグラフィ装置,パルスフィールド電気泳動装置,1,,医用工学概論,第63回(2017),普通
[B100] 純水製造の基本原理でないのはどれか。,蒸留法,逆浸透法,イオン交換法,活性炭吸着法,連続再生電気脱イオン法,4,,医用工学概論,第63回(2017),普通
