設問,選択肢1,選択肢2,選択肢3,選択肢4,選択肢5,正解番号,解説,分野,年度,難易度
[B19] 足関節上腕血圧比〈ABI〉で誤っているのはどれか。,検査時の室温は25 ℃程度が良い。,検査前は5〜10分の安静が必要である。,上肢は上腕にカフを装着する。,下肢は膝部分にカフを装着する。,下肢と上肢の収縮期血圧の比で表す。,4,,臨床生理学,第64回(2018),普通
[B20] 室内気（1気圧）における動脈血ガス分析の所見を示す。pH 7.24 PaCO2 24 Torr PaO2 84 Torr安HCO3 10 mEq/L呼吸商を0.8とした場合の肺胞気-動脈血酸素分圧較差〈A-aDO2〉に最も近いのはどれか。,6 Torr,16 Torr,26 Torr,36 Torr,46 Torr,4,,臨床生理学,第64回(2018),普通
[B21] フローボリューム曲線を別に示す。考えられる疾患はどれか。【別冊No.3 図】,脊椎後弯,特発性肺線維症,肥満低換気症候群,慢性閉塞性肺疾患,筋萎縮性側索硬化症〈ALS〉,4,,臨床生理学,第64回(2018),普通
[B22] 自律神経の節後線維はどれか。,Aα線維,Aβ線維,Aδ線維,B線維,C線維,5,,臨床生理学,第64回(2018),普通
[B23] 成人のてんかんで最も多いのはどれか。,欠神てんかん,前頭葉てんかん,側頭葉てんかん,覚醒時大発作てんかん,ミオクロニーてんかん,3,,臨床生理学,第64回(2018),普通
[B24] 感覚神経伝導検査で異常がみられないのはどれか。,筋萎縮性側索硬化症〈ALS〉,糖尿病性多発ニューロパチー,慢性炎症性脱髄性多発根神経炎〈CIDP〉,ギラン・バレー〈Guillain-Barré〉症候群,シャルコー・マリー・トゥース〈Charcot-Marie-Tooth〉病,1,,臨床生理学,第64回(2018),普通
[B25] 心エコーの胸骨左縁長軸像において計測できないのはどれか。,右室径,左房径,心室中隔厚,左室径,大動脈径,1,,臨床生理学,第64回(2018),普通
[B26] 右上腹部走査による超音波Bモード像を別に示す。矢印で示すのはどれか。【別冊No.4 図】,門脈,肝静脈,肝動脈,主膵管,総胆管,5,,臨床生理学,第64回(2018),普通
[B27] 正常妊娠における超音波検査で最も早い時期から観察されるのはどれか。,臍帯,胎児,胎囊,胎盤,心拍動,3,,臨床生理学,第64回(2018),普通
[B28] 頭蓋内圧亢進時にみられる眼底所見はどれか。,白斑,血管新生,うっ血乳頭,視神経萎縮,網膜血管瘤,3,,臨床生理学,第64回(2018),普通
[B29] 水を対照としたときの試薬盲検および呈色溶液の透過率は、それぞれ80％、20％であった。試薬盲検を対照としたときの呈色溶液の吸光度はどれか。ただし、log 2≒0.301とする。,0.301,0.398,0.602,0.699,0.903,3,,臨床化学,第64回(2018),普通
[B30] 酵素法が使用されない検査項目はどれか。,総蛋白,カルシウム,グルコース,総ビリルビン,HDL-コレステロール,1,,臨床化学,第64回(2018),普通
[B31] アニオンギャップの計算に用いる陰イオンはどれか。,硫酸,重炭酸,アルブミン,カルボン酸,スルホン酸,2,,臨床化学,第64回(2018),普通
[B32] 血清トランスフェリンについて正しいのはどれか。,2価の鉄を含む。,総鉄結合能に比例する。,1分子は4個の鉄と結合できる。,健常者では2/3は鉄と結合している。,蛋白分画ではα2-グロブリン分画に含まれる。,2,,臨床化学,第64回(2018),普通
[B33] 血糖検査において測定値が高い順に並んでいるのはどれか。,動脈血＞静脈血＞毛細管血,動脈血＞毛細管血＞静脈血,静脈血＞動脈血＞毛細管血,静脈血＞毛細管血＞動脈血,毛細管血＞動脈血＞静脈血,2,,臨床化学,第64回(2018),普通
[B34] 炭化水素鎖中に2つ以上の二重結合を持つ脂肪酸はどれか。2つ選べ。,オレイン酸,リノール酸,ステアリン酸,パルミチン酸,α-リノレン酸,"2,5",,臨床化学,第64回(2018),普通
[B35] リポ蛋白粒子のコア部分に多く含まれるのはどれか。2つ選べ。,リン脂質,アポリポ蛋白,トリグリセライド,遊離型コレステロール,エステル型コレステロール,"3,5",,臨床化学,第64回(2018),普通
[B36] 短期の栄養指標として用いられる血漿蛋白はどれか。2つ選べ。,アルブミン,ハプトグロビン,セルロプラスミン,トランスサイレチン,レチノール結合蛋白,"4,5",,臨床化学,第64回(2018),普通
[B37] 血清尿素窒素濃度をウレアーゼ・グルタミン酸脱水素酵素法の終点法で測定した。血清0.02 mLに試薬1.98 mLを加えたところ、340 nmの吸光度が0.630低下した。血清尿素窒素濃度Tmg/dLUはどれか。ただし、窒素0N2の原子量は14、NADHのモル吸光係数は6.3×10^3 L･mol⁻1･cm⁻1とする。,14,28,42,56,70,1,,臨床化学,第64回(2018),普通
[B38] 血清ビリルビンについて正しいのはどれか。,抱合型はタウリンと結合している。,酸化されるとビリベルジンとなる。,新生児黄疸では抱合型が高値となる。,非抱合型はジアゾ試薬と直接反応する。,バナジン酸酸化法は吸光度の増加を測定する。,2,,臨床化学,第64回(2018),普通
[B39] 酵素反応で正しいのはどれか。,非拮抗阻害では最大反応速度は変化しない。,拮抗阻害では基質濃度が高いほど阻害率が高くなる。,1次反応領域の酵素反応速度は基質濃度に関係なく一定である。,Michaelis-Mentenの式は酵素量と基質濃度の関係を表している。,酵素活性の測定は酵素反応速度が酵素量に比例することを利用している。,5,,臨床化学,第64回(2018),普通
[B40] 日本臨床化学会〈JSCC〉勧告法で合成基質が使用されているのはどれか。2つ選べ。,CK,LD,ALP,AST,γ-GT,"3,5",,臨床化学,第64回(2018),普通
[B41] 血中濃度モニタリングを必要としないのはどれか。,アスピリン,ジゴキシン,タクロリムス,テオフィリン,リチウム,1,,臨床化学,第64回(2018),普通
[B42] アミノ酸誘導体ホルモンはどれか。,レニン,アドレナリン,アルドステロン,バソプレッシン,アンギオテンシン,2,,臨床化学,第64回(2018),普通
[B43] 核内レセプターを介して作用するホルモンはどれか。,インスリン,ガストリン,バソプレッシン,ノルアドレナリン,トリヨードサイロニン〈T3〉,5,,臨床化学,第64回(2018),普通
[B44] 早朝起床時に分泌がピークとなるのはどれか。,インスリン,エストロゲン,コルチゾール,成長ホルモン,副甲状腺ホルモン,3,,臨床化学,第64回(2018),普通
[B45] 縦隔に存在しないのはどれか。,肺,胸腺,食道,気管,心臓,1,,病理組織細胞学,第64回(2018),普通
[B46] 特異的かつ遺伝的にプログラムされた生理的刺激による細胞死はどれか。,壊疽,乾酪壊死,凝固壊死,融解壊死,アポトーシス,5,,病理組織細胞学,第64回(2018),普通
[B47] 肺癌について正しいのはどれか。,日本における死亡者数は増加傾向にある。,扁平上皮癌は末梢発生が多い。,小細胞癌は予後良好群に含まれる。,腺癌は喫煙に関連する。,転移性肺癌は単発性腫瘤を形成することが多い。,"1,4",,病理組織細胞学,第64回(2018),普通
[B48] 乳癌について正しいのはどれか。,両側性に発症することが多い。,遠隔転移臓器としては骨が多い。,ウイルス感染が発症に関係している。,癌の中でも予後が悪い癌に分類される。,乳房の内側上四分円に発生することが最も多い。,2,,病理組織細胞学,第64回(2018),普通
[B49] ピクリン酸を含む固定液はどれか。2つ選べ。,PLP固定液,オルト〈Ortho〉液,ブアン〈Bouin〉液,カルノア〈Carnoy〉液,ザンボーニ〈Zamboni〉液,"3,5",,病理組織細胞学,第64回(2018),普通
[B50] パラフィン包埋法に用いる中間剤はどれか。2つ選べ。,アセトン,キシレン,エタノール,メタノール,クロロホルム,"2,5",,病理組織細胞学,第64回(2018),普通
[B51] アンモニア銀を用いる染色法はどれか。2つ選べ。,PAM染色,Kossa反応,渡辺の鍍銀法,Grimelius染色,Masson-Fontana染色,"3,5",,病理組織細胞学,第64回(2018),普通
[B52] toluidine blue染色で異染性を示すのはどれか。,膠原線維,脂肪細胞,心筋線維,神経線維,軟骨基質,5,,病理組織細胞学,第64回(2018),普通
[B53] 肺の特殊染色標本を別に示す。染色法はどれか。【別冊No.5 図】,Gram染色,orcein染色,Giemsa染色,Grocott染色,mucicarmine染色,4,,病理組織細胞学,第64回(2018),普通
[B54] 走査型電子顕微鏡標本の作製過程に含まれないのはどれか。,細切,固定,超薄切,導電染色,金属イオン蒸着,3,,病理組織細胞学,第64回(2018),普通
[B55] 電子顕微鏡による検索が有用なのはどれか。2つ選べ。,癌の深達度の判定,糸球体腎炎の分類,癌の脈管侵襲の有無,神経内分泌顆粒の確認,細菌性肺炎における原因菌の同定,"2,4",,病理組織細胞学,第64回(2018),普通
[B56] 子宮頸部細胞診のPapanicolaou染色標本を別に示す。腫瘍細胞所見について正しいのはどれか。【別冊No.6 図】,角化,核濃染,核分裂像,層状構造,核小体明瞭,5,,病理組織細胞学,第64回(2018),普通
[B57] 頸部リンパ節刺吸引細胞診のPapanicolaou染色標本を別に示す。考えられるのはどれか。【別冊No.7 図】,腺癌,小細胞癌,脂肪肉腫,扁平上皮癌,悪性リンパ腫,4,,病理組織細胞学,第64回(2018),普通
[B58] 医薬用外劇物に指定されているのはどれか。2つ選べ。,エタノール,メタノール,パラフィン,イソプロパノール,ホルムアルデヒド,"2,5",,病理組織細胞学,第64回(2018),普通
[B59] 骨髄穿刺液のMay-Giemsa染色標本を別に示す。矢印の細胞について誤っているのはどれか。【別冊No.8 図】,貪食作用を持つ。,抗原提示を行う。,サイトカインの産生を行う。,動脈硬化の形成に関与する。,免疫グロブリンを産生する。,5,,臨床血液学,第64回(2018),普通
[B60] 一次止血はどれか。,血小板の粘着,組織因子の発現,トロンビンの産生,フィブリンの分解,プラスミノゲンの活性化,1,,臨床血液学,第64回(2018),普通
[B61] 凝固因子でないのはどれか。,組織因子,プロテインC,フィブリノゲン,プロトロンビン,フィブリン安定化因子,2,,臨床血液学,第64回(2018),普通
[B62] 赤血球沈降速度を遅延させるのはどれか。2つ選べ。,赤血球増加症,寒冷凝集素症,高グロブリン血症,低アルブミン血症,低フィブリノゲン血症,"1,5",,臨床血液学,第64回(2018),普通
[B63] 血小板凝集を惹起させるのはどれか。,一酸化窒素,アスピリン,エピネフリン,ワルファリン,フィブリノペプチドA〈FPA〉,3,,臨床血液学,第64回(2018),普通
[B64] 17歳の女性。発熱と頸部リンパ節腫脹を主訴に来院した。血液検査では末梢血のリンパ球が著しく増加していた。末梢血のMay-Giemsa染色標本を別に示す。考えられるのはどれか。【別冊No.9 図】,ホジキン〈Hodgkin〉リンパ腫,有毛細胞白血病,血球貪食症候群,伝染性単核球症,多発性骨髄腫,4,,臨床血液学,第64回(2018),普通
[B65] 骨髄異形成症候群に特徴的な所見として誤っているのはどれか。,染色体異常を伴う。,骨髄は低形成である。,環状鉄芽球がみられる。,好中球の顆粒が乏しい。,微小巨核球がみられる。,2,,臨床血液学,第64回(2018),普通
[B66] 血小板減少をきたすのはどれか。,血友病B,真性多血症,ビタミンK欠乏症,アレルギー性紫斑病,溶血性尿毒症症候群,5,,臨床血液学,第64回(2018),普通
[B67] 後天性血友病Aの検査所見として誤っているのはどれか。,第Ⅷ因子活性は低下する。,第Ⅷ因子インヒビターが検出される。,プロトロンビン時間は基準範囲内である。,クロスミキシング試験は下に凸の曲線を示す。,活性化部分トロンボプラスチン時間は延長する。,4,,臨床血液学,第64回(2018),普通
[B68] Staphylococcus aureusについて正しいのはどれか。2つ選べ。,DNase陰性である。,マンニット非分解である。,カタラーゼテスト陽性である。,6.5％食塩加培地に発育しない。,コアグラーゼテスト陽性である。,"3,5",,臨床微生物学,第64回(2018),普通
[B69] らせん菌はどれか。,Acinetobacter baumannii,Bordetella pertussis,Campylobacter jejuni,Fusobacterium nucleatum,Legionella pneumophila,3,,臨床微生物学,第64回(2018),普通
[B70] 細菌と酸素必要度による分類の組合せで正しいのはどれか。,Campylobacter jejuni — 通性嫌気性菌,Clostridium difficile — 偏性好気性菌,Mycobacterium tuberculosis — 偏性好気性菌,Pseudomonas aeruginosa — 微好気性菌,Staphylococcus aureus — 偏性嫌気性菌,3,,臨床微生物学,第64回(2018),普通
[B71] 細胞壁合成阻害薬はどれか。,アミカシン,イミペネム,ポリミキシンB,ミノサイクリン,リファンピシン,2,,臨床微生物学,第64回(2018),普通
[B72] 空気感染対策が必要なのはどれか。,肺結核,百日咳,肺炎球菌性肺炎,マイコプラズマ肺炎,肺非結核性抗酸菌症,1,,臨床微生物学,第64回(2018),普通
[B73] Salmonella entericaについて正しいのはどれか。,S. Typhimuriumは乳糖を分解する。,S. TyphiはTSI培地でガスを産生する。,S. Enteritidisはリジン脱炭酸反応陽性である。,S. enterica subsp. arizonaeはONPGテスト陰性である。,S. Paratyphi Aはシモンズのクエン酸塩培地に発育する。,3,,臨床微生物学,第64回(2018),普通
[B74] Mycobacterium属の特徴について誤っているのはどれか。,M. lepraeは小川培地に発育する。,M. fortuitumは)日以内に発育する。,M. kansasiiは光発色試験陽性である。,M. marinumの至適発育温度は30 ℃前後である。,M. tuberculosisは小川培地上でR型コロニーを形成する。,1,,臨床微生物学,第64回(2018),普通
[B75] 血液培養が陽性となったため、ボトル内容液のGram染色〈Huckerの変法〉と墨汁法を実施した。染色標本を別に示す。推定される菌が形成するのはどれか。【別冊No.10 図】,莢膜,発芽管,真性菌糸,厚膜胞子,分節胞子,1,,臨床微生物学,第64回(2018),普通
[B76] 蚊が媒介するウイルス感染症はどれか。2つ選べ。,A型肝炎,デング熱,日本脳炎,ラッサ熱,伝染性紅斑,"2,3",,臨床微生物学,第64回(2018),普通
[B77] 膿性痰のGram染色〈Huckerの変法〉標本を別に示す。分離菌はチョコレート寒天培地に発育したが、5％ヒツジ血液寒天培地およびBTB乳糖寒天培地には発育しなかった。推定される菌種はどれか。【別冊No.11 図】,Acinetobacter baumannii,Haemophilus influenzae,Klebsiella pneumoniae,Pasteurella multocida,Pseudomonas aeruginosa,2,,臨床微生物学,第64回(2018),普通
[B78] 尿路感染症を疑う患者の中間尿を滅菌生理食塩液で100倍希釈し、希釈尿の10 μLを定量培養した。尿路感染の原因と判断できる細菌数1×10^5 cfu/mLと判定されるコロニー数はどれか。,1,10,100,"1,000","10,000",2,,臨床微生物学,第64回(2018),普通
[B79] 補体の副経路の構成要素はどれか。2つ選べ。,C1,C2,C3,C4,C5,"3,5",,臨床免疫学,第64回(2018),普通
[B80] 炎症性サイトカインはどれか。2つ選べ。,インターロイキン-3〈IL-3〉,インターロイキン-4〈IL-4〉,インターロイキン-6〈IL-6〉,インターロイキン-10〈IL-10〉,腫瘍壊死因子-α〈TNF-α〉,"3,5",,臨床免疫学,第64回(2018),普通
[B81] ELISA法で正しいのはどれか。,B/F分離を必要とする。,HIV感染の確認試験に用いる。,液体シンチレーションカウンタを用いる。,底部がU型のマイクロプレートを用いる。,感度は逆受身赤血球凝集反応と同程度である。,1,,臨床免疫学,第64回(2018),普通
[B82] 検査と用いられる検査法の組合せで正しいのはどれか。,IgG定量検査 — 二重免疫拡散法,梅毒抗体検査 — 間接蛍光抗体法,HCV抗体検査 — 逆受身凝集反応,CD4/CD8検査 — 化学発光免疫測定法,インターフェロン-γ遊離試験 — 毒素中和反応,2,,臨床免疫学,第64回(2018),普通
[B83] 臓器特異性の高い腫瘍マーカーはどれか。2つ選べ。,CA19-9,CEA,PIVKA-II,PSA,SCC,"3,4",,臨床免疫学,第64回(2018),普通
[B84] イムノクロマト法による抗原の検出が行われていない感染症はどれか。,梅毒,肺炎球菌感染症,溶血性連鎖球菌感染症,B型肝炎,インフルエンザ,1,,臨床免疫学,第64回(2018),普通
[B85] 補体のコールドアクチベーション0寒冷活性化2で正しいのはどれか。2つ選べ。,HCV抗体が関連している。,C3蛋白濃度は低値である。,C4蛋白濃度は低値である。,血清補体価0CH502は正常である。,クリオグロブリンが関連している。,"1,5",,臨床免疫学,第64回(2018),普通
[B86] 不規則抗体スクリーニングで抗Eと抗cが検出された患者のRh血液型はどれか。,CCDEE,CCDee,CcDEe,ccDEE,ccDEe,2,,臨床免疫学,第64回(2018),普通
[B87] 1989年に検査が行われるようになり、日本での輸血後肝炎の減少に大きく貢献した検査項目はどれか。,HAV抗体,HBs抗原,HCV抗体,HEV抗体,サイトメガロウイルス抗原,3,,臨床免疫学,第64回(2018),普通
[B88] 患者の間接抗グロブリン試験による不規則抗体スクリーニングの反応結果の写真とパネル血球のアンチグラムを別に示す。考えられる不規則抗体はどれか。【別冊No.12A・B 図】,抗C,抗D,抗E,抗Jka,抗M,3,,臨床免疫学,第64回(2018),普通
[B89] 血液製剤と保管温度の組合せで正しいのはどれか。,赤血球液 — 6〜10℃,洗浄赤血球 — 30〜37℃,濃厚血小板 — 20〜24℃,新鮮凍結血漿 — −10℃以下,アルブミン製剤 — 0℃以下,3,,臨床免疫学,第64回(2018),普通
[B90] 患者調査で正しいのはどれか。,全数調査である。,有訴者率が分かる。,毎年1回実施される。,患者に聞き取り調査を行う。,歯科診療所が調査対象に含まれる。,5,,公衆衛生学,第64回(2018),普通
[B91] 騒音性難聴で正しいのはどれか。,聴力は回復する。,感音難聴である。,短時間曝露では発生しない。,"1,000 Hz中心の聴力低下が生じる。",発症早期から日常会話の聴取が困難になる。,2,,公衆衛生学,第64回(2018),普通
[B92] 学校保健安全法で解熱後3日経過するまで出席停止となるのはどれか。,水痘,風しん,麻しん,百日咳,流行性耳下腺炎,3,,公衆衛生学,第64回(2018),普通
[B93] 会社員が加入する社会保険のうち、被保険者が保険料を負担しないのはどれか。,医療保険,介護保険,雇用保険,年金保険,労災保険,5,,公衆衛生学,第64回(2018),普通
[B94] 定期予防接種の対象疾病でないのはどれか。,水痘,破傷風,麻しん,ジフテリア,流行性耳下腺炎,5,,公衆衛生学,第64回(2018),普通
[B95] 単位と物理量の組合せで正しいのはどれか。,A — インダクタンス,C — 電荷,F — 電力,H — 磁束密度,T — キャパシタンス,2,,医用工学概論,第64回(2018),普通
[B96] 磁場を起電力に変換するトランスデューサはどれか。,ストレンゲージ,差動トランス,ホール素子,サーミスタ,圧電素子,3,,医用工学概論,第64回(2018),普通
[B97] JIS T 0601-1：2012において医用電気機器の漏れ電流でないのはどれか。,接触電流,誘導電流,患者測定電流,患者漏れ電流,接地漏れ電流,"2,3",,医用工学概論,第64回(2018),普通
[B98] 図のフローチャートを開始から終了まで実行して、bに.〜10の偶数を合計した値を得たい。①に入る記号はどれか。,＜,≦,≒,≧,＞,2,,医用工学概論,第64回(2018),普通
[B99] POCT〈ポイント・オブ・ケア・テスティング〉対応機器の特徴として誤っているのはどれか。,患者が自ら操作する。,ポータブル機器が多い。,検査結果が迅速に得られる。,メンテナンスが容易である。,簡単な訓練で使用可能となる。,1,,医用工学概論,第64回(2018),普通
[B100] DNAの分離に用いられる装置はどれか。,デンシトメータ,サーマルサイクラー,フローサイトメータ,シンチレーションカウンタ,アガロースゲル電気泳動装置,5,,医用工学概論,第64回(2018),普通
