設問,選択肢1,選択肢2,選択肢3,選択肢4,選択肢5,正解番号,解説,分野,年度,難易度
[B29] メタボリックシンドロームの診断基準に含まれるのはどれか。2つ選べ。,中性脂肪,遊離脂肪酸,総コレステロール,HDL-コレステロール,LDL-コレステロール,"1,4",,臨床化学,第67回(2021),普通
[B30] 下垂体後葉ホルモンはどれか。2つ選べ。,オキシトシン,甲状腺刺激ホルモン,成長ホルモン,バソプレシン,プロラクチン,"1,4",,臨床化学,第67回(2021),普通
[B31] 心筋梗塞発症時に最も早く上昇するのはどれか。,LD,CK-MB,心筋トロポニンT,心筋ミオシン軽鎖,心臓型脂肪酸結合蛋白〈H-FABP〉,5,,臨床化学,第67回(2021),普通
[B32] Michaelis-Mentenの式について正しいのはどれか。ただし、［S］：基質濃度、v：速度、Vmax：最大反応速度、Km：Michaelis定数とする。,Km値の単位はmg/dLで表す。,［次反応領域でVmaxがえられる。1,Km値とはVmaxのの速度をあたえる［S］を意味する。3,［S］がKm値に対して著しく低いときv ≒ Vmaxに近似する。,終点分析法で反応時間を早めるにはKm値が大きい酵素を使用する。,2,,臨床化学,第67回(2021),普通
[B33] ホルモンと生理作用の組合せで正しいのはどれか。,インクレチン — 抗利尿作用,オキシトシン — 抗アレルギー作用,コルチゾール — 子宮収縮作用,バソプレシン — インスリン分泌促進作用,アンジオテンシンⅡ — 血管収縮作用,5,,臨床化学,第67回(2021),普通
[B34] 電磁波はどれか。2つ選べ。,β線,γ線,赤外線,電子線,陽子線,"2,3",,臨床化学,第67回(2021),普通
[B35] 上昇するアイソザイムと疾患の組合せで正しいのはどれか。,ALP1 — 閉塞性黄疸,ALP2 — 悪性腫瘍の骨転移,ALP3 — 肝硬変,ALP4 — 腎不全,ALP5 — 潰瘍性大腸炎,1,,臨床化学,第67回(2021),普通
[B36] 日本臨床化学会〈JSCC〉勧告法で共役酵素を用いないのはどれか。,AST,AMY,CK,ChE,ɤ-GT,5,,臨床化学,第67回(2021),普通
[B37] ビタミンについて正しいのはどれか。2つ選べ。,ビタミンAは抗酸化作用がある。,ビタミンDは骨代謝に関与する。,ビタミンCは視覚の正常化に関与する。,ビタミンEはコラーゲンの形成に関与する。,ビタミンB6はアミノトランスフェラーゼの補酵素となる。,"2,5",,臨床化学,第67回(2021),普通
[B38] 必須アミノ酸でないのはどれか。,セリン,バリン,リジン,メチオニン,トリプトファン,1,,臨床化学,第67回(2021),普通
[B39] 血液中で蛋白質と結合して存在しているのはどれか。,尿素,アンモニア,クレアチン,ビリルビン,クレアチニン,4,,臨床化学,第67回(2021),普通
[B40] 血清10 μLを使用して10分間の酵素反応を行ったところ、10 nmolの基質量が変化した。酵素量［U/L］はどれか。,1,10,100,"1,000","10,000",3,,臨床化学,第67回(2021),普通
[B41] 病原体の構成成分で検査に用いられるのはどれか。2つ選べ。,プレセプシン,エンドトキシン,プロカルシトニン,アミロイドA蛋白,01或32-β-D-グルカン,"2,5",,臨床化学,第67回(2021),普通
[B42] 尿を検体として測定するのはどれか。,オステオカルシン,デオキシピリジノリン,骨型アルカリホスファターゼ,酒石酸抵抗性酸ホスファターゼ5b型,Ⅰ型プロコラーゲンN末端プロペプチド,2,,臨床化学,第67回(2021),普通
[B43] ケトン基を有するのはどれか。2つ選べ。,乳酸,グリシン,グルコース,ピルビン酸,フルクトース,"4,5",,臨床化学,第67回(2021),普通
[B44] 腎糸球体障害の指標となる検査項目はどれか。2つ選べ。,血清エリスロポエチン,血清クレアチニン,血清シスタチンC,尿中N-アセチルグルコサミニダーゼ〈NAG〉,尿中β2-ミクログロブリン,"2,3",,臨床化学,第67回(2021),普通
[B45] 子宮頸部擦過細胞診のPapanicolaou染色標本を別に示す。細胞はどれか。【別冊No.6 図】,頸管腺細胞,］平上皮細胞,腺癌細胞,］平上皮癌細胞,ヘルペス感染細胞,2,,病理組織細胞学,第67回(2021),普通
[B46] セルブロック法について誤っているのはどれか。,免疫染色ができる。,ホルマリンで固定する。,細胞集塊の観察に適する。,パラフィン切片を作製する。,細胞数が少ない検体の方が有用性が高い。,5,,病理組織細胞学,第67回(2021),普通
[B47] 電子顕微鏡標本作製についての組合せで正しいのはどれか。,グルタルアルデヒド — 後固定,酢酸ウラン — 包埋,ガラスナイフ — トリミング,ダイヤモンドナイフ — 超薄切,ビームカプセル — 電子染色,4,,病理組織細胞学,第67回(2021),普通
[B48] 病理学的検査において使用される有害物質で、管理濃度が0.1 ppmであるのはどれか。,アセトン,キシレン,メタノール,クロロホルム,ホルムアルデヒド,5,,病理組織細胞学,第67回(2021),普通
[B49] H-E染色標本を別に示す。炎症の種類はどれか。【別冊No.7 図】,化膿性炎,出血性炎,漿液性炎,カタル性炎,肉芽腫性炎,5,,病理組織細胞学,第67回(2021),普通
[B50] 細胞診検体採取で、主に穿刺吸引法を用いる部位はどれか。,口腔,甲状腺,膀胱,子宮頸部,子宮内膜,2,,病理組織細胞学,第67回(2021),普通
[B51] H-E染色標本を別に示す。臓器はどれか。【別冊No.8 図】,脳,肝臓,腎臓,膵臓,リンパ節,3,,病理組織細胞学,第67回(2021),普通
[B52] 重層］平上皮で覆われているのはどれか。2つ選べ。,気管支,食道,大腸,膀胱,腟,"2,5",,病理組織細胞学,第67回(2021),普通
[B53] 臍帯の血管について正常なのはどれか。,1動脈1静脈,1動脈2静脈,2動脈1静脈,2動脈2静脈,2動脈3静脈,3,,病理組織細胞学,第67回(2021),普通
[B54] パラフィン包埋法の脱水に使用されるのはどれか。,キシレン,トルエン,アルコール,ホルマリン,クロロホルム,3,,病理組織細胞学,第67回(2021),普通
[B55] 酸性色素はどれか。2つ選べ。,エオジン,ライト緑,メチレン青,トルイジン青,ヘマトキシリン,"1,2",,病理組織細胞学,第67回(2021),普通
[B56] 細胞診検体の種類と塗抹法の組合せで正しいのはどれか。,胸水 — 捺印法,リンパ節 — 圧挫法,尿 — 直接塗抹法,喀痰 — すり合わせ法,脳腫瘍 — 引きガラス法,4,,病理組織細胞学,第67回(2021),普通
[B57] 大動脈弓から直接分岐する血管はどれか。2つ選べ。,腕頭動脈,右総頸動脈,右椎骨動脈,左内頸動脈,左鎖骨下動脈,"1,5",,病理組織細胞学,第67回(2021),普通
[B58] 毒物及び劇物取締法で劇物に指定されているのはどれか。2つ選べ。,塩酸,アセトン,エタノール,ホルムアルデヒド,イソプロピルアルコール,"1,4",,病理組織細胞学,第67回(2021),普通
[B59] 末梢血のWright-Giemsa染色標本を別に示す。考えられるのはどれか。2つ選べ。【別冊No.9 図】,血栓性血小板減少性紫斑病,溶血性尿毒症症候群,無β-リポ蛋白血症,原発性骨髄線維症,サラセミア,"1,2",,臨床血液学,第67回(2021),普通
[B60] 骨髄異形成症候群について誤っているのはどれか。,血球減少を認める。,腫瘍性疾患である。,無効造血が亢進する。,造血細胞の形態異常を認める。,骨髄の芽球比率は30％以上である。,5,,臨床血液学,第67回(2021),普通
[B61] 骨髄穿刺液のWright-Giemsa染色標本を別に示す。この症例で認められる所見はどれか。【別冊No.10 図】,ファゴット細胞,抗HTLV-1抗体,Bence Jones蛋白,Reed-Sternberg細胞,BCR-ABL1融合遺伝子,3,,臨床血液学,第67回(2021),普通
[B62] 産生にビタミンKを必要としない凝固因子はどれか。,プロトロンビン,第Ⅴ因子,第Ⅶ因子,第Ⅸ因子,第Ⅹ因子,2,,臨床血液学,第67回(2021),普通
[B63] 末梢血の好酸球減少がみられるのはどれか。,気管支喘息,アニサキス症,Cushing症候群,Churg-Strauss症候群,アレルギー性気管支肺アスペルギルス症,3,,臨床血液学,第67回(2021),普通
[B64] T細胞リンパ腫はどれか。,濾胞性リンパ腫,Burkittリンパ腫,マントル細胞リンパ腫,未分化大細胞リンパ腫,リンパ形質細胞性リンパ腫,4,,臨床血液学,第67回(2021),普通
[B65] 網赤血球について正しいのはどれか。,成熟赤血球より比重が大きい。,デオキシリボ核酸を多く含む。,健常人では総赤血球数の約1％を占める。,正染性赤芽球から脱核直後の赤血球である。,採血後の時間経過に従い、採血管内で増加する。,4,,臨床血液学,第67回(2021),普通
[B66] 巨大血小板がみられるのはどれか。2つ選べ。,von Willebrand病,May-Hegglin異常症,Bernard-Soulier症候群,Wiskott-Aldrich症候群,Chédiak-Higashi症候群,"2,3",,臨床血液学,第67回(2021),普通
[B67] 播種性血管内凝固〈DIC〉の所見で正しいのはどれか。2つ選べ。,血小板数増加,D-ダイマー上昇,フィブリノゲン上昇,アンチプラスミン上昇,プロトロンビン時間延長,"2,5",,臨床血液学,第67回(2021),普通
[B68] 血液媒介感染を起こすのはどれか。2つ選べ。,RSウイルス,アデノウイルス,B型肝炎ウイルス,インフルエンザウイルス,ヒト免疫不全ウイルス〈HIV〉,"3,5",,臨床微生物学,第67回(2021),普通
[B69] 血液培養陽性ボトル内容液のGram染色標本を別に示す。35 ℃、5％炭酸ガス培養後のヒツジ血液寒天培地上のコロニーはβ溶血を示し、カタラーゼ試験陰性およびPYR試験陽性であった。推定されるのはどれか。【別冊No.11 図】,Listeria monocytogenes,Peptostreptococcus anaerobius,Staphylococcus aureus,Streptococcus pneumoniae,Streptococcus pyogenes,5,,臨床微生物学,第67回(2021),普通
[B70] 検体と検出菌の組合せで汚染菌と解釈されるのはどれか。,喀痰 — Streptococcus pneumoniae,血液 — Staphylococcus aureus,髄液 — Propionibacterium acnes,胆汁 — Klebsiella pneumoniae,中間尿 — Escherichia coli,3,,臨床微生物学,第67回(2021),普通
[B71] 多形性を示すGram陰性桿菌はどれか。,Escherichia coli,Proteus mirabilis,Haemophilus influenzae,Legionella pneumophila,Pseudomonas aeruginosa,3,,臨床微生物学,第67回(2021),普通
[B72] 121 ℃、20分間の加熱処理で感染性が失われないのはどれか。,真菌,芽胞菌,ウイルス,プリオン,マイコプラズマ,4,,臨床微生物学,第67回(2021),普通
[B73] 染色法とその対象となる微生物の組合せで正しいのはどれか。2つ選べ。,墨汁法 — Candida albicans,KOH法 — Trichophyton rubrum,Grocott染色 — Corynebacterium diphtheriae,Giménez染色 — Legionella pneumophila,Ziehl-Neelsen染色 — Mycoplasma pneumoniae,"2,4",,臨床微生物学,第67回(2021),普通
[B74] 検体の輸送を目的に使用する培地はどれか。,セレナイト培地,Cary-Blair培地,Skirrow寒天培地,Thayer-Martin寒天培地,臨床用チオグリコレート培地,2,,臨床微生物学,第67回(2021),普通
[B75] Escherichia coliを対象に実施した薬剤耐性の確認試験を別に示す。検出目的のβ-ラクタマーゼはどれか。【別冊No.12 図】,ペニシリナーゼ,オキサシリナーゼ,セファロスポリナーゼ,メタロ-β-ラクタマーゼ,基質拡張型β-ラクタマーゼ,5,,臨床微生物学,第67回(2021),普通
[B76] 真菌と特徴の組合せで正しいのはどれか。,Coccidioides immitis — 二形性真菌,Cryptococcus neoformans — 糸状菌,Fonsecaea pedrosoi — 皮膚糸状菌,Microsporum canis — 黒色真菌,Sporothrix schenckii — 酵母様真菌,1,,臨床微生物学,第67回(2021),普通
[B77] Guillain-Barré〈ギラン・バレー〉症候群と関連しているのはどれか。,Campylobacter jejuni,Haemophilus influenzae,Helicobacter pylori,Staphylococcus aureus,Treponema pallidum,1,,臨床微生物学,第67回(2021),普通
[B78] イムノクロマト法による抗原検査が行われているのはどれか。2つ選べ。,風疹ウイルス,麻疹ウイルス,アデノウイルス,ムンプスウイルス,インフルエンザウイルス,"3,5",,臨床微生物学,第67回(2021),普通
[B79] 体重70 kgの成人に赤血球液4単位を輸血した際の予測上昇Hb値に最も近い値［g/dL］はどれか。なお、循環血液量［mL］は体重［kg］× 70であり、2単位の赤血球液は60 gのHbを含むこととする。,2.0,2.4,2.8,3.2,3.6,2,,臨床免疫学,第67回(2021),普通
[B80] 輸血副反応のうち最も遅く発症するのはどれか。,細菌感染症,輸血後GVHD,アレルギー反応,輸血関連急性肺障害,輸血関連循環過負荷,2,,臨床免疫学,第67回(2021),普通
[B81] 新生児溶血性疾患を引き起こすのはどれか。2つ選べ。,抗E,抗M,抗N,抗Leb,抗JMH,"1,2",,臨床免疫学,第67回(2021),普通
[B82] 健常人の末梢血リンパ球で最も数が多いのはどれか。,CD3陽性細胞,CD4陽性細胞,CD8陽性細胞,CD19陽性細胞,CD56陽性細胞,1,,臨床免疫学,第67回(2021),普通
[B83] T細胞のみを刺激するマイトジェンはどれか。2つ選べ。,コンカナバリンA〈Con A〉,リポポリサッカリド〈LPS〉,フィトヘムアグルチニン〈PHA〉,ポークウィードマイトジェン〈PWM〉,スタフィロコッカス・アウレウスコーワン1〈SAC〉,"1,3",,臨床免疫学,第67回(2021),普通
[B84] ツベルクリン反応に関与しないのはどれか。,補体,T細胞,マクロファージ,プロスタグランジン,インターフェロンγ〈IFN-γ〉,1,,臨床免疫学,第67回(2021),普通
[B85] 抗体同定検査の抗原表及びカラム凝集法の間接抗グロブリン試験の結果を別に示す。可能性の高い抗体はどれか。【別冊No.13A・B 図】,抗c,抗C,抗E,抗Fyb,抗Jkb,3,,臨床免疫学,第67回(2021),普通
[B86] 輸血後の反応について正しいのはどれか。,赤血球液の50 ℃の加温では溶血所見がみられない。,急性の溶血性輸血反応は輸血開始後7〜10日で発症する。,急性の非溶血性輸血反応は主に発熱やアレルギー症状である。,遅発性の溶血性輸血反応の原因は主にABO不適合輸血である。,急性の溶血性輸血反応の原因は主にRh血液型に対する抗体である。,3,,臨床免疫学,第67回(2021),普通
[B87] 標識抗原抗体反応の組合せで正しいのはどれか。,蛍光抗体法 — ルテニウム,酵素免疫測定法 — アルカリホスファターゼ,化学発光免疫測定法 — ルシフェラーゼ,生物発光免疫測定法 — フルオレセインイソチオシアネート〈FITC〉,電気化学発光免疫測定法 — 金コロイド,2,,臨床免疫学,第67回(2021),普通
[B88] 検査結果と解釈の組合せで正しいのはどれか。,IgG型HA抗体陽性 — A型肝炎の発症,HBe抗体陽性 — B型肝炎の垂直感染性上昇,HBs抗体陽性 — B型肝炎の感染初期,IgM型HBc抗体陽性 — B型肝炎の発症,HCV抗体陽性 — C型肝炎の治癒,4,,臨床免疫学,第67回(2021),普通
[B89] CRPについて誤っているのはどれか。,肝臓で産生される。,オプソニン作用がある。,急性相反応物質である。,肺炎球菌に対する抗体である。,インターロイキン6〈IL-6〉により誘導される。,4,,臨床免疫学,第67回(2021),普通
[B90] 国勢調査で分かるのはどれか。,粗死亡率,平均寿命,総再生産率,老年化指数,合計特殊出生率,4,,公衆衛生学,第67回(2021),普通
[B91] ある疾患の有病率を調べるために行うのはどれか。,横断研究,コホート研究,症例集積研究,症例対照研究,生態学的研究,1,,公衆衛生学,第67回(2021),普通
[B92] 特定健康診査について誤っているのはどれか。,対象者は40〜74歳である。,根拠法は健康増進法である。,基本項目に尿蛋白が含まれる。,実施主体は医療保険者である。,メタボリックシンドロームに着目している。,2,,公衆衛生学,第67回(2021),普通
[B93] 作業環境管理はどれか。2つ選べ。,保護具の使用,労働時間の短縮,局所排気装置の設置,特殊健康診断の実施,作業場の管理区分の判定,"3,5",,公衆衛生学,第67回(2021),普通
[B94] 感染症の予防及び感染症の患者に対する医療に関する法律〈感染症法〉で二類感染症に定められているのはどれか。2つ選べ。,結核,コレラ,痘そう,ペスト,ジフテリア,"1,5",,公衆衛生学,第67回(2021),普通
[B95] 銅製導線が長さ20.0 m、断面積0.10 mm2のとき、銅の抵抗率を1.68 ×10^-8 Ω mとすると、その両端間の抵抗値［Ω］はどれか。,0.84,1.68,3.36,16.8,84.0,3,,医用工学概論,第67回(2021),普通
[B96] 商用交流によるマクロショックで最小感知電流［mA］はどれか。,0.1,1,10,100,"1,000",2,,医用工学概論,第67回(2021),普通
[B97] コンピュータのハードディスク装置の信頼性向上のために利用されるのはどれか。,GPU,BIOS,DHCP,RAID,RS-232 C,4,,医用工学概論,第67回(2021),普通
[B98] 300種類の検査項目をコード化する場合、最小限必要な記憶容量［bit］はどれか。,6,7,8,9,10,4,,医用工学概論,第67回(2021),普通
[B99] ネットワーク情報システムに外部からの侵入を許す原因となるのはどれか。,ファイアウォールの設置,VPNシステムによる通信,公開鍵暗号システムの利用,OSの自動アップデートの中止,MACアドレスによる機器認証,4,,医用工学概論,第67回(2021),普通
[B100] 電子天秤の設置場所として適切なのはどれか。,気流が十分にある。,設置台が可動する。,温度が10 ℃である。,日当たりが良好である。,相対湿度が60％である。,5,,医用工学概論,第67回(2021),普通
