設問,選択肢1,選択肢2,選択肢3,選択肢4,選択肢5,正解番号,解説,分野,年度,難易度
[午後B24] ヘモグロビン酸素解離曲線で正しいのはどれか。,横軸は時間である。,縦軸はPaO2である。,体温上昇で左方偏移する。,アルカレミアで右方偏移する。,右方偏移すると末梢組織での酸素放出が増える。,5,,臨床生理学,第72回(2026),普通
[午後B25] 1秒率低下を特徴とするのはどれか。,肺水腫,肺切除後,間質性肺炎,慢性閉塞性肺疾患,睡眠時無呼吸症候群,4,,臨床生理学,第72回(2026),普通
[午後B26] 過呼吸賦活法開始前の脳波と開始2分後の脳波を別に示す。最も考えられるのはどれか。【別冊No.7 図】,三相波,build up,3Hz棘徐波複合,ヒプスアリスミア,周期性同期性放電〈PSD〉,2,,臨床生理学,第72回(2026),普通
[午後B27] 健常者のレム睡眠時にみられる睡眠ポリグラフィ〈PSG〉の所見はどれか。,K-複合,紡錘波,高振幅徐波,急速眼球運動,オトガイ筋表面筋電図振幅上昇,4,,臨床生理学,第72回(2026),普通
[午後B28] 総頸動脈の超音波像を別に示す。内中膜複合体厚〈IMT〉はどれか。【別冊No.8 図】,①,②,③,④,⑤,,※採点除外問題（全員正解扱い）,臨床生理学,第72回(2026),普通
[午後B29] 細胞内小器官で糖鎖の付加を行うのはどれか。,核,中心体,ゴルジ装置,リソソーム,ミトコンドリア,3,,臨床化学,第72回(2026),普通
[午後B30] グリコーゲンを貯蔵する主な組織はどれか。,脳,筋肉,脂肪,小腸,腎臓,2,,臨床化学,第72回(2026),普通
[午後B31] 血清を試料として定量可能なのはどれか。,ACTH,ADH,BNP,PTH,TSH,5,,臨床化学,第72回(2026),普通
[午後B32] 500nmの余色〈補色〉はどれか。,青,赤,橙,緑,紫,2,,臨床化学,第72回(2026),普通
[午後B33] アンモニアで正しいのはどれか。,腎臓で無毒化される。,核酸から生合成される。,血漿中では蛋白に結合して存在する。,ウレアーゼ-GLDH法によって測定される。,臨床検査ではアンモニア窒素濃度として表示する。,5,,臨床化学,第72回(2026),普通
[午後B34] 脂質代謝で誤っているのはどれか。,ケトン体は胆汁酸の原料となる。,リン脂質は細胞膜の構成成分である。,血漿中のコレステロールはエステル型が多い。,血漿中の遊離脂肪酸はアルブミンと結合している。,トリグリセライドはカイロミクロンの主要な脂質である。,1,,臨床化学,第72回(2026),普通
[午後B35] 日本臨床化学会〈JSCC〉勧告法による酵素活性測定で340nmの吸光度増加を測定するのはどれか。,ALP,AST,ChE,CK,γ-GT,4,,臨床化学,第72回(2026),普通
[午後B36] 脂溶性ビタミンはどれか。,チアミン,コバラミン,リボフラビン,アスコルビン酸,カルシフェロール,5,,臨床化学,第72回(2026),普通
[午後B37] ナトリウムを測定する電極はどれか。2つ選べ。,ガラス,クラウンエーテル,酵素,第4級アンモニウム塩,バリノマイシン,"1,2",,臨床化学,第72回(2026),普通
[午後B38] アルブミンで正しいのはどれか。,血清中濃度は座位よりも臥位で低くなる。,Rapid Turnover Protein〈RTP〉に分類される。,尿中微量アルブミン濃度は色素結合法で測定する。,ブロムクレゾールパープル〈BCP〉法はα-グロブリンとの反応性が高い。,ブロムクレゾールグリーン〈BCG〉改良法が血清中濃度測定で使用されている。,1,,臨床化学,第72回(2026),普通
[午後B39] 血漿カルシウム高値かつPTH低値となる疾患はどれか。,慢性腎臓病,悪性腫瘍の骨転移,ビタミンD欠乏症,偽性副甲状腺機能低下症,原発性副甲状腺機能亢進症,2,,臨床化学,第72回(2026),普通
[午後B40] 脳性ナトリウム利尿ペプチド〈BNP〉で正しいのはどれか。,血管を収縮させる。,心室で合成される。,100個のアミノ酸で構成される。,ナトリウムの再吸収を促進する。,採血後の血漿中濃度は室温で安定である。,2,,臨床化学,第72回(2026),普通
[午後B41] 転移酵素はどれか。2つ選べ。,ALT,ChE,CK,LD,LIP,"1,3",,臨床化学,第72回(2026),普通
[午後B42] 便中カルプロテクチンで正しいのはどれか。,抗腫瘍効果を有する。,食事の影響を受ける。,室温では不安定である。,腸内細菌から分泌される。,潰瘍性大腸炎の病勢の評価として測定される。,5,,臨床化学,第72回(2026),普通
[午後B43] ゲル濾過クロマトグラフィで溶出の順番が最も遅いリポ蛋白はどれか。,カイロミクロン,高比重リポ蛋白〈HDL〉,中間比重リポ蛋白〈IDL〉,低比重リポ蛋白〈LDL〉,超低比重リポ蛋白〈VLDL〉,2,,臨床化学,第72回(2026),普通
[午後B44] ATP産生に関与しないのはどれか。,β酸化,嫌気的解糖,電子伝達系,クエン酸回路,尿素サイクル,5,,臨床化学,第72回(2026),普通
[午後B45] 脱灰で誤っているのはどれか。,温度が高いほど脱灰速度が速い。,組織は脱灰液の上層ないし中層に置く。,プランク・リクロ液には硫酸が含まれる。,脱灰後の中和には硫酸ナトリウムを用いる。,EDTA液は免疫組織化学染色を目的とした場合に用いる。,3,,病理組織細胞学,第72回(2026),普通
[午後B46] PAS反応で正しいのはどれか。,シッフ試薬の作製には濃硫酸を用いる。,シッフ試薬には酸性フクシンが含まれる。,シッフ試薬の効力の確認には95%エタノールを用いる。,グリコーゲン検出の場合セロイジン被膜法が有効である。,ボイルドシッフ試薬に比べコールドシッフ試薬は染色性が弱い。,4,,病理組織細胞学,第72回(2026),普通
[午後B47] ホルマリン固定パラフィン包埋標本を用いた酵素抗体法の内因性ペルオキシダーゼをブロックする試薬はどれか。,EDTA,カゼイン溶液,正常動物血清,クエン酸緩衝液,過酸化水素加メタノール,5,,病理組織細胞学,第72回(2026),普通
[午後B48] 染色体数の異常を伴うのはどれか。,Wilson病,Marfan症候群,Klinefelter症候群,von Hippel-Lindau病,Duchenne型筋ジストロフィ,3,,病理組織細胞学,第72回(2026),普通
[午後B49] 喀痰のPapanicolaou染色標本を別に示す。出現している細胞はどれか。【別冊No.9 図】,塵埃細胞,腺癌細胞,小細胞癌細胞,気管支上皮細胞,扁平上皮癌細胞,3,,病理組織細胞学,第72回(2026),普通
[午後B50] 類上皮細胞肉芽腫を形成する疾患はどれか。,化膿性肺炎,間質性肺炎,偽膜性腸炎,サルコイドーシス,線維素性心外膜炎,4,,病理組織細胞学,第72回(2026),普通
[午後B51] H-E染色標本を別に示す。矢印で示すのはどれか。【別冊No.10 図】,神経,動脈,肺胞,気管支,リンパ管,2,,病理組織細胞学,第72回(2026),普通
[午後B52] 甲状腺穿刺吸引細胞診のPapanicolaou染色標本を別に示す。考えられるのはどれか。【別冊No.11 図】,正常甲状腺濾胞細胞,橋本病,亜急性甲状腺炎,乳頭癌,リンパ腫,4,,病理組織細胞学,第72回(2026),普通
[午後B53] プロテイン銀を使用するのはどれか。,PAM染色,Kossa反応,Bodian染色,Grocott染色,Grimelius染色,3,,病理組織細胞学,第72回(2026),普通
[午後B54] 透過型電子顕微鏡標本作製法で正しいのはどれか。,エポキシ樹脂は酸で重合する。,観察前に金属イオン蒸着を行う。,1mm3大の細切は後固定液中で行う。,光顕用切片はVictoria blue染色を行う。,超薄切片はグリッドメッシュに貼り付ける。,5,,病理組織細胞学,第72回(2026),普通
[午後B55] アメーバ赤痢が感染した大腸組織の染色標本を別に示す。用いられている染色法はどれか。【別冊No.12 図】,H-E染色,PAS反応,Grocott染色,mucicarmine染色,Warthin-Starry染色,2,,病理組織細胞学,第72回(2026),普通
[午後B56] 栄養血管が腹腔動脈に由来するのはどれか。2つ選べ。,胃,回腸,結腸,直腸,十二指腸,"1,5",,病理組織細胞学,第72回(2026),普通
[午後B57] ヒトパピローマウイルスが関与する悪性腫瘍はどれか。,胃癌,肝臓癌,膀胱癌,子宮頸癌,子宮体癌,4,,病理組織細胞学,第72回(2026),普通
[午後B58] 劇物はどれか。2つ選べ。,アセトン,キシレン,メタノール,過マンガン酸カリウム,イソプロピルアルコール,"2,3",,病理組織細胞学,第72回(2026),普通
[午後B59] 造血で正しいのはどれか。,エリスロポエチンは肝臓で産生される。,胸腺はBリンパ球の分化・成熟を担う。,髄外造血は健常成人には認められない。,成人では腸骨の骨髄は黄色髄〈脂肪髄〉である。,卵黄囊で生成されるヘモグロビンは胎児型Hb(α2γ2)である。,3,,臨床血液学,第72回(2026),普通
[午後B60] 止血機構で正しいのはどれか。,動脈血栓は主に赤色血栓である。,セロトニンは血栓形成を促進する。,エピネフリンは血栓形成を抑制する。,凝固因子は主に血小板で産生される。,トロンボキサンA2は血管を弛緩させる。,2,,臨床血液学,第72回(2026),普通
[午後B61] 末梢血検査で赤血球数310万/μL、ヘモグロビン濃度6.2g/dL、ヘマトクリット値21.7%を認めた。原因の特定に有用な検査項目はどれか。,銅,フェリチン,ビタミンB12,ハプトグロビン,エリスロポエチン,2,,臨床血液学,第72回(2026),普通
[午後B62] APTT延長を認めたため、APTTにてクロスミキシング試験を実施した。結果を表に示す。診断に有用なのはどれか。【別冊 表】,PIVKA-II,アルブミン,D-ダイマー,von Willebrand因子,抗カルジオリピン抗体,5,,臨床血液学,第72回(2026),普通
[午後B63] 血球形態と疾患の組合せで正しいのはどれか。2つ選べ。,標的赤血球・サラセミア,有核赤血球・異常ヘモグロビン症,涙滴赤血球・骨髄線維症,好塩基性斑点・骨髄癌腫症,Howell-Jolly小体・May-Hegglin異常,"1,3",,臨床血液学,第72回(2026),普通
[午後B64] 骨髄塗抹標本を別に示す。矢印で示すのはどれか。【別冊No.13 図】,小胞体,ゴルジ装置,リソソーム,リボソーム,ミトコンドリア,2,,臨床血液学,第72回(2026),普通
"[午後B65] 末梢血普通染色標本を別に示す。白血球100個を分類する間に別図矢印に示す細胞を25個認めた。同血液の自動血球計数装置で得られた白血球数が8,000/μLであった場合、補正白血球数(/μL)で正しいのはどれか。【別冊No.14 図】",320,"6,400","10,000","10,666","20,000",2,,臨床血液学,第72回(2026),普通
[午後B66] 血液細胞の形態検査で正しいのはどれか。,正常赤芽球はPAS染色陰性である。,健常成人骨髄像に鉄芽球は認められない。,健常成人骨髄像ではM-E比は10以上である。,前骨髄球はペルオキシダーゼ染色陰性である。,好中球のエステラーゼはフッ化ナトリウムによって阻害される。,1,,臨床血液学,第72回(2026),普通
[午後B67] 活性化プロテインCが失活させる凝固因子はどれか。2つ選べ。,第II因子,第V因子,第VII因子,第VIII因子,第IX因子,"2,4",,臨床血液学,第72回(2026),普通
[午後B68] 中水準消毒薬はどれか。2つ選べ。,塩化ベンザルコニウム,クロルヘキシジン,グルタルアルデヒド,次亜塩素酸ナトリウム,ポビドンヨード,"4,5",,臨床微生物学,第72回(2026),普通
[午後B69] オキシダーゼ試験陽性を示すのはどれか。,Citrobacter freundii,Escherichia coli,Plesiomonas shigelloides,Proteus mirabilis,Serratia marcescens,3,,臨床微生物学,第72回(2026),普通
[午後B70] Neisseria gonorrhoeaeの選択分離培地はどれか。,CCFA培地,DHL寒天培地,WYOα寒天培地,Skirrow寒天培地,Thayer-Martin培地,5,,臨床微生物学,第72回(2026),普通
[午後B71] 経路別予防策のうち空気感染対策が必要な疾患はどれか。,水痘,風疹,インフルエンザ,流行性耳下腺炎,RSウイルス感染症,1,,臨床微生物学,第72回(2026),普通
[午後B72] 鞭毛を有するのはどれか。,Acinetobacter baumannii,Bacillus anthracis,Campylobacter jejuni,Klebsiella pneumoniae,Shigella dysenteriae,3,,臨床微生物学,第72回(2026),普通
[午後B73] 選択分離培地はどれか。,BTB乳糖寒天培地,マンニット食塩培地,血液加ブルセラ寒天培地,トリプチケースソイ寒天培地,ブレインハートインフュージョン寒天培地,2,,臨床微生物学,第72回(2026),普通
[午後B74] メチシリン耐性黄色ブドウ球菌〈MRSA〉の判定に用いられるのはどれか。2つ選べ。,イミペネム,アンピシリン,オキサシリン,セファゾリン,セフォキシチン,"3,5",,臨床微生物学,第72回(2026),普通
[午後B75] ウイルスの構造で正しいのはどれか。,細胞壁をもつ。,リボソームRNAをもつ。,核酸を包むタンパク質の殻をカプシドという。,ゲノムとしてDNAとRNAの両方を同時にもつ。,感染性を有する完全型ウイルス粒子をエンベロープという。,3,,臨床微生物学,第72回(2026),普通
[午後B76] 通性嫌気性菌はどれか。2つ選べ。,Acinetobacter baumannii,Escherichia coli,Fusobacterium nucleatum,Legionella pneumophila,Streptococcus agalactiae,"2,5",,臨床微生物学,第72回(2026),普通
[午後B77] ウイルスと疾患の組合せで正しいのはどれか。,ロタウイルス・細気管支炎,アデノウイルス・手足口病,ヒトRSウイルス・急性胃腸炎,ムンプスウイルス・流行性耳下腺炎,コクサッキーウイルス・重症熱性血小板減少症候群,4,,臨床微生物学,第72回(2026),普通
[午後B78] 治療薬物モニタリング〈TDM〉が必要なのはどれか。,アミカシン,アンピシリン,イミペネム,エリスロマイシン,セファゾリン,1,,臨床微生物学,第72回(2026),普通
[午後B79] 免疫グロブリンで正しいのはどれか。,抗原との結合は共有結合による。,H鎖の可変部はC末端側に存在する。,L鎖の定常部ドメインは2つからなる。,Fabフラグメントはパパイン処理で得られる。,グロブリンクラスはL鎖のイディオタイプで決定される。,4,,臨床免疫学,第72回(2026),普通
[午後B80] II型アレルギーで正しいのはどれか。,補体による細胞障害が起こる。,抗原と感作T細胞の結合で生じる。,アナフィラキシーショックを起こす。,免疫複合体の組織沈着が原因となる。,肥満細胞の活性化でヒスタミンが放出される。,1,,臨床免疫学,第72回(2026),普通
[午後B81] 疾患と検出される自己抗体の組合せで誤っているのはどれか。,悪性貧血・抗内因子抗体,Basedow病・抗TSHレセプター抗体,関節リウマチ〈RA〉・抗CCP抗体,Goodpasture症候群・抗アセチルコリンレセプター抗体,原発性胆汁性胆管炎〈PBC〉・抗ミトコンドリア抗体,4,,臨床免疫学,第72回(2026),普通
[午後B82] 梅毒血清検査で正しいのはどれか。,TPPA法では担体として炭素粒子を用いる。,生物学的偽陽性〈BFP〉はRPR法で認められる。,RPR法では検査前に血清の不活化が必要である。,スクリーニング検査としてTP抗原の検出が行われている。,FTA-ABS法によるIgG型TP抗体の検出は先天梅毒の診断に有用である。,2,,臨床免疫学,第72回(2026),普通
[午後B83] HEp-2細胞を核材に用いた間接蛍光抗体法による抗核抗体の染色パターンを別に示す。最も考えられるのはどれか。【別冊No.15 図】,抗Jo-1抗体,抗RNP抗体,抗dsDNA抗体,抗セントロメア抗体,抗ミトコンドリア抗体,2,,臨床免疫学,第72回(2026),普通
[午後B84] 糖鎖系抗原はどれか。,ABO,Diego,Kidd,MNS,Rh,1,,臨床免疫学,第72回(2026),普通
[午後B85] ABO・RhD血液型検査のカラム凝集像を別に示す。必要な追加検査はどれか。【別冊No.16 図】,スライド法,抗体解離試験,D陰性確認試験,不規則抗体同定検査,直接抗グロブリン試験,3,,臨床免疫学,第72回(2026),普通
[午後B86] 交差適合試験の主試験が陽性になる原因はどれか。2つ選べ。,患者赤血球の汎赤血球凝集反応。,患者が直接抗グロブリン試験陽性。,患者が不規則抗体を保有している。,供血者が不規則抗体を保有している。,患者と供血者のABO血液型が異なる。,"3,5",,臨床免疫学,第72回(2026),普通
[午後B87] 日本国内の献血時に使用する問診票の質問事項に含まれないのはどれか。,妊娠回数,海外渡航歴,予防接種歴,発熱を伴う下痢,出血を伴う歯科治療,1,,臨床免疫学,第72回(2026),普通
[午後B88] 輸血後の血管外溶血で正しいのはどれか。,補体が関与する。,ヘモグロビン尿を認める。,ABO不適合輸血で起こる。,間接ビリルビンが上昇する。,血中ハプトグロビンが低下する。,4,,臨床免疫学,第72回(2026),普通
[午後B89] 非溶血性輸血反応と原因の組合せで正しいのはどれか。,高カリウム血症・クエン酸,輸血関連循環過負荷・抗白血球抗体,アナフィラキシー反応・不規則抗体,輸血後移植片対宿主病・供血者由来リンパ球,非溶血性発熱性輸血反応・規則抗体,4,,臨床免疫学,第72回(2026),普通
[午後B90] 世界保健機関〈WHO〉による1948年の憲章では、健康を「健康とは、病気でないとか、弱っていないということではなく、肉体的にも、(a)にも、そして(b)にも、すべてが満たされた状態にあること」と定義している。aとbの組合せで正しいのはどれか。,社会的・医学的,身体的・環境的,心理的・経済的,精神的・社会的,知性的・経済的,4,,公衆衛生学,第72回(2026),普通
[午後B91] 四日市喘息の原因物質はどれか。,ヒ素,硫黄酸化物,カドミウム,メチル水銀,ダイオキシン類,2,,公衆衛生学,第72回(2026),普通
[午後B92] 精神保健福祉センターで正しいのはどれか。,設置主体は市町村である。,入院治療を行う施設である。,地域保健法に規定されている。,精神障害者への障害年金の給付を行う。,精神保健福祉の知識について普及・啓発を行う。,5,,公衆衛生学,第72回(2026),普通
[午後B93] 受動喫煙の防止を規定している法律はどれか。,環境基本法,健康増進法,健康保険法,地域保健法,医薬品医療機器等法,2,,公衆衛生学,第72回(2026),普通
[午後B94] ヘルシンキ宣言で提唱されたのはどれか。,バリアフリー,セカンドオピニオン,ノーマライゼーション,ユニバーサルデザイン,インフォームドコンセント,5,,公衆衛生学,第72回(2026),普通
[午後B95] 病院内のネットワークと外部ネットワークの間に設置される防御システムは何か。,スイッチ,ハブ,ファイアーウォール,ブリッジ,ルーター,3,,医用工学概論,第72回(2026),普通
[午後B96] 医療情報システムに用いられる標準規約はどれか。,DICOM,HL7,JPEG,MP3,PDF,2,,医用工学概論,第72回(2026),普通
[午後B97] 振動を起電力に変換するトランスデューサはどれか。,CdS,圧電素子,サーミスタ,ストレインゲージ,フォトトランジスタ,2,,医用工学概論,第72回(2026),普通
[午後B98] 酸化エチレンガス滅菌で滅菌後に使用したガスを排出する工程はどれか。,昇温,乾燥,インターロック,エアレーション,プレコンディショニング,4,,医用工学概論,第72回(2026),普通
[午後B99] 遠心分離機において回転数を2倍にすると遠心力は何倍になるか。,2,4,8,16,32,2,,医用工学概論,第72回(2026),普通
[午後B100] 電子レンジと同じ2.4GHz帯の電波を使用しているのはどれか。2つ選べ。,GPS,AM波,FM波,Wi-Fi,Bluetooth,"4,5",,医用工学概論,第72回(2026),普通
