設問,選択肢1,選択肢2,選択肢3,選択肢4,選択肢5,正解番号,解説,分野,年度,難易度
[B27] 頸動脈超音波検査で正しいのはどれか。,狭窄部の血流速度は低下する。,腕頭動脈から左総頸動脈が分岐する。,総頸動脈の内側に内頸静脈が走行する。,低輝度プラークは脳血管の塞栓源になりやすい。,内中膜複合体厚は2.0 mm以上から肥厚とする。,4,,臨床生理学,第71回(2025),普通
[B28] 人体の磁気共鳴画像を得るために対象としている核種はどれか。,硫黄,酸素,水素,炭素,窒素,3,,臨床生理学,第71回(2025),普通
[B29] 重炭酸イオンで正しいのはどれか。,腎尿細管で再吸収されない。,アニオンギャップの計算式に含まれない。,細胞外液中の陰イオンで最も濃度が高い。,代謝性アルカローシスで血漿濃度が上昇する。,動脈血中濃度50 mmol/Lは基準範囲内である。,4,,臨床化学,第71回(2025),普通
[B30] 日本臨床化学会〈JSCC〉勧告法において2つ以上の酵素反応を利用しているのはどれか。2つ選べ。,ALP,AST,CK,γ-GT,LD,"2,3",,臨床化学,第71回(2025),普通
[B31] α-アミラーゼで正しいのはどれか。,エキソ型酵素である。,主に肝臓で代謝される。,活性中心にZn2＋を有する。,"α-1,6-グリコシド結合に作用する。",唾液腺型は膵型より分子量が大きい。,5,,臨床化学,第71回(2025),普通
[B32] サルコイドーシスの活動性マーカーはどれか。,プロカルシトニン,心臓型脂肪酸結合蛋白,デオキシピリジノリン,アンギオテンシン変換酵素,N-アセチルグルコサミニダーゼ,4,,臨床化学,第71回(2025),普通
[B33] 酵素とその分類の組合せで正しいのはどれか。,キナーゼ — 異性化酵素,アルドラーゼ — 転移酵素,エステラーゼ — 脱離酵素,デヒドロゲナーゼ — 酸化還元酵素,トランスフェラーゼ — 加水分解酵素,4,,臨床化学,第71回(2025),普通
[B34] 分岐鎖アミノ酸はどれか。2つ選べ。,バリン,グリシン,システイン,イソロイシン,トリプトファン,"1,4",,臨床化学,第71回(2025),普通
[B35] ビリルビンで正しいのはどれか。,極大吸収波長は520 nmである。,2つのピロール環で構成される。,酸化されるとビリベルジンになる。,間接ビリルビンは尿中に排泄される。,直接ビリルビンはHPLC法でα分画に検出される。,3,,臨床化学,第71回(2025),普通
[B36] ビタミンで正しいのはどれか。,ビタミンAは骨形成を促進する。,ビタミンB6はレチノールと結合する。,ビタミンCはコラーゲンの生成に関与する。,ビタミンDは血液凝固因子の生成に必要である。,ビタミンKはアミノトランスフェラーゼのホロ化に関与する。,3,,臨床化学,第71回(2025),普通
[B37] 分子量で分離するのはどれか。,逆相クロマトグラフィ,吸着クロマトグラフィ,分配クロマトグラフィ,ゲルろ過クロマトグラフィ,アフィニティクロマトグラフィ,4,,臨床化学,第71回(2025),普通
[B38] 必須脂肪酸はどれか。,オレイン酸,リノール酸,ステアリン酸,パルミチン酸,ドコサヘキサエン酸,2,,臨床化学,第71回(2025),普通
[B39] 尿酸で正しいのはどれか。,腫瘍崩壊症候群で低下する。,蛋白結合型として存在する。,ウレアーゼを用いた酵素法で測定する。,高尿酸血症の臨床判断値に性差はない。,ピリミジン塩基の最終代謝産物である。,4,,臨床化学,第71回(2025),普通
[B40] 水溶性ビタミンはどれか。2つ選べ。,葉酸,レチノール,ピリドキシン,トコフェロール,カルシフェロール,"1,3",,臨床化学,第71回(2025),普通
[B41] eGFRの計算に使用するのはどれか。2つ選べ。,身長,性別,体重,年齢,尿中クレアチニン濃度,"2,4",,臨床化学,第71回(2025),普通
[B42] 疾患とホルモン異常の組合せで誤っているのはどれか。,尿崩症 — オキシトシン,橋本病 — サイロキシン,褐色細胞腫 — ノルアドレナリン,慢性腎不全 — PTH,腎血管性高血圧症 — レニン,1,,臨床化学,第71回(2025),普通
[B43] LDアイソザイムで正しいのはどれか。,2量体である。,LD4は冷蔵で安定である。,LD5は肝疾患で上昇する。,LD1の半減期は約8時間である。,5種類のサブユニットからなる。,3,,臨床化学,第71回(2025),普通
[B44] 飛行時間型質量分析〈TOF-MS〉法で誤っているのはどれか。,イオン化物質は大気圧中を飛行する。,イオン化物質の電荷は飛行時間に影響する。,イオン化物質の飛行速度はエネルギー保存の法則から算出される。,イオン化物質はレーザーの熱エネルギーへの変換により引き出される。,イオン化にはマトリックス支援レーザー脱離イオン化〈MALDI〉法が汎用される。,1,,臨床化学,第71回(2025),普通
[B45] 薄切で切片に傷ができる場合の対処法はどれか。,逃げ角を変える。,刃を取り替える。,薄切する厚さの設定を変える。,パラフィンブロックを冷却する。,ミクロトーム刀の滑走速度を速くする。,2,,病理組織細胞学,第71回(2025),普通
[B46] 膵臓の特殊染色を別に示す。染色法はどれか。【別冊No.8 図】,PAM染色,Bodian染色,Grimelius染色,Warthin-Starry染色,Masson-Fontana染色,3,,病理組織細胞学,第71回(2025),普通
[B47] 子宮頸部細胞診のPapanicolaou染色標本を別に示す。考えられる感染はどれか。【別冊No.9 図】,カンジダ,クラミジア,トリコモナス,ヘルペスウイルス,ヒトパピローマウイルス,4,,病理組織細胞学,第71回(2025),普通
[B48] 細胞内小器官で正しいのはどれか。,核は蛋白合成の場である。,細胞膜は脂質単層の構造を持つ。,リボソームは蛋白分解の場である。,ゴルジ装置には電子伝達系が存在する。,ミトコンドリアは独自の遺伝情報を有する。,5,,病理組織細胞学,第71回(2025),普通
[B49] 上腹部の単純CT画像（第12胸椎の高さの横断面）とその模式図を別に示す。矢印で示す臓器はどれか。【別冊No.10 図】,胃,肝臓,心臓,脾臓,大動脈,2,,病理組織細胞学,第71回(2025),普通
[B50] 創傷治癒で正しいのはどれか。,ケロイドは柔らかい組織である。,肉芽組織には毛細血管が乏しい。,創傷面が小さいほど瘢痕が形成されやすい。,二次的治癒では肉芽組織に依存して創傷が修復される。,一次的治癒は異物や細菌で汚染された創傷の治癒である。,4,,病理組織細胞学,第71回(2025),普通
[B51] 病理解剖で誤っているのはどれか。,遺体に畏敬の念を持つ。,臨床経過の把握は不要である。,感染の危険性があることを認識する。,準備が整うまで遺体は冷蔵庫に保存する。,死後変化を少なくするため速やかに実施する。,2,,病理組織細胞学,第71回(2025),普通
[B52] 術中迅速組織標本作製で最初に行うのはどれか。,固定,脱灰,脱脂,脱水,切り出し,5,,病理組織細胞学,第71回(2025),普通
[B53] 免疫組織化学染色の検査対象となるのはどれか。,DNA,RNA,重金属,蛋白質,酵素活性,4,,病理組織細胞学,第71回(2025),普通
[B54] 細胞学的検査法の特徴で誤っているのはどれか。,患者への侵襲が少ない。,検体採取が容易である。,液状検体の検査ができる。,腫瘍の病期を確定できる。,腫瘍の組織型を類推できる。,4,,病理組織細胞学,第71回(2025),普通
[B55] H-E染色標本を別に示す。この臓器はどれか。【別冊No.11 図】,気管,食道,大腸,皮膚,膀胱,4,,病理組織細胞学,第71回(2025),普通
[B56] アスベストばく露と関連する腫瘍はどれか。,胃癌,肝癌,乳癌,悪性黒色腫,悪性中皮腫,5,,病理組織細胞学,第71回(2025),普通
[B57] アミロイドβ蛋白の沈着を特徴とする疾患はどれか。,Alzheimer病,Creutzfeldt-Jakob病,Guillain-Barré症候群,進行性多巣性白質脳症,筋萎縮性側索硬化症〈ALS〉,1,,病理組織細胞学,第71回(2025),普通
[B58] 走査型電子顕微鏡標本の作製工程に含まれないのはどれか。,超薄切,金属イオン蒸着,タンニン酸処理,オスミウム酸固定,グルタルアルデヒド固定,1,,病理組織細胞学,第71回(2025),普通
[B59] 自動血球計数装置による測定で誤っているのはどれか。,散乱光法は白血球分画の分類に適する。,血小板数の測定に破砕赤血球が影響する。,ヘモグロビンの測定では溶血処理をする。,赤血球数測定において白血球の影響は小さい。,目視より正確に血球の形態異常を判別できる。,5,,臨床血液学,第71回(2025),普通
[B60] 末梢血検査で赤血球数200万/μL、ヘモグロビン濃度7.5 g/dL、ヘマトクリット値24.0％を認めた。原因の特定に有用な検査項目はどれか。,鉛,葉酸,フェリチン,エリスロポエチン,セルロプラスミン,2,,臨床血液学,第71回(2025),普通
[B61] APTT延長を認めたため、APTTにてクロスミキシング試験を実施した。結果を表に示す。混合比（患者血漿対正常血漿）／混和直後［秒］／37℃・2時間後［秒］は、10対0：88／92、8対2：84／90、5対5：72／74、2対8：48／50、0対10：26／27であった。考えられるのはどれか。,血友病B,von Willebrand病,ビタミンK欠乏症,抗リン脂質抗体症候群,播種性血管内凝固〈DIC〉,4,,臨床血液学,第71回(2025),普通
[B62] 血清に含まれないのはどれか。,アルブミン,γ-グロブリン,ハプトグロビン,フィブリノゲン,トランスフェリン,4,,臨床血液学,第71回(2025),普通
[B63] 骨髄穿刺液のフローサイトメトリ法のCD45ゲーティングを別に示す。黒い円で囲まれている部分の細胞はどれか。【別冊No.12 図】,単球,顆粒球,赤芽球,骨髄芽球,リンパ球,4,,臨床血液学,第71回(2025),普通
"[B64] 28歳の男性。血液検査で異常を指摘されたため来院した。血液所見：白血球199,000/μL、赤血球228万/μL、Hb8.2 g/dL、血小板25.7万/μL。末梢血のMay-Giemsa染色標本の弱拡大写真と強拡大写真を別に示す。染色体検査で予想される所見はどれか。【別冊No.13A・B 図】",t（8；21）,t（9；22）,t（12；21）,t（15；17）,inv（16）,2,,臨床血液学,第71回(2025),普通
[B65] 血清鉄と鉄結合能の関係を別に示す。この患者で考えられるのはどれか。【別冊No.14 図】,感染症,尿毒症,溶血性貧血,鉄欠乏性貧血,再生不良性貧血,4,,臨床血液学,第71回(2025),普通
[B66] 真性赤血球増加症における検査項目とその結果の組合せで正しいのはどれか。,血清LD — 低値,赤血球数 — 低値,NAPスコア — 高値,血清ビタミンB12 — 低値,血清エリスロポエチン — 高値,3,,臨床血液学,第71回(2025),普通
[B67] 線溶亢進による出血傾向を認める先天性疾患はどれか。,PAI-1欠損症,プロテインS欠損症,高ホモシステイン血症,プラスミノゲン欠損症,アンチトロンビン欠損症,1,,臨床血液学,第71回(2025),普通
[B68] 消毒薬と消毒レベルの組合せで正しいのはどれか。,フタラール — 中水準,ポビドンヨード — 低水準,クロルヘキシジン — 高水準,消毒用エタノール — 中水準,次亜塩素酸ナトリウム — 低水準,4,,臨床微生物学,第71回(2025),普通
[B69] 市中肺炎が疑われた患者の喀痰のGram染色標本を別に示す。分離菌はヒツジ血液寒天培地に発育しなかった。考えられるのはどれか。【別冊No.15 図】,Acinetobacter baumannii,Haemophilus influenzae,Klebsiella pneumoniae,Moraxella catarrhalis,Pseudomonas aeruginosa,2,,臨床微生物学,第71回(2025),普通
[B70] 蛋白合成阻害作用を有する抗菌薬はどれか。,キノロン系,サルファ剤,カルバペネム系,ホスホマイシン系,テトラサイクリン系,5,,臨床微生物学,第71回(2025),普通
[B71] DNAウイルスはどれか。,インフルエンザウイルス,サイトメガロウイルス,デングウイルス,ヒトRSウイルス,ムンプスウイルス,2,,臨床微生物学,第71回(2025),普通
[B72] 細菌と毒素の組合せで誤っているのはどれか。,Clostridioides difficile — トキシンB,Clostridium botulinum — 神経毒素,Enterohemorrhagic Escherichia coli — ベロ毒素,Staphylococcus aureus — 表皮剝脱毒素,Streptococcus pyogenes — toxic shock syndrome toxin-1〈TSST-1〉,5,,臨床微生物学,第71回(2025),普通
[B73] との共通の性状はどれか。,二形成を示す。,発芽管を形成する。,仮性菌糸を形成する。,ウレアーゼを産生する。,分節型分生子を形成する。,4,,臨床微生物学,第71回(2025),普通
[B74] 耐性菌と薬剤耐性の組合せで典型的でないのはどれか。,BLNAR — アンピシリン耐性,ESBL産生菌 — メロペネム耐性,MDRP — アミカシン耐性,MRSA — セファゾリン耐性,VRE — バンコマイシン耐性,2,,臨床微生物学,第71回(2025),普通
[B75] 妊婦が初感染すると胎児奇形のリスクが高いのはどれか。,B型肝炎ウイルス,アデノウイルス,インフルエンザウイルス,風疹ウイルス,麻疹ウイルス,4,,臨床微生物学,第71回(2025),普通
[B76] 血液培養で検出された場合、汚染菌である可能性が高いのはどれか。,Bacillus anthracis,Cutibacterium acnes,Enterococcus faecalis,Pseudomonas aeruginosa,Staphylococcus aureus,2,,臨床微生物学,第71回(2025),普通
[B77] 微生物検査において担当医師への緊急連絡を要する検査結果はどれか。2つ選べ。,鼻腔からMRSAが検出された。,糞便から腸管出血性大腸菌が検出された。,尿からNeisseria gonorrhoeaeが検出された。,喀痰からMycobacterium aviumが検出された。,血液からStreptococcus pyogenesが検出された。,"2,5",,臨床微生物学,第71回(2025),普通
[B78] 染色法と対象となる微生物の組合せで正しいのはどれか。2つ選べ。,墨汁法 — Candida albicans,KOH法 — Trichophyton rubrum,Grocott染色 — Pneumocystis jirovecii,Giménez染色 — Mycoplasma pneumoniae,Ziehl-Neelsen染色 — Legionella pneumophila,"2,3",,臨床微生物学,第71回(2025),普通
[B79] 急性期反応性蛋白でないのはどれか。,CRP,ハプトグロビン,セルロプラスミン,トランスサイレチン,α1-アンチトリプシン,4,,臨床免疫学,第71回(2025),普通
[B80] 血清の非働化により失活する補体成分はどれか。,C1,C3,C4,C6,D因子,1,,臨床免疫学,第71回(2025),普通
[B81] Ⅲ型アレルギーに分類される疾患はどれか。,花粉症,重症筋無力症,サルコイドーシス,自己免疫性溶血性貧血,全身性エリテマトーデス,5,,臨床免疫学,第71回(2025),普通
[B82] 試験管内補体寒冷活性化現象〈コールドアクチベーション〉でみられる検査結果の組合せで正しいのはどれか。各選択肢〔血清補体価／血漿補体価／C3蛋白量〕は、①基準範囲内／基準範囲内／低値、②基準範囲内／低値／基準範囲内、③低値／基準範囲内／基準範囲内、④低値／基準範囲内／低値、⑤低値／低値／低値である。,①,②,③,④,⑤,3,,臨床免疫学,第71回(2025),普通
[B83] 中和抗体はどれか。2つ選べ。,HBs抗体,HCV抗体,IgG-HA抗体,HIV-1/2抗体,IgG-HBc抗体,"1,3",,臨床免疫学,第71回(2025),普通
[B84] 血液型で正しいのはどれか。,Bombay型はH抗原を持つ。,Xg（a+）は女性より男性に多い。,Di（a+）の日本人は約10％である。,weak DはD抗原のエピトープの一部が欠損している。,Fy（a+b+）は三日熱マラリア原虫の感染に抵抗性を示す。,3,,臨床免疫学,第71回(2025),普通
[B85] 試験管法の交差適合試験で使用する試薬はどれか。2つ選べ。,抗A試薬,反応増強剤,O型赤血球試薬,抗ヒトグロブリン試薬,スクリーニング赤血球試薬,"2,4",,臨床免疫学,第71回(2025),普通
[B86] 不規則抗体同定検査結果と使用した試薬の抗原表を別に示す。可能性の高い不規則抗体はどれか。【別冊No.16A・B 図】,抗D,抗C,抗E,抗c,抗e,3,,臨床免疫学,第71回(2025),普通
[B87] 我が国で輸血による感染の頻度が最も高いのはどれか。,HBV,HCV,HIV,HTLV-1,SARS-CoV-2,1,,臨床免疫学,第71回(2025),普通
[B88] 造血幹細胞移植ドナーの選択で最も重要なのはどれか。,性別,体重,年齢,HLA型,ABO血液型,4,,臨床免疫学,第71回(2025),普通
[B89] 有効期間が最も短いのはどれか。,赤血球液,血小板濃厚液,新鮮凍結血漿,アルブミン製剤,グロブリン製剤,2,,臨床免疫学,第71回(2025),普通
[B90] 令和4（2022）年度における死亡数の年齢階級別死因順位をまとめた表を別に示す。（ア）に該当するのはどれか。【別冊No.17 図】,自殺,肺炎,肝疾患,腎不全,インフルエンザ,1,,公衆衛生学,第71回(2025),普通
[B91] 症例対照研究で正しいのはどれか。,罹患率を推計できる。,介入研究に分類される。,相対危険度を直接計算できる。,まれな疾患の検討に適している。,コホート研究よりも研究期間が長くなる。,4,,公衆衛生学,第71回(2025),普通
[B92] メチル水銀〈有機水銀〉が原因となったのはどれか。,水俣病,カネミ油症,アザラシ肢症,イタイイタイ病,四日市ぜんそく,1,,公衆衛生学,第71回(2025),普通
[B93] 被用者保険に含まれないのはどれか。,共済組合,船員保険,国民健康保険,組合管掌健康保険,全国健康保険協会管掌健康保険〈協会けんぽ〉,3,,公衆衛生学,第71回(2025),普通
[B94] 生活保護で原則として現物給付されるのはどれか。,医療扶助,教育扶助,住宅扶助,出産扶助,葬祭扶助,1,,公衆衛生学,第71回(2025),普通
[B95] 生体内に照射された超音波の性質で正しいのはどれか。,周波数が高いほど指向性が高い。,生体中では横波として伝播する。,筋は肺より超音波の減衰が大きい。,反射した超音波は周波数が減少する。,周波数が低いほど超音波の減衰が大きい。,1,,医用工学概論,第71回(2025),普通
[B96] 我が国の標準臨床検査コード〈臨床検査マスター〉はどれか。,HIS,HL7,ICD,JLAC,LIS,4,,医用工学概論,第71回(2025),普通
[B97] コンピュータが瞬間的な停電により電源を失った場合、途切れることなく電源を供給する装置はどれか。,CPU,MODEM,RAM,SCSI,UPS,5,,医用工学概論,第71回(2025),普通
[B98] AとBの論理演算を模式化した図を示す。斜線部分を示すのはどれか。,OR,AND,NOR,NOT,NAND,5,,医用工学概論,第71回(2025),普通
[B99] 商用交流によるマクロショックで、自分の筋肉を動かして離脱できる限界電流［mA］はどれか。,0.1,1,10,100,"1,000",3,,医用工学概論,第71回(2025),普通
[B100] 動画の標準的なファイル拡張子はどれか。2つ選べ。,CSV,FLV,JPEG,MP4,TIFF,"2,4",,医用工学概論,第71回(2025),普通
